player_id,season,player_name,n_pitch_types,hull_area,hull_method,avg_nn_distance,fastball_relative_break,anchor_type,no_anchor_available,velocity_range,max_velo,arm_angle,release_x,release_z,hull_area_z,avg_nn_distance_z,fastball_relative_break_z,velocity_range_z,max_velo_z,release_x_z,release_z_z,arm_angle_z
434378,2022,justin verlander,3,0.6178000000000001,hull,1.4564039829540345,2.282224923634957,FF,False,15.929999999999993,95.07,,-1.5875449101796406,6.975958083832335,-0.7083661488827521,0.9766702728623512,1.9520651455982514,1.2617146620538373,0.512298847259891,-0.41369266973700075,2.26322193144137,
434378,2023,justin verlander,3,0.6072,hull,1.5040141607613373,2.2853830968605497,FF,False,16.0,94.22,,-1.4678037084398976,7.004047314578005,-0.7243546786212476,1.0897242985708908,1.9599525556489048,1.2842031078515732,0.17435776171961284,-0.3492656934303938,2.315488439577466,
434378,2024,justin verlander,4,1.7680500000000003,hull,1.2265569305224433,1.8206741171831462,FF,False,15.849999999999994,93.47,,-1.5440822784810126,7.096683544303797,1.0266155805233073,0.43088078474480535,0.7993606516855719,1.2360135811421424,-0.12382554905122292,-0.390307519913998,2.4878595628203755,
434378,2025,justin verlander,5,2.012,hull,0.8806697624190525,1.9167977796222258,FF,False,15.439999999999998,93.88,,-1.8314184661206252,7.093339538346984,1.3945780172880171,-0.39045487489678954,1.0394256155335788,1.104295541469705,0.03918132750349927,-0.5449092900993705,2.4816372665912105,
434671,2020,aníbal sánchez,6,1.31345,hull,0.637859915822389,1.0092528643172558,FF,False,19.989999999999995,89.57,,-0.3099020568070519,5.825181194906954,0.34091882400255524,-0.9670255138582585,-1.2271311484807939,2.5660445183223763,-1.674378765059571,0.27374544384943245,0.12193546573344496,
434671,2022,aníbal sánchez,6,1.3438,hull,0.5201289139947846,1.1544487772679892,SI,False,14.370000000000005,89.81,,-0.2828896103896103,5.938871753246753,0.3866973030179641,-1.2465868244918963,-0.8645102213444897,0.7605435842757821,-1.5789601056129,0.2882795408856607,0.33348303520116407,
444468,2020,héctor rondón,3,0.5903499999999999,hull,1.0471338325678035,1.217394932313115,FF,False,10.269999999999996,95.66,,-1.451897810218978,5.745401459854015,-0.7497704074980067,0.004826851256695881,-0.7073047419459474,-0.5566368124486069,0.7468697183996166,-0.34070749530873284,-0.02651317670162303,
445213,2020,brandon kintzler,3,0.03864999999999985,hull,0.6076519707245714,0.8313218583774502,SI,False,6.689999999999998,91.42,,-1.3316467780429595,5.863747016706443,-1.5819281298308239,-1.0387566007597442,-1.6715066479625211,-1.7067601832469728,-0.9388599318248395,-0.2760062037876378,0.19369609375167443,
445213,2021,brandon kintzler,3,0.020849999999999973,hull,0.5737999609458948,0.8154230157281552,SI,False,6.790000000000006,91.9,,-1.2301060606060603,5.99669696969697,-1.6087767929765986,-1.1191407992665015,-1.711213365215904,-1.6746338321073508,-0.7480226129315031,-0.221372031911846,0.4410802198101695,
445276,2020,kenley jansen,3,0.9878499999999997,hull,1.396730881502581,1.7847202738449024,SI,False,10.810000000000002,92.34,,-1.7184470989761091,6.279368600682594,-0.15020054230443314,0.8349719080104956,0.7095673803704818,-0.3831545162946613,-0.573088403945947,-0.4841248358881601,0.9670561439828612,
445276,2021,kenley jansen,3,1.1759,hull,1.453201775302422,1.7814985492246467,SI,False,11.870000000000005,93.89,,-1.4394505494505494,6.399526627218935,0.1334450253676467,0.96906638472661,0.7015212532789336,-0.04261519421469732,0.04315710498044578,-0.33401022350121656,1.1906379333327552,
445276,2022,kenley jansen,3,1.0591500000000003,hull,1.3779288967890961,1.6869033314489734,SI,False,12.439999999999998,93.62,,-1.184,6.704097087378641,-0.04265505453511949,0.7903251505089129,0.46527351823342744,0.14050500728112977,-0.0641888868970535,-0.19656458024860024,1.7573616922739217,
445276,2023,kenley jansen,3,0.8395500000000005,hull,1.2359724879695586,1.586275478795244,SI,False,11.049999999999997,95.19,,-2.400719131614654,6.21561736770692,-0.37388912345715397,0.4532387494219112,0.21395952127944876,-0.3060512735595769,0.5600081769832266,-0.851222572029174,0.8484322355113595,
445276,2024,kenley jansen,3,0.8565499999999999,hull,1.2489930658826873,1.5921350368605465,SI,False,10.719999999999999,93.19,,-1.9793965517241376,6.487820197044335,-0.3482471418010774,0.48415711221586627,0.22859353083982775,-0.41206823232031964,-0.23514731840566871,-0.6245291742875733,1.354928533791994,
445276,2025,kenley jansen,3,0.7813500000000001,hull,1.1946715869209605,1.5352388761160303,SI,False,9.349999999999994,93.25,,-2.1713646288209607,6.347652838427948,-0.46167520183266647,0.3551665862001672,0.08649766780631911,-0.8521992429331038,-0.21129265354400095,-0.7278179552171613,1.0941147558757773,
445926,2020,jesse chavez,5,1.1506999999999998,hull,0.6331646971087719,1.0292245710004257,SI,False,7.719999999999999,91.06,,-1.450523076923077,5.1768,0.09543455844216715,-0.9781746714880598,-1.1772526178337037,-1.3758587665088948,-1.0819879209948404,-0.3399678175019624,-1.0845276555152634,
445926,2021,jesse chavez,4,1.0887000000000002,hull,0.7738068347694567,1.2655686225685134,SI,False,8.909999999999997,91.2,,-1.456535303776683,5.136912972085386,0.0019167429905914259,-0.6442091082601878,-0.5869928965986402,-0.9935551879474275,-1.0263270363176176,-0.3432027073428805,-1.1587466929784107,
445926,2022,jesse chavez,3,0.2898000000000001,hull,0.7399690466667056,0.8785988639748731,SI,False,5.730000000000004,91.26,,-1.6514262820512822,4.964951923076924,-1.2031055596588334,-0.7245595363046248,-1.5534342363252684,-2.015173154187315,-1.0024723714559498,-0.44806416068756943,-1.4787199826875965,
445926,2023,jesse chavez,4,1.9339,hull,1.1067243604006516,1.5991277084298758,SI,False,15.0,90.86,,-1.71075,5.03785,1.2767757368562733,0.146329138705975,0.24605744560229273,0.9629395964553814,-1.161503470533731,-0.4799833974679809,-1.343076256267889,
445926,2024,jesse chavez,4,1.914,hull,1.1025446162334904,1.5471596228687983,SI,False,15.069999999999993,90.75,,-1.593320895522388,5.140130597014926,1.2467595348000415,0.1364040149973029,0.11626925126068646,0.9854280422531126,-1.2052370227801201,-0.41680044939360816,-1.152759557870248,
445926,2025,jesse chavez,3,0.31700000000000017,hull,0.7722201653118459,0.8931416358442463,SI,False,5.609999999999999,89.54,,-1.554694533762058,4.983729903536978,-1.1620783890091093,-0.6479767768115994,-1.5171142510637463,-2.0537247755548593,-1.6863060974903994,-0.3960174636060416,-1.4437792085033072,
446321,2020,ross detwiler,4,0.5835500000000001,hull,0.7002307663752297,0.9331177484789998,SI,False,8.61,91.91,,1.836242774566474,6.3778612716763,-0.7600272001604373,-0.8189211364622397,-1.4172755246676505,-1.089934241366284,-0.7440468354545622,1.4284826620542201,1.150324530235552,
446321,2021,ross detwiler,4,1.1570999999999998,hull,0.9525387396042327,1.5054885455503904,FF,False,14.590000000000003,91.9,,1.926394763343404,6.448328298086606,0.10508801035974917,-0.21979646594849273,0.012197419038405122,0.8312215567829438,-0.7480226129315031,1.4769891072922503,1.2814447251084042,
446321,2022,ross detwiler,3,0.55645,hull,0.9984353344625351,1.1016100747275455,FF,False,6.359999999999999,92.4,,1.7095541401273886,6.51583864118896,-0.8009035356239491,-0.11081147462907281,-0.9964727464218757,-1.8127771420077154,-0.5492337390842792,1.3603176066619769,1.4070633270907236,
446372,2021,corey kluber,5,1.4144,hull,0.7974640350950282,1.433561255541346,SI,False,8.829999999999998,90.75,,-1.8718998716302957,5.265609756097561,0.4931869444837913,-0.588033268198759,-0.16743808212292263,-1.0192562688591222,-1.2052370227801201,-0.5666903856265256,-0.9192765711524977,
446372,2022,corey kluber,4,0.6712999999999998,hull,0.7965248231487985,1.5713967920356913,SI,False,8.159999999999997,88.89,,-1.8364054927302096,5.32735056542811,-0.627669324259215,-0.5902634991368703,0.17680060214960824,-1.2345028214945712,-1.9447316334917926,-0.5475925690421898,-0.8043935206901157,
