player_name,pitcher,pitch_type,pitches_vs_same,pitches_vs_opposite,score_vs_same,score_vs_opposite,confidence_vs_same,confidence_vs_opposite,trusted_score_vs_same,trusted_score_vs_opposite,platoon_gap,platoon_gap_abs,weaker_side
"Gray, Sonny",543243,SI,118.0,49.0,45.22673031026253,71.71837708830549,78.66666666666666,32.666666666666664,45.76503071521285,55.57967891088102,9.81464819566817,9.81464819566817,same
"Leasure, Jordan",673929,FF,84.0,68.0,41.527446300715994,61.6945107398568,56.00000000000001,45.33333333333333,44.26537585012652,54.071518892697135,9.806143042570618,9.806143042570618,same
"Gray, Sonny",543243,FF,48.0,102.0,0.0,10.859188544152746,32.0,68.0,32.47000915175767,22.66425251673336,-9.805756635024313,9.805756635024313,opposite
"Severino, Luis",622663,SI,128.0,61.0,25.6563245823389,25.41766109785203,85.33333333333334,40.666666666666664,28.896732284171044,38.66819016515035,9.771457880979305,9.771457880979305,same
"Brown, Ben",676962,FF,125.0,111.0,6.563245823389022,14.558472553699284,83.33333333333334,74.0,13.42770709590204,23.188273188938936,9.760566093036896,9.760566093036896,same
"Leiter, Jack",683004,SL,101.0,49.0,40.453460620525064,62.52983293556086,67.33333333333333,32.666666666666664,42.83700121425282,52.57808782098444,9.74108660673162,9.74108660673162,same
"Misiorowski, Jacob",694819,FF,72.0,77.0,51.07398568019092,69.68973747016707,48.0,51.33333333333333,49.34552012489457,59.01240511780645,9.666884992911882,9.666884992911882,same
"Buehler, Walker",621111,SI,68.0,42.0,49.28400954653938,15.75178997613365,45.33333333333333,28.000000000000004,48.44542501839324,38.79051088341379,-9.65491413497945,9.65491413497945,opposite
"Enright, Nic",663671,FF,45.0,41.0,8.711217183770884,40.214797136038186,30.0,27.333333333333332,36.03837457605828,45.690387663669924,9.652013087611643,9.652013087611643,same
"Miller, Mason",695243,SL,66.0,42.0,99.64200477326969,94.98806682577565,44.0,28.000000000000004,70.58248963698028,60.976668401313546,-9.605821235666738,9.605821235666738,opposite
"Bradley, Taj",671737,FF,84.0,142.0,3.221957040572793,11.336515513126491,56.00000000000001,94.66666666666667,22.814301864446318,13.27856873687799,-9.535733127568328,9.535733127568328,opposite
"Bachar, Lake",669199,FF,57.0,60.0,6.563245823389022,32.4582338902148,38.0,40.0,32.09904175713748,41.633301631166226,9.534259874028749,9.534259874028749,same
"Duran, Jhoan",661395,FF,38.0,59.0,57.04057279236277,77.9236276849642,25.333333333333336,39.33333333333333,50.10362182305405,59.618301720889335,9.514679897835286,9.514679897835286,same
"Yamamoto, Yoshinobu",808967,FC,45.0,51.0,29.952267303102627,59.427207637231504,30.0,34.0,42.410689611857805,51.72025947924704,9.309569867389236,9.309569867389236,same
"Kolek, Stephen",663568,SL,43.0,40.0,60.023866348448685,26.25298329355609,28.666666666666668,26.666666666666668,51.26851795359521,42.01747208115755,-9.251045872437658,9.251045872437658,opposite
"Dollander, Chase",801403,CU,49.0,46.0,97.13603818615752,70.28639618138425,32.666666666666664,30.666666666666664,63.88278153617935,54.66117082682841,-9.22161070935094,9.22161070935094,opposite
"Woodruff, Brandon",605540,FF,41.0,60.0,93.1980906921241,56.085918854415276,27.333333333333332,40.0,60.1724879023334,51.084375616846415,-9.088112285486986,9.088112285486986,opposite
"Ray, Robbie",592662,SL,50.0,131.0,63.0071599045346,43.198090692124104,33.33333333333333,87.33333333333333,52.835728940489645,43.77466757586089,-9.061061364628756,9.061061364628756,opposite
"Giolito, Lucas",608337,CH,49.0,91.0,55.36992840095465,66.70644391408115,32.666666666666664,60.66666666666667,50.23918567301308,59.25024793487299,9.011062261859905,9.011062261859905,same
"Casparius, Ben",676508,FC,38.0,42.0,30.54892601431981,64.08114558472555,25.333333333333336,28.000000000000004,43.39240463928317,52.32273045381952,8.930325814536346,8.930325814536346,same
"Scott, Tanner",656945,FF,36.0,98.0,7.756563245823389,46.658711217183765,24.0,65.33333333333333,38.15158540743266,47.03702932749535,8.885443920062684,8.885443920062684,same
"Vesia, Alex",681911,SL,40.0,47.0,91.64677804295943,56.801909307875896,26.666666666666668,31.333333333333336,59.4558173476651,50.58627415794857,-8.86954318971653,8.86954318971653,opposite
"Martinez, Nick",607259,FC,77.0,81.0,35.79952267303103,20.047732696897373,51.33333333333333,54.0,41.615428188609954,32.79078184721948,-8.824646341390476,8.824646341390476,opposite
"Kolek, Stephen",663568,SI,93.0,37.0,15.75178997613365,2.983293556085919,62.0,24.666666666666668,27.91111489942039,36.70755588254646,8.796440983126068,8.796440983126068,same
"Sears, JP",676664,ST,41.0,93.0,77.44630071599046,46.658711217183765,27.333333333333332,62.0,55.86699864219021,47.07340606887146,-8.793592573318747,8.793592573318747,opposite
"Herget, Jimmy",623474,SL,59.0,35.0,33.89021479713604,61.93317422434368,39.33333333333333,23.333333333333332,42.29849265167692,51.05941763717169,8.760924985494768,8.760924985494768,same
"Nelson, Ryne",669194,FF,209.0,196.0,30.906921241050117,39.618138424821005,100.0,100.0,30.906921241050117,39.618138424821005,8.711217183770888,8.711217183770888,same
"Kelly, Kevin",687330,SI,68.0,38.0,3.579952267303103,2.983293556085919,45.33333333333333,25.333333333333336,27.72625238513946,36.409111083197246,8.682858698057785,8.682858698057785,same
"Rogers, Tyler",643511,SI,98.0,124.0,40.214797136038186,52.2673031026253,65.33333333333333,82.66666666666667,42.827005461146896,51.48430623097123,8.657300769824332,8.657300769824332,same
"Smith, Shane",681343,FF,103.0,178.0,50.71599045346063,41.16945107398568,68.66666666666667,100.0,49.78665099502934,41.16945107398568,-8.617199921043664,8.617199921043664,opposite
"deGrom, Jacob",594798,FF,159.0,151.0,38.66348448687351,30.071599045346066,100.0,100.0,38.66348448687351,30.071599045346066,-8.591885441527442,8.591885441527442,opposite
"Orze, Eric",679358,FS,35.0,62.0,87.82816229116945,90.81145584725537,23.333333333333332,41.333333333333336,57.101581519431036,65.54874297916629,8.447161459735256,8.447161459735256,same
"Houser, Adrian",605288,SI,148.0,106.0,10.381861575178998,7.517899761336516,98.66666666666667,70.66666666666667,10.880103600289507,19.31931977916151,8.439216178872003,8.439216178872003,same
"Varland, Louis",686973,FF,70.0,81.0,34.96420047732697,21.121718377088307,46.666666666666664,54.0,41.78330073393508,33.370734114522584,-8.412566619412495,8.412566619412495,opposite
"Hendricks, Kyle",543294,FF,50.0,37.0,65.75178997613365,38.066825775656326,33.33333333333333,24.666666666666668,53.750605631022665,45.361493830040494,-8.389111800982171,8.389111800982171,opposite
"Palencia, Daniel",694037,SL,33.0,30.0,96.4200477326969,59.546539379474936,22.0,20.0,58.457420998797716,50.109318642668725,-8.34810235612899,8.34810235612899,opposite
"Sale, Chris",519242,FF,30.0,163.0,26.13365155131265,35.08353221957041,20.0,100.0,43.42674107703627,35.08353221957041,-8.34320885746586,8.34320885746586,opposite
"Kochanowicz, Jack",686799,SI,122.0,146.0,13.126491646778044,10.26252983293556,81.33333333333333,97.33333333333334,19.589549051626683,11.262196062949734,-8.32735298867695,8.32735298867695,opposite
"Fairbanks, Pete",664126,FF,71.0,56.0,37.23150357995227,12.291169451073985,47.333333333333336,37.333333333333336,42.771252115970114,34.51204502904039,-8.259207086929727,8.259207086929727,opposite
"Ashcraft, Braxton",677952,SL,80.0,31.0,77.20763723150358,84.00954653937947,53.333333333333336,20.666666666666668,63.460746137419925,55.24365029518905,-8.217095842230876,8.217095842230876,opposite
"Gallen, Zac",668678,SL,72.0,36.0,41.16945107398568,0.47732696897374705,48.0,24.0,44.59134351391606,36.40456870098875,-8.186774812927311,8.186774812927311,opposite
"Perkins, Jack",678022,FF,32.0,38.0,10.381861575178998,48.56801909307876,21.333333333333336,25.333333333333336,39.77814105669903,47.95724155256877,8.17910049586974,8.17910049586974,same
"Chivilli, Angel",683409,FF,83.0,62.0,0.23866348448687352,3.8186157517899764,55.333333333333336,41.333333333333336,21.460399806198073,29.591702406373933,8.13130260017586,8.13130260017586,same
"Sugano, Tomoyuki",608372,FC,35.0,45.0,21.241050119331742,0.35799522673031026,23.333333333333332,30.0,41.56458867933557,33.53240798894611,-8.03218069038946,8.03218069038946,opposite
"Skubal, Tarik",669373,FF,31.0,214.0,99.16467780429595,66.2291169451074,20.666666666666668,100.0,58.37571075660512,66.2291169451074,7.853406188502284,7.853406188502284,same
"Weissert, Greg",669711,FF,59.0,51.0,62.41050119331742,41.646778042959426,39.33333333333333,34.0,53.51647196750827,45.67491341719453,-7.841558550313735,7.841558550313735,opposite
"Kremer, Dean",665152,SI,97.0,38.0,50.23866348448688,23.15035799522673,64.66666666666666,25.333333333333336,49.35934047529325,41.51810074111292,-7.841239734180334,7.841239734180334,opposite
"Bibee, Tanner",676440,ST,77.0,50.0,73.0310262529833,63.36515513126491,51.33333333333333,33.33333333333333,60.72760002631878,52.955060682733084,-7.772539343585699,7.772539343585699,opposite
"Doval, Camilo",666808,SL,91.0,72.0,96.4200477326969,93.07875894988067,60.66666666666667,48.0,77.27650091816653,69.50781129434566,-7.768689623820876,7.768689623820876,opposite
"Webb, Logan",657277,SI,185.0,109.0,29.713603818615752,12.291169451073985,100.0,72.66666666666667,29.713603818615752,21.98325347976146,-7.730350338854294,7.730350338854294,opposite
"Quantrill, Cal",615698,FC,42.0,82.0,0.8353221957040573,37.70883054892602,28.000000000000004,54.666666666666664,34.6138999048935,42.260833467918005,7.646933563024504,7.646933563024504,same
"Kremer, Dean",665152,FF,54.0,108.0,0.7159904534606205,13.723150357995225,36.0,72.0,30.817765176664814,23.25067202612737,-7.5670931505374455,7.5670931505374455,opposite
"Lugo, Seth",607625,SI,60.0,43.0,46.89737470167065,20.167064439140812,40.0,28.666666666666668,47.40895795574856,39.84290140626029,-7.566056549488273,7.566056549488273,opposite
"Vesia, Alex",681911,FF,44.0,97.0,67.18377088305489,68.25775656324582,29.333333333333332,64.66666666666666,53.45058230301291,61.0116873328907,7.561105029877794,7.561105029877794,same
"Helsley, Ryan",664854,FF,53.0,68.0,3.221957040572793,29.713603818615752,35.333333333333336,45.33333333333333,32.016766857477826,39.57350775506786,7.556740897590032,7.556740897590032,same
"Sabrowski, Erik",681870,FF,37.0,48.0,83.89021479713604,52.02863961813843,24.666666666666668,32.0,56.664596455338824,49.11917382956197,-7.545422625776851,7.545422625776851,opposite
"Taillon, Jameson",592791,FF,72.0,106.0,1.431980906921241,26.849642004773273,48.0,70.66666666666667,25.517357833725125,32.98041763119015,7.463059797465025,7.463059797465025,same
"Skubal, Tarik",669373,SI,69.0,94.0,52.02863961813843,39.140811455847256,46.0,62.66666666666667,49.718181491915956,42.35491353682536,-7.363267955090599,7.363267955090599,opposite
"Beeks, Jalen",656222,FF,57.0,71.0,15.75178997613365,6.563245823389022,38.0,47.333333333333336,35.59068853518043,28.25494344453018,-7.335745090650253,7.335745090650253,opposite
"Roupp, Landen",694738,SI,95.0,98.0,20.763723150357997,10.381861575178998,63.33333333333333,65.33333333333333,30.65869626333136,23.336154228052234,-7.3225420352791275,7.3225420352791275,opposite
"Singer, Brady",663903,SL,104.0,126.0,77.44630071599046,63.60381861575179,69.33333333333334,84.0,68.33943929034999,61.067209790586254,-7.272229499763732,7.272229499763732,opposite
"Civale, Aaron",650644,CU,46.0,42.0,77.20763723150358,54.17661097852029,30.666666666666664,28.000000000000004,56.78368474886501,49.54946076408205,-7.2342239847829575,7.2342239847829575,opposite
"Luzardo, Jesús",666200,SI,45.0,42.0,27.20763723150358,0.0,30.0,28.000000000000004,41.58730059037809,34.380009690096365,-7.207290900281727,7.207290900281727,opposite
"Alvarado, Elvis",665660,FF,45.0,46.0,59.785202863961814,82.93556085918854,30.0,30.666666666666664,51.36057028011557,58.54024799468839,7.179677714572826,7.179677714572826,same
"Thielbar, Caleb",573204,FF,43.0,64.0,20.52505966587112,46.18138424821002,28.666666666666668,42.66666666666667,39.94552670458964,47.080731662090784,7.135204957501145,7.135204957501145,same
"Cecconi, Slade",677944,FF,85.0,132.0,2.863961813842482,10.739856801909307,56.666666666666664,88.0,22.31458419317985,15.18107560069625,-7.133508592483601,7.133508592483601,opposite
"Leahy, Kyle",681517,FF,36.0,57.0,10.859188544152746,43.198090692124104,24.0,38.0,38.89621547903171,46.020282807256805,7.124067328225095,7.124067328225095,same
"Cease, Dylan",656302,FF,143.0,177.0,49.04534606205251,41.8854415274463,95.33333333333334,100.0,48.98489720721853,41.8854415274463,-7.099455679772234,7.099455679772234,opposite
"Smith, Cade",671922,FS,30.0,47.0,81.62291169451073,91.8854415274463,20.0,31.333333333333336,54.52459310567588,61.57911425341396,7.054521147738079,7.054521147738079,same
"Evans, Logan",688138,ST,43.0,34.0,56.443914081145586,27.684964200477324,28.666666666666668,22.666666666666664,50.24226497030166,43.20193562665614,-7.040329343645524,7.040329343645524,opposite
"Abbott, Andrew",671096,ST,74.0,50.0,78.99761336515513,73.0310262529833,49.333333333333336,33.33333333333333,63.165496079099896,56.17701772330588,-6.988478355794015,6.988478355794015,opposite
"Hanifee, Brenan",669724,SI,132.0,44.0,39.73747016706444,0.0,88.0,29.333333333333332,40.69897536203277,33.74334284398347,-6.955632518049299,6.955632518049299,opposite
"Javier, Cristian",664299,FF,34.0,30.0,45.58472553699284,10.739856801909307,22.666666666666664,20.0,47.25921486293299,40.347982127155596,-6.911232735777396,6.911232735777396,opposite
"Harris, Hogan",663687,FF,61.0,103.0,51.19331742243437,39.73747016706444,40.666666666666664,68.66666666666667,49.15029040381383,42.2480670650373,-6.90222333877653,6.90222333877653,opposite
"Woo, Bryan",693433,SI,152.0,77.0,28.042959427207638,22.79236276849642,100.0,51.33333333333333,28.042959427207638,34.93841943761552,6.895460010407884,6.895460010407884,same
"Bassitt, Chris",605135,CU,46.0,69.0,82.81622911694511,86.0381861575179,30.666666666666664,46.0,58.50365292706707,65.36257290003051,6.858919972963442,6.858919972963442,same
"Verlander, Justin",434378,SL,85.0,96.0,68.13842482100239,76.49164677804295,56.666666666666664,64.0,59.30344656390379,66.14465878299568,6.8412122190918865,6.8412122190918865,same
"Hoffman, Jeff",656546,FF,47.0,67.0,39.140811455847256,26.49164677804296,31.333333333333336,44.666666666666664,45.052463497646265,38.254609674544355,-6.79785382310191,6.79785382310191,opposite
"Montero, Rafael",606160,FF,57.0,30.0,6.801909307875895,3.579952267303103,38.0,20.0,32.18973388124249,38.91600122023436,6.7262673389918675,6.7262673389918675,same
"Clase, Emmanuel",661403,FC,72.0,65.0,42.840095465393794,57.756563245823386,48.0,43.333333333333336,45.39325282179195,52.0861850329882,6.692932211196251,6.692932211196251,same
"Okert, Steven",595345,FF,34.0,71.0,34.96420047732697,27.565632458233893,22.666666666666664,47.333333333333336,44.85189584940873,38.19607311835675,-6.655822731051977,6.655822731051977,opposite
"Williams, Devin",642207,FF,57.0,63.0,63.48448687350835,77.80429594272077,38.0,42.0,53.72911335618282,60.37281210185368,6.643698745670861,6.643698745670861,same
"Soto, Gregory",642397,SL,33.0,62.0,88.42482100238664,85.44152744630071,22.0,41.333333333333336,56.69847111812946,63.32917257343837,6.630701455308909,6.630701455308909,same
"Waldrep, Hurston",694462,FS,33.0,54.0,98.56801909307876,97.13603818615752,22.0,36.0,58.92997469808172,65.52898236043569,6.599007662353969,6.599007662353969,same
"Strahm, Matt",621381,SL,37.0,47.0,93.43675417661098,62.76849642004774,24.666666666666668,31.333333333333336,59.01940950227598,52.455804786429084,-6.563604715846893,6.563604715846893,opposite
"Bergert, Ryan",686701,SL,48.0,40.0,63.72315035799523,91.28878281622912,32.0,26.666666666666668,52.861417266316145,59.36035195387036,6.498934687554211,6.498934687554211,same
"Luzardo, Jesús",666200,ST,97.0,127.0,99.28400954653938,94.74940334128878,64.66666666666666,84.66666666666667,81.07533092875386,87.5428302259228,6.467499297168942,6.467499297168942,same
"Webb, Logan",657277,ST,107.0,88.0,74.7016706443914,69.57040572792363,71.33333333333334,58.666666666666664,66.97552891775979,60.55131025654829,-6.424218661211498,6.424218661211498,opposite
"Crochet, Garrett",676979,FC,31.0,198.0,81.62291169451073,48.32935560859188,20.666666666666668,100.0,54.750412427249515,48.32935560859188,-6.4210568186576324,6.4210568186576324,opposite
"Festa, Matt",670036,FF,30.0,60.0,24.701670644391406,52.2673031026253,20.0,40.0,43.14034489565202,49.55692931613042,6.416584420478401,6.416584420478401,same
"Cameron, Noah",702070,FF,44.0,101.0,0.0,17.42243436754177,29.333333333333332,67.33333333333333,33.74334284398347,27.329443537244067,-6.413899306739403,6.413899306739403,opposite
"Jobe, Jackson",695549,SL,42.0,35.0,63.961813842482094,39.73747016706444,28.000000000000004,23.333333333333332,52.289317565991354,45.880420023806536,-6.4088975421848176,6.4088975421848176,opposite
"Halvorsen, Seth",678020,FF,37.0,39.0,49.28400954653938,24.701670644391406,24.666666666666668,26.0,48.12839916019165,41.75744432680747,-6.370954833384175,6.370954833384175,opposite
"Liberatore, Matthew",669461,SI,37.0,50.0,9.785202863961814,0.5966587112171837,24.666666666666668,33.33333333333333,38.38536017848918,32.03222854271718,-6.353131635772002,6.353131635772002,opposite
"Woods Richardson, Simeon",680573,SL,83.0,47.0,63.84248210023866,56.085918854415276,55.333333333333336,31.333333333333336,56.65451277358073,50.36193048253091,-6.292582291049818,6.292582291049818,opposite
"Brogdon, Connor",641401,FF,44.0,36.0,77.20763723150358,57.637231503579955,29.333333333333332,24.0,56.390916431891185,50.12294578929424,-6.267970642596943,6.267970642596943,opposite
"Eovaldi, Nathan",543135,FS,78.0,102.0,91.76610978520287,72.19570405727923,52.0,68.0,70.63838354836975,64.37308306565937,-6.265300482710373,6.265300482710373,opposite
"Fedde, Erick",607200,ST,95.0,53.0,55.72792362768496,44.39140811455847,63.33333333333333,35.333333333333336,52.80268989897177,46.56330623695277,-6.2393836620190015,6.2393836620190015,opposite
"Snell, Blake",605483,FF,33.0,98.0,44.1527446300716,56.085918854415276,22.0,65.33333333333333,46.95861431622015,53.19613831715327,6.237524000933121,6.237524000933121,same
"Sousa, Bennett",656986,SL,42.0,70.0,99.0453460620525,91.8854415274463,28.000000000000004,46.666666666666664,62.11270658747107,68.3465465573241,6.233839969853037,6.233839969853037,same
"Henriquez, Ronny",678692,SL,38.0,44.0,74.34367541766109,91.8854415274463,25.333333333333336,29.333333333333332,54.48707448812962,60.69640569203439,6.2093312039047674,6.2093312039047674,same
"Kelly, Merrill",518876,CH,91.0,144.0,95.4653937947494,71.47971360381862,60.66666666666667,96.0,76.69734419581172,70.53052559800457,-6.166818597807151,6.166818597807151,opposite
"Barlow, Scott",605130,FF,30.0,31.0,10.739856801909307,41.766109785202865,20.0,20.666666666666668,40.347982127155596,46.513340032659215,6.165357905503619,6.165357905503619,same
"Bello, Brayan",678394,ST,73.0,45.0,76.0143198090692,73.15035799522673,48.66666666666667,30.0,61.505309215760164,55.37011681949504,-6.135192396265126,6.135192396265126,opposite
"Kittredge, Andrew",552640,SL,82.0,61.0,92.72076372315036,93.1980906921241,54.666666666666664,40.666666666666664,72.33402360316065,66.23223153348765,-6.101792069672996,6.101792069672996,opposite
"Sasaki, Roki",808963,FO,30.0,31.0,63.84248210023866,92.72076372315036,20.0,20.666666666666668,50.96850718682147,57.043968513168366,6.075461326346897,6.075461326346897,same
"Martin, Davis",663436,FF,72.0,87.0,39.02147971360382,30.071599045346066,48.0,57.99999999999999,43.56031726093276,37.49653309885693,-6.063784162075834,6.063784162075834,opposite
"Wentz, Joey",666214,FF,62.0,134.0,3.8186157517899764,20.644391408114558,41.333333333333336,89.33333333333333,29.591702406373933,23.53565776015217,-6.056044646221764,6.056044646221764,opposite
"Montgomery, Mason",682254,FF,41.0,90.0,29.236276849642007,49.40334128878281,27.333333333333332,60.0,42.689592118721635,48.742010156656555,6.05241803793492,6.05241803793492,same
"Sheehan, Emmet",686218,FF,91.0,61.0,19.689737470167064,20.763723150357997,60.66666666666667,40.666666666666664,30.72677935889844,36.77558873316944,6.048809374271002,6.048809374271002,same
"Henry, Cole",669371,FF,68.0,69.0,53.10262529832935,39.97613365155131,45.33333333333333,46.0,50.17653082587135,44.174028747285874,-6.002502078585479,6.002502078585479,opposite
"Webb, Jacob",657097,CH,36.0,63.0,75.41766109785203,77.80429594272077,24.0,42.0,54.39024889191954,60.37281210185368,5.982563209934142,5.982563209934142,same
"Williams, Trevor",592866,ST,48.0,48.0,81.62291169451073,63.126491646778035,32.0,32.0,58.58934089400111,52.670486478726644,-5.918854415274467,5.918854415274467,opposite
"Lord, Brad",695418,SL,70.0,33.0,56.56324582338902,40.09546539379475,46.666666666666664,22.0,51.86285522876403,46.06601288423924,-5.796842344524791,5.796842344524791,opposite
"Márquez, Germán",608566,KC,78.0,92.0,76.0143198090692,81.14558472553699,52.0,61.33333333333333,62.44745276078023,68.23263050226998,5.785177741489754,5.785177741489754,same
"Knack, Landon",689017,FF,43.0,44.0,3.9379474940334127,24.58233890214797,28.666666666666668,29.333333333333332,35.19055454866283,40.95416225528021,5.763607706617378,5.763607706617378,same
"Mattson, Isaac",676755,FF,77.0,59.0,50.11933174224343,36.39618138424821,51.33333333333333,39.33333333333333,48.966263510805646,43.28417284260772,-5.6820906681979295,5.6820906681979295,opposite
"Strider, Spencer",675911,FF,134.0,155.0,9.188544152744631,18.973747016706444,89.33333333333333,100.0,13.301767545355037,18.973747016706444,5.671979471351406,5.671979471351406,same
"Berríos, José",621244,SV,101.0,63.0,78.04295942720763,82.81622911694511,67.33333333333333,42.0,68.14726374408575,62.47782403502791,-5.669439709057841,5.669439709057841,opposite
"Fisher, Braydon",680755,CU,37.0,43.0,78.16229116945107,93.67541766109785,24.666666666666668,28.666666666666668,55.25170862717653,60.91529599655464,5.663587369378114,5.663587369378114,same
"Lodolo, Nick",666157,SI,63.0,96.0,10.978520286396181,14.797136038186157,42.0,64.0,32.30598632619736,26.660171909487325,-5.645814416710039,5.645814416710039,opposite
"Nola, Aaron",605400,KC,54.0,76.0,97.97136038186157,72.31503579952268,36.0,50.66666666666667,65.82969835088916,60.196291444601954,-5.633406906287206,5.633406906287206,opposite
"De Los Santos, Enyel",660853,FF,75.0,58.0,37.11217183770883,19.451073985680193,50.0,38.666666666666664,42.431092648088,36.80775686232287,-5.6233357857651285,5.6233357857651285,opposite
"Smith-Shawver, AJ",700363,FS,30.0,47.0,96.18138424821002,96.4200477326969,20.0,31.333333333333336,57.43628761641574,62.99995753105915,5.5636699146434125,5.5636699146434125,same
"Okert, Steven",595345,SL,72.0,91.0,91.64677804295943,91.52744630071598,48.0,60.66666666666667,68.82046045902345,74.30832271609812,5.487862257074667,5.487862257074667,same
"Latz, Jacob",656641,FF,62.0,107.0,22.434367541766107,25.41766109785203,41.333333333333336,71.33333333333334,37.286213146230736,31.819602107895037,-5.466611038335699,5.466611038335699,opposite
"Littell, Zack",641793,SL,125.0,91.0,18.615751789976134,16.706443914081145,83.33333333333334,60.66666666666667,23.47146206805797,28.91691460153965,5.445452533481678,5.445452533481678,same
"Senga, Kodai",673540,FF,73.0,71.0,22.434367541766107,10.26252983293556,48.66666666666667,47.333333333333336,35.429732445672656,30.005937875715542,-5.4237945699571135,5.4237945699571135,opposite
"Boyle, Joe",671212,SL,47.0,50.0,70.28639618138425,85.20286396181385,31.333333333333336,33.33333333333333,54.811413378314526,60.23429695958273,5.422883581268202,5.422883581268202,same
"Mikolas, Miles",571945,SL,76.0,77.0,30.071599045346066,19.809069212410503,50.66666666666667,51.33333333333333,38.79295015581914,33.40699541215808,-5.38595474366106,5.38595474366106,opposite
"Bird, Jake",656234,SI,53.0,48.0,22.434367541766107,2.983293556085919,35.333333333333336,32.0,38.8051519012328,33.42466308970516,-5.380488811527634,5.380488811527634,opposite
"Soriano, José",667755,SI,182.0,223.0,10.859188544152746,5.4892601431980905,100.0,100.0,10.859188544152746,5.4892601431980905,-5.369928400954655,5.369928400954655,opposite
"Herrin, Tim",682120,CU,35.0,56.0,95.4653937947494,91.8854415274463,23.333333333333332,37.333333333333336,58.88360220359969,64.22723993755272,5.343637733953031,5.343637733953031,same
"Green, Chad",643338,FF,52.0,54.0,14.797136038186157,1.1933174224343674,34.66666666666667,36.0,36.32634928610309,30.989602885495362,-5.336746400607726,5.336746400607726,opposite
"Pepiot, Ryan",686752,CH,98.0,110.0,87.58949880668257,76.0143198090692,65.33333333333333,73.33333333333333,73.77847721930124,68.47717144890866,-5.301305770392574,5.301305770392574,opposite
"Yates, Kirby",489446,FS,49.0,33.0,69.33174224343675,55.72792362768496,32.666666666666664,22.0,54.80004486155723,49.505153695695086,-5.294891165862147,5.294891165862147,opposite
"Morgan, David",688158,FF,32.0,33.0,35.56085918854415,12.649164677804295,21.333333333333336,22.0,45.14966054755026,40.027826726721344,-5.121833820828918,5.121833820828918,opposite
"Gilbert, Logan",669302,SL,87.0,104.0,57.04057279236277,62.88782816229117,57.99999999999999,69.33333333333334,53.13853787212662,58.24556498645181,5.1070271143251915,5.1070271143251915,same
"Wilson, Justin",458677,SL,45.0,48.0,94.74940334128878,76.0143198090692,30.0,32.0,61.84983042331365,56.79459149065982,-5.055238932653829,5.055238932653829,opposite
"Mey, Luis",682825,SI,40.0,36.0,52.50596658711218,31.980906921241047,26.666666666666668,24.0,49.01826762610584,43.965427889532904,-5.052839736572935,5.052839736572935,opposite
"Santillan, Tony",663574,SV,42.0,31.0,85.32219570405728,74.22434367541766,28.000000000000004,20.666666666666668,58.270224487232404,53.22137503663694,-5.048849450595462,5.048849450595462,opposite
"Brogdon, Connor",641401,CH,33.0,54.0,84.1288782816229,56.085918854415276,22.0,36.0,55.753363719561435,50.75093940100849,-5.002424318552947,5.002424318552947,opposite
"Whitlock, Garrett",676477,SL,66.0,46.0,93.43675417661098,97.01670644391407,44.0,30.666666666666664,67.85217937445044,62.85846597400422,-4.993713400446225,4.993713400446225,opposite
"Rocker, Kumar",677958,FC,40.0,39.0,71.95704057279237,91.64677804295943,26.666666666666668,26.0,54.20522068895389,59.16317225043515,4.957951561481266,4.957951561481266,same
"Boyd, Matthew",571510,SL,63.0,48.0,92.95942720763723,91.76610978520287,42.0,32.0,66.7379672331186,61.83516428302259,-4.902802950096003,4.902802950096003,opposite
"Jax, Griffin",643377,ST,66.0,54.0,99.0453460620525,96.89737470167064,44.0,36.0,70.31995980404471,65.44306350602042,-4.876896298024292,4.876896298024292,opposite
"Severino, Luis",622663,FC,40.0,65.0,23.15035799522673,21.360381861575178,26.666666666666668,43.333333333333336,41.19010533493639,36.31450643314731,-4.875598901789083,4.875598901789083,opposite
"Verlander, Justin",434378,CU,40.0,39.0,48.09069212410501,66.70644391408115,26.666666666666668,26.0,47.84086110263726,52.67868537692681,4.837824274289545,4.837824274289545,same
"Baz, Shane",669358,FC,46.0,53.0,59.546539379474936,44.630071599045344,30.666666666666664,35.333333333333336,51.36761474090955,46.64763400147146,-4.719980739438093,4.719980739438093,opposite
"Rodríguez, Randy",678495,FF,38.0,49.0,90.81145584725537,66.70644391408115,25.333333333333336,32.666666666666664,58.65891219696017,53.942447407301074,-4.716464789659099,4.716464789659099,opposite
"Taylor, Grant",691799,FF,40.0,40.0,81.5035799522673,63.961813842482094,26.666666666666668,26.666666666666668,56.75096452348054,52.07316022753782,-4.677804295942721,4.677804295942721,opposite
"Soroka, Michael",647336,SV,51.0,76.0,99.64200477326969,91.76610978520287,34.0,50.66666666666667,65.39329050550003,70.05150226401327,4.658211758513232,4.658211758513232,same
"Estévez, Carlos",608032,FF,65.0,81.0,38.782816229116946,31.980906921241047,43.333333333333336,54.0,43.86422799241541,39.23469592836506,-4.629532064050345,4.629532064050345,opposite
"Schmidt, Clarke",657376,FC,50.0,66.0,22.79236276849642,18.377088305489263,33.33333333333333,44.0,39.430796561810254,34.8259263911569,-4.604870170653356,4.604870170653356,opposite
