player_name,pitcher,pitch_type,pitch_name,pitches,xwoba,swings,whiffs,called_strikes,hard_hits,chase_swings,outside_zone,balls_in_play,ground_balls,whiff_rate,csw_rate,chase_rate,hard_hit_rate,gb_rate,predicted_xwoba,raw_effectiveness_index,effectiveness_score,confidence_score,trusted_effectiveness,usage,effectiveness_residual
"Casparius, Ben",676508,FF,4-Seam Fastball,91,0.3657138923676015,74,14,5,24,21,31,58,12,0.1891891891891892,0.2087912087912088,0.6774193548387096,0.26373626373626374,0.20689655172413793,0.3269481896207514,-0.3269481896207514,42.17877094972067,27.00729927007299,47.92167896804361,0.3127147766323024,0.038765702746850095
"Casparius, Ben",676508,ST,Sweeper,120,0.2623467185459936,114,26,3,25,39,43,85,22,0.22807017543859648,0.24166666666666667,0.9069767441860465,0.20833333333333334,0.25882352941176473,0.2764862591133986,-0.2764862591133986,73.09124767225326,36.30573248407643,58.413099431851876,0.41237113402061853,-0.014139540567404962
"Castillo, José",620454,SL,Slider,77,0.30764898420838543,69,15,1,21,25,31,53,30,0.21739130434782608,0.2077922077922078,0.8064516129032258,0.2727272727272727,0.5660377358490566,0.2891811375576511,-0.2891811375576511,65.73556797020484,25.650557620817843,54.07087426360131,1.0,0.01846784665073431
"Castillo, Luis",622491,CH,Changeup,74,0.3628965685760591,68,7,2,17,36,40,61,34,0.10294117647058823,0.12162162162162163,0.9,0.22972972972972974,0.5573770491803278,0.2875240984701171,-0.2875240984701171,66.4804469273743,25.37313432835821,54.216348425470414,0.09487179487179487,0.075372470105942
"Castillo, Luis",622491,FF,4-Seam Fastball,359,0.2833801448292549,318,69,12,117,59,90,236,56,0.2169811320754717,0.22562674094707522,0.6555555555555556,0.32590529247910865,0.23728813559322035,0.3413381025480424,-0.3413381025480424,30.63314711359404,61.38996138996139,38.12867136889483,0.46025641025641023,-0.057957957718787534
"Castillo, Luis",622491,SI,Sinker,210,0.3682320815104529,177,4,13,87,30,53,172,113,0.022598870056497175,0.08095238095238096,0.5660377358490566,0.4142857142857143,0.6569767441860465,0.376490478995249,-0.376490478995249,9.962756052141527,46.94960212201592,31.227370844015038,0.2692307692307692,-0.00825839748479612
"Castillo, Luis",622491,SL,Slider,137,0.2669297374290686,125,36,7,36,50,56,86,39,0.288,0.31386861313868614,0.8928571428571429,0.26277372262773724,0.45348837209302323,0.26242028284786445,-0.26242028284786445,80.07448789571696,38.46153846153847,61.595759919782274,0.17564102564102563,0.004509454581204164
"Cavalli, Cade",676917,FF,4-Seam Fastball,71,0.33477982727877315,55,10,5,18,10,20,44,17,0.18181818181818182,0.2112676056338028,0.5,0.2535211267605634,0.38636363636363635,0.3267420756397353,-0.3267420756397353,42.5512104283054,21.568627450980394,48.429912002044766,1.0,0.00803775163903786
"Cease, Dylan",656302,FF,4-Seam Fastball,320,0.31334463416493696,265,56,11,81,66,109,200,63,0.21132075471698114,0.209375,0.6055045871559633,0.253125,0.315,0.32228195620181865,-0.32228195620181865,45.344506517690874,56.98924731182796,47.36689293366172,0.5079365079365079,-0.00893732203688169
"Cease, Dylan",656302,SL,Slider,310,0.25721471046736777,274,103,13,60,103,129,168,69,0.3759124087591241,0.3741935483870968,0.7984496124031008,0.1935483870967742,0.4107142857142857,0.24075327677854613,-0.24075327677854613,89.75791433891993,57.80590717299579,73.00206648909004,0.49206349206349204,0.016461433688821636
"Cecconi, Slade",677944,CU,Curveball,95,0.22806806140233113,85,19,7,22,34,38,65,32,0.2235294117647059,0.2736842105263158,0.8947368421052632,0.23157894736842105,0.49230769230769234,0.25908910112515954,-0.25908910112515954,81.09869646182494,29.82456140350877,59.30771995164821,0.1892430278884462,-0.03102103972282841
"Cecconi, Slade",677944,FF,4-Seam Fastball,217,0.38491054239316963,190,23,12,97,28,44,163,58,0.12105263157894737,0.16129032258064516,0.6363636363636364,0.4470046082949309,0.3558282208588957,0.38453142369898163,-0.38453142369898163,6.610800744878957,48.717948717948715,28.885546483311842,0.43227091633466136,0.0003791186941879965
"Cecconi, Slade",677944,SI,Sinker,74,0.39979238826746916,57,2,6,23,4,17,54,32,0.03508771929824561,0.10810810810810811,0.23529411764705882,0.3108108108108108,0.5925925925925926,0.3770510351123755,-0.3770510351123755,9.497206703910614,22.17898832684825,41.05311972407597,0.14741035856573706,0.02274135315509368
"Cecconi, Slade",677944,SL,Slider,116,0.2997350957916903,109,29,2,36,32,37,80,32,0.26605504587155965,0.2672413793103448,0.8648648648648649,0.3103448275862069,0.4,0.2940528276599244,-0.2940528276599244,62.662942271880816,35.275080906148865,54.49699577540333,0.23107569721115537,0.005682268131765866
"Chafin, Andrew",605177,SL,Slider,62,0.2099684353827485,56,23,1,6,31,36,30,16,0.4107142857142857,0.3870967741935484,0.8611111111111112,0.0967741935483871,0.5333333333333333,0.19339934801048442,-0.19339934801048442,98.69646182495345,21.875,60.68872206703911,1.0,0.01656908737226409
"Chandler, Bubba",696149,FF,4-Seam Fastball,70,0.4048251129503696,62,14,2,27,13,20,46,16,0.22580645161290322,0.22857142857142856,0.65,0.38571428571428573,0.34782608695652173,0.3503358283643391,-0.3503358283643391,25.32588454376164,23.66412213740458,44.1966253002971,1.0,0.05448928458603053
"Chapman, Aroldis",547973,FF,4-Seam Fastball,79,0.30912004411610544,67,9,3,18,12,20,56,16,0.13432835820895522,0.1518987341772152,0.6,0.22784810126582278,0.2857142857142857,0.33067489756265633,-0.33067489756265633,39.66480446927375,25.0936329588015,47.441396578299475,0.4906832298136646,-0.021554853446550892
"Chapman, Aroldis",547973,SI,Sinker,82,0.19009454761904762,77,32,2,16,23,26,41,16,0.4155844155844156,0.4146341463414634,0.8846153846153846,0.1951219512195122,0.3902439024390244,0.22517716753815817,-0.22517716753815817,93.1098696461825,27.79783393501805,62.017223645200986,0.5093167701863354,-0.03508261991911055
"Chivilli, Angel",683409,CH,Changeup,86,0.27411842029992134,78,20,2,16,29,36,58,34,0.2564102564102564,0.2558139534883721,0.8055555555555556,0.18604651162790697,0.5862068965517241,0.25105778256777084,-0.25105778256777084,85.19553072625699,28.05755395683453,59.908497782779364,0.3722943722943723,0.023060637732150502
"Chivilli, Angel",683409,FF,4-Seam Fastball,145,0.43404377605818595,119,3,4,65,18,39,114,64,0.025210084033613446,0.04827586206896552,0.46153846153846156,0.4482758620689655,0.5614035087719298,0.41170240410996445,-0.41170240410996445,1.0242085661080074,37.30407523510972,31.75922196342154,0.6277056277056277,0.0223413719482215
"Civale, Aaron",650644,CU,Curveball,88,0.27770742950084004,79,20,5,28,20,24,59,27,0.25316455696202533,0.2840909090909091,0.8333333333333334,0.3181818181818182,0.4576271186440678,0.2911417350685699,-0.2911417350685699,64.24581005586593,28.31541218637993,54.06713254974203,0.2268041237113402,-0.013434305567729843
"Civale, Aaron",650644,FC,Cutter,155,0.3330077884760579,132,22,6,43,31,47,104,39,0.16666666666666666,0.18064516129032257,0.6595744680851063,0.27741935483870966,0.375,0.32604313864376105,-0.32604313864376105,43.20297951582867,39.75903614457831,47.32561531040363,0.39948453608247425,0.006964649832296832
"Civale, Aaron",650644,FF,4-Seam Fastball,62,0.3262495803323678,49,9,4,13,17,26,39,7,0.1836734693877551,0.20967741935483872,0.6538461538461539,0.20967741935483872,0.1794871794871795,0.31515550181390856,-0.31515550181390856,50.46554934823091,19.67871485943775,50.12900765071459,0.15979381443298968,0.011094078518459227
"Civale, Aaron",650644,SI,Sinker,83,0.3217024493793138,70,5,5,28,14,23,64,18,0.07142857142857142,0.12048192771084337,0.6086956521739131,0.3373493975903614,0.28125,0.3698041766344399,-0.3698041766344399,12.756052141527002,25.925925925925924,40.37864680322781,0.21391752577319587,-0.04810172725512607
"Clarke, Taylor",664199,SL,Slider,75,0.22798332605475038,70,16,2,14,23,26,51,21,0.22857142857142856,0.24,0.8846153846153846,0.18666666666666668,0.4117647058823529,0.26069732465445944,-0.26069732465445944,80.63314711359403,25.925925925925924,57.9764121663563,1.0,-0.032713998599709054
"Clase, Emmanuel",661403,FC,Cutter,137,0.29087436980990244,118,19,9,41,19,29,97,46,0.16101694915254236,0.20437956204379562,0.6551724137931034,0.29927007299270075,0.4742268041237113,0.31982060903409837,-0.31982060903409837,47.95158286778399,37.10691823899371,49.26917536277714,0.6954314720812182,-0.028946239224195924
"Clase, Emmanuel",661403,SL,Slider,60,0.23312627988505746,53,13,3,11,15,18,39,17,0.24528301886792453,0.26666666666666666,0.8333333333333334,0.18333333333333332,0.4358974358974359,0.25678822707591964,-0.25678822707591964,82.12290502793296,20.948616600790515,56.76610653535599,0.30456852791878175,-0.023661947190862176
"Cleavinger, Garrett",664076,SI,Sinker,78,0.40366306865281965,61,7,2,28,8,22,53,33,0.11475409836065574,0.11538461538461539,0.36363636363636365,0.358974358974359,0.6226415094339622,0.37476480459201283,-0.37476480459201283,11.1731843575419,23.371647509578544,40.961207788408714,0.48148148148148145,0.02889826406080681
"Cleavinger, Garrett",664076,SL,Slider,84,0.2916237531432532,74,22,2,20,23,31,50,21,0.2972972972972973,0.2857142857142857,0.7419354838709677,0.23809523809523808,0.42,0.2789030100698308,-0.2789030100698308,71.50837988826815,27.00729927007299,55.8428142288192,0.5185185185185185,0.012720743073422358
"Corbin, Patrick",571578,FC,Cutter,166,0.33934019291472384,142,19,6,45,30,49,122,54,0.13380281690140844,0.15060240963855423,0.6122448979591837,0.2710843373493976,0.4426229508196721,0.330357832667113,-0.330357832667113,39.85102420856611,41.52046783625731,45.813322878891825,0.27712854757929883,0.008982360247610843
"Corbin, Patrick",571578,SI,Sinker,244,0.3732642284090011,190,16,27,87,21,48,170,68,0.08421052631578947,0.1762295081967213,0.4375,0.35655737704918034,0.4,0.37034200309227133,-0.37034200309227133,12.476722532588454,48.717948717948715,31.743303251683137,0.4073455759599332,0.002922225316729754
"Corbin, Patrick",571578,SL,Slider,189,0.29483625875852487,180,43,2,50,79,87,133,55,0.2388888888888889,0.23809523809523808,0.9080459770114943,0.26455026455026454,0.41353383458646614,0.28180471708093074,-0.28180471708093074,69.36685288640597,47.368421052631575,59.19827501715182,0.31552587646076796,0.013031541677594127
"Cortes, Nestor",641482,FF,4-Seam Fastball,70,0.46395831848149294,52,2,6,24,8,19,47,14,0.038461538461538464,0.11428571428571428,0.42105263157894735,0.34285714285714286,0.2978723404255319,0.38994038472382575,-0.38994038472382575,4.562383612662942,20.634920634920633,40.66093228104402,1.0,0.07401793375766719
"Coulombe, Danny",543056,FC,Cutter,83,0.2905910545736955,70,22,4,17,24,34,47,21,0.3142857142857143,0.3132530120481928,0.7058823529411765,0.20481927710843373,0.44680851063829785,0.26421020652043986,-0.26421020652043986,78.77094972067039,25.925925925925924,57.49362024967239,1.0,0.026380848053255634
"Crismatt, Nabil",622503,CH,Changeup,74,0.27986913408518077,71,17,1,10,30,32,53,27,0.23943661971830985,0.24324324324324326,0.9375,0.13513513513513514,0.5094339622641509,0.2318681407401849,-0.2318681407401849,91.80633147113593,26.199261992619927,60.98730819710431,1.0,0.04800099334499586
"Crochet, Garrett",676979,FC,Cutter,229,0.2956822952609297,207,26,10,65,38,49,177,91,0.12560386473429952,0.1572052401746725,0.7755102040816326,0.2838427947598253,0.5141242937853108,0.3110635786270234,-0.3110635786270234,53.53817504655494,50.859950859950864,51.82239120786607,0.2906091370558376,-0.015381283366093679
"Crochet, Garrett",676979,FF,4-Seam Fastball,259,0.30356346124946537,209,66,24,68,54,82,134,48,0.3157894736842105,0.3474903474903475,0.6585365853658537,0.2625482625482625,0.3582089552238806,0.2851056653173686,-0.2851056653173686,67.87709497206704,51.1002444987775,59.15800448930716,0.3286802030456853,0.018457795932096788
"Crochet, Garrett",676979,SI,Sinker,123,0.3066335563761602,106,7,10,33,29,36,97,56,0.0660377358490566,0.13821138211382114,0.8055555555555556,0.2682926829268293,0.5773195876288659,0.30289414636500966,-0.30289414636500966,58.00744878957169,34.64052287581699,52.804250191696795,0.15609137055837563,0.0037394100111505235
"Crochet, Garrett",676979,ST,Sweeper,177,0.15169588168980438,162,75,12,22,74,79,85,41,0.46296296296296297,0.4915254237288136,0.9367088607594937,0.12429378531073447,0.4823529411764706,0.17438798342919234,-0.17438798342919234,99.62756052141528,44.751381215469614,72.23473975534225,0.22461928934010153,-0.02269210173938796
"Cruz, Fernando",518585,FS,Split-Finger,133,0.21499917740931707,121,63,1,21,57,68,57,24,0.5206611570247934,0.48120300751879697,0.8382352941176471,0.15789473684210525,0.42105263157894735,0.2011374972015199,-0.2011374972015199,97.8584729981378,37.69470404984423,68.0691159493436,1.0,0.013861680207797156
"Cruz, Steven",674444,FF,4-Seam Fastball,80,0.3388353026935717,58,7,9,23,9,22,49,21,0.1206896551724138,0.2,0.4090909090909091,0.2875,0.42857142857142855,0.3450027415309197,-0.3450027415309197,28.11918063314711,22.48062015503876,45.11714520808973,0.5517241379310345,-0.006167438837347994
"Cruz, Steven",674444,SL,Slider,65,0.2003562753024753,61,13,3,10,12,13,48,21,0.21311475409836064,0.24615384615384617,0.9230769230769231,0.15384615384615385,0.4375,0.24378303279672803,-0.24378303279672803,89.01303538175046,23.371647509578544,59.15366339176781,0.4482758620689655,-0.04342675749425273
"Curtiss, John",595928,FF,4-Seam Fastball,72,0.3065705988262063,65,10,4,28,11,14,55,15,0.15384615384615385,0.19444444444444445,0.7857142857142857,0.3888888888888889,0.2727272727272727,0.35159520519545495,-0.35159520519545495,24.30167597765363,24.528301886792452,43.73177330381927,1.0,-0.045024606369248654
"Dana, Caden",702674,FF,4-Seam Fastball,61,0.3964127965446576,40,2,8,18,6,20,37,13,0.05,0.16393442622950818,0.3,0.29508196721311475,0.35135135135135137,0.3721680609505333,-0.3721680609505333,11.638733705772813,16.666666666666664,43.64525139664804,1.0,0.024244735594124323
"Darvish, Yu",506433,SI,Sinker,66,0.27700142385392384,47,4,8,14,12,24,43,24,0.0851063829787234,0.18181818181818182,0.5,0.21212121212121213,0.5581395348837209,0.30775451254966835,-0.30775451254966835,55.21415270018621,19.02834008097166,51.029863011633076,1.0,-0.0307530886957445
"De Los Santos, Enyel",660853,FF,4-Seam Fastball,133,0.3672352107336244,111,21,9,44,21,35,87,23,0.1891891891891892,0.22556390977443608,0.6,0.3308270676691729,0.26436781609195403,0.34614494796975587,-0.34614494796975587,27.09497206703911,35.69131832797427,41.85483243217351,0.5708154506437768,0.02109026276386855
"De Los Santos, Enyel",660853,SL,Slider,100,0.2671609910301527,90,18,3,24,28,37,71,30,0.2,0.21,0.7567567567567568,0.24,0.4225352112676056,0.29503350113677695,-0.29503350113677695,62.19739292364991,31.03448275862069,53.81750465549348,0.4291845493562232,-0.027872510106624282
"De los Santos, Yerry",660787,SI,Sinker,82,0.3219924071294559,68,6,4,28,15,25,62,39,0.08823529411764706,0.12195121951219512,0.6,0.34146341463414637,0.6290322580645161,0.34441288931508096,-0.34441288931508096,29.05027932960894,25.37313432835821,44.719141721559794,1.0,-0.022420482185625035
"Detmers, Reid",672282,FF,4-Seam Fastball,124,0.2995674634900916,101,29,9,30,27,39,68,23,0.2871287128712871,0.3064516129032258,0.6923076923076923,0.24193548387096775,0.3382352941176471,0.2865693622686901,-0.2865693622686901,67.13221601489758,33.5548172757475,55.779617290595596,0.5662100456621004,0.012998101221401492
"Detmers, Reid",672282,SL,Slider,95,0.2940375516227813,88,28,2,28,29,32,57,39,0.3181818181818182,0.3157894736842105,0.90625,0.29473684210526313,0.6842105263157895,0.25215628759639425,-0.25215628759639425,84.5437616387337,30.555555555555557,60.58736809435133,0.4337899543378995,0.04188126402638703
"Dobbins, Hunter",690928,FF,4-Seam Fastball,107,0.36532207420390184,87,4,7,38,15,28,81,38,0.04597701149425287,0.102803738317757,0.5357142857142857,0.35514018691588783,0.4691358024691358,0.37159818131671996,-0.37159818131671996,11.824953445065177,30.313588850174217,38.46021580726582,0.6184971098265896,-0.006276107112818119
"Dobbins, Hunter",690928,SL,Slider,66,0.3592822420999271,61,7,3,28,14,16,53,27,0.11475409836065574,0.15151515151515152,0.875,0.42424242424242425,0.5094339622641509,0.34463036471874253,-0.34463036471874253,28.677839851024206,23.371647509578544,45.05233416811148,0.3815028901734104,0.014651877381184564
"Dodd, Dylan",689266,FC,Cutter,75,0.33507858703222704,69,10,1,30,17,22,59,37,0.14492753623188406,0.14666666666666667,0.7727272727272727,0.4,0.6271186440677966,0.33938263627485693,-0.33938263627485693,32.122905027932966,25.650557620817843,45.44903878770258,1.0,-0.004304049242629893
"Dollander, Chase",801403,CU,Curveball,95,0.24276876775914144,82,23,5,14,28,36,58,27,0.2804878048780488,0.29473684210526313,0.7777777777777778,0.14736842105263157,0.46551724137931033,0.24286877123098902,-0.24286877123098902,89.29236499068901,29.078014184397162,61.45845714964935,0.31353135313531355,-0.00010000347184757619
"Dollander, Chase",801403,FF,4-Seam Fastball,208,0.3888134048572302,159,21,11,62,30,68,133,50,0.1320754716981132,0.15384615384615385,0.4411764705882353,0.2980769230769231,0.37593984962406013,0.35959649081951367,-0.35959649081951367,19.73929236499069,44.28969359331476,36.62356120612295,0.6864686468646864,0.029216914037716535
"Domínguez, Seranthony",622554,FF,4-Seam Fastball,131,0.3369635832392816,97,24,8,27,18,46,72,29,0.24742268041237114,0.24427480916030533,0.391304347826087,0.20610687022900764,0.4027777777777778,0.3145410755826422,-0.3145410755826422,50.93109869646183,32.659932659932664,50.33544633172194,0.6787564766839378,0.02242250765663939
"Domínguez, Seranthony",622554,ST,Sweeper,62,0.16549087342810279,52,20,5,7,23,28,32,10,0.38461538461538464,0.4032258064516129,0.8214285714285714,0.11290322580645161,0.3125,0.21563358395117693,-0.21563358395117693,95.62383612662943,20.634920634920633,59.45139073630695,0.32124352331606215,-0.05014271052307415
"Doval, Camilo",666808,FC,Cutter,97,0.3854808018653807,74,5,5,33,13,31,69,27,0.06756756756756757,0.10309278350515463,0.41935483870967744,0.3402061855670103,0.391304347826087,0.3845767104126994,-0.3845767104126994,6.517690875232775,27.00729927007299,38.290584349386286,0.3730769230769231,0.0009040914526812771
"Doval, Camilo",666808,SL,Slider,163,0.24855773879822934,140,53,7,30,63,80,87,55,0.37857142857142856,0.36809815950920244,0.7875,0.18404907975460122,0.632183908045977,0.22311724713353037,-0.22311724713353037,93.76163873370578,41.17647058823529,68.04688355789243,0.6269230769230769,0.025440491664698972
"Dreyer, Jack",676263,FF,4-Seam Fastball,139,0.2964853503485576,115,19,9,37,23,39,93,25,0.16521739130434782,0.2014388489208633,0.5897435897435898,0.26618705035971224,0.26881720430107525,0.3331093624540456,-0.3331093624540456,37.89571694599628,36.507936507936506,45.610534716679965,0.4711864406779661,-0.03662401210548799
"Dreyer, Jack",676263,SL,Slider,156,0.21974373699261499,146,35,4,41,34,40,108,56,0.23972602739726026,0.25,0.85,0.26282051282051283,0.5185185185185185,0.27608365529665113,-0.27608365529665113,73.27746741154563,42.19653179190752,59.84919430361353,0.5288135593220339,-0.056339918304036146
"Duran, Jhoan",661395,FF,4-Seam Fastball,97,0.27522494513991164,84,28,2,24,21,32,53,23,0.3333333333333333,0.30927835051546393,0.65625,0.24742268041237114,0.4339622641509434,0.2836209838343894,-0.2836209838343894,68.6219739292365,29.577464788732392,55.54069294725522,0.3333333333333333,-0.008396038694477748
"Duran, Jhoan",661395,FS,Split-Finger,127,0.2659451305780462,117,13,3,46,23,29,104,82,0.1111111111111111,0.12598425196850394,0.7931034482758621,0.36220472440944884,0.7884615384615384,0.31828809390961543,-0.31828809390961543,48.882681564245814,36.90851735015773,49.61698652990971,0.436426116838488,-0.05234296333156924
"Duran, Jhoan",661395,KC,Knuckle Curve,67,0.1739693666450357,58,27,7,10,32,34,30,21,0.46551724137931033,0.5074626865671642,0.9411764705882353,0.14925373134328357,0.7,0.16075378259822368,-0.16075378259822368,99.72067039106145,22.48062015503876,61.21360414591544,0.23024054982817868,0.013215584046812029
"Díaz, Edwin",621242,FF,4-Seam Fastball,108,0.2831643930292191,78,24,14,25,22,39,53,23,0.3076923076923077,0.35185185185185186,0.5641025641025641,0.23148148148148148,0.4339622641509434,0.278241755664213,-0.278241755664213,72.16014897579144,28.05755395683453,56.251088514663124,0.4235294117647059,0.004922637365006088
"Díaz, Edwin",621242,SL,Slider,147,0.21605690782576967,124,45,10,26,50,64,75,42,0.3629032258064516,0.3741496598639456,0.78125,0.17687074829931973,0.56,0.22585492409196742,-0.22585492409196742,92.92364990689012,38.2716049382716,66.4563073315401,0.5764705882352941,-0.009798016266197751
"Eflin, Zach",621107,CH,Changeup,61,0.33924723285792024,57,2,2,21,17,20,53,32,0.03508771929824561,0.06557377049180328,0.85,0.3442622950819672,0.6037735849056604,0.33553155138186247,-0.33553155138186247,35.940409683426445,22.17898832684825,46.91795462614757,0.45864661654135336,0.003715681476057775
"Eflin, Zach",621107,SI,Sinker,72,0.3042796312711127,64,4,5,26,13,16,58,33,0.0625,0.125,0.8125,0.3611111111111111,0.5689655172413793,0.33340907979428436,-0.33340907979428436,37.43016759776536,24.242424242424242,46.988036792506065,0.5413533834586466,-0.029129448523171675
"Eisert, Brandon",685126,CH,Changeup,96,0.24027822166390067,89,26,3,21,45,51,62,31,0.29213483146067415,0.3020833333333333,0.8823529411764706,0.21875,0.5,0.2494389778244024,-0.2494389778244024,86.03351955307262,30.79584775086505,61.12904576881689,0.42857142857142855,-0.009160756160501743
"Eisert, Brandon",685126,SL,Slider,128,0.3213670054350817,113,20,7,36,32,39,91,35,0.17699115044247787,0.2109375,0.8205128205128205,0.28125,0.38461538461538464,0.3037692027382578,-0.3037692027382578,57.63500931098696,36.102236421725244,52.78615667446053,0.5714285714285714,0.017597802696823872
"Elder, Bryce",693821,CH,Changeup,75,0.3584380317143381,70,8,1,27,23,27,62,29,0.11428571428571428,0.12,0.8518518518518519,0.36,0.46774193548387094,0.33825596396502666,-0.33825596396502666,33.33333333333333,25.925925925925924,45.713497482585005,0.11094674556213018,0.020182067749311416
"Elder, Bryce",693821,FF,4-Seam Fastball,73,0.33831468819712457,61,9,5,18,13,20,49,19,0.14754098360655737,0.1917808219178082,0.65,0.2465753424657534,0.3877551020408163,0.31430284826269905,-0.31430284826269905,51.30353817504656,23.371647509578544,50.3403326269826,0.10798816568047337,0.024011839934425516
"Elder, Bryce",693821,SI,Sinker,271,0.3437739734550611,210,12,33,96,39,70,194,111,0.05714285714285714,0.16605166051660517,0.5571428571428572,0.35424354243542433,0.5721649484536082,0.34681377303089433,-0.34681377303089433,26.536312849162012,51.21951219512195,38.00472362265522,0.40088757396449703,-0.003039799575833224
"Elder, Bryce",693821,SL,Slider,257,0.3174376494429533,235,48,5,74,72,88,184,86,0.20425531914893616,0.20622568093385213,0.8181818181818182,0.28793774319066145,0.4673913043478261,0.30059605846027404,-0.30059605846027404,58.93854748603352,54.02298850574713,54.850275048695394,0.3801775147928994,0.016841590982679233
"Englert, Mason",669438,CH,Changeup,61,0.2512148083173657,59,19,0,17,21,23,40,16,0.3220338983050847,0.3114754098360656,0.9130434782608695,0.2786885245901639,0.4,0.26988068717306163,-0.26988068717306163,75.69832402234637,22.779922779922778,55.89000812464499,1.0,-0.018665878855695928
"Enns, Dietrich",608650,CH,Changeup,65,0.29940714139194136,59,8,2,15,21,25,51,28,0.13559322033898305,0.15384615384615385,0.84,0.23076923076923078,0.5490196078431373,0.2870376389492561,-0.2870376389492561,66.57355679702049,22.779922779922778,53.81139319686805,0.42483660130718953,0.012369502442685254
"Enns, Dietrich",608650,FF,4-Seam Fastball,88,0.2592026012032369,77,26,5,18,19,25,50,13,0.33766233766233766,0.3522727272727273,0.76,0.20454545454545456,0.26,0.2645257332769615,-0.2645257332769615,78.58472998137802,27.79783393501805,57.979549442349196,0.5751633986928104,-0.00532313207372459
"Enright, Nic",663671,FF,4-Seam Fastball,86,0.3475454906321069,71,9,4,27,19,30,61,17,0.1267605633802817,0.1511627906976744,0.6333333333333333,0.313953488372093,0.2786885245901639,0.35367155663332556,-0.35367155663332556,22.905027932960895,26.199261992619927,42.935675166807535,1.0,-0.006126066001218677
"Eovaldi, Nathan",543135,CU,Curveball,78,0.19590385183256462,70,25,3,10,30,37,42,21,0.35714285714285715,0.358974358974359,0.8108108108108109,0.1282051282051282,0.5,0.21664944427198934,-0.21664944427198934,95.25139664804469,25.925925925925924,61.766328712324984,0.17410714285714285,-0.020745592439424726
"Eovaldi, Nathan",543135,FC,Cutter,89,0.2727292248441374,79,12,7,25,7,11,65,28,0.1518987341772152,0.21348314606741572,0.6363636363636364,0.2808988764044944,0.4307692307692308,0.317533221639574,-0.317533221639574,49.068901303538176,28.31541218637993,49.76972827936966,0.19866071428571427,-0.04480399679543656
"Eovaldi, Nathan",543135,FF,4-Seam Fastball,101,0.32191826144079805,89,10,6,38,10,15,76,29,0.11235955056179775,0.15841584158415842,0.6666666666666666,0.37623762376237624,0.3815789473684211,0.35920934667176907,-0.35920934667176907,19.832402234636874,30.79584775086505,40.74185047005986,0.22544642857142858,-0.03729108523097102
"Eovaldi, Nathan",543135,FS,Split-Finger,180,0.2630808281713805,167,48,2,46,46,57,113,72,0.2874251497005988,0.2777777777777778,0.8070175438596491,0.25555555555555554,0.6371681415929203,0.26256883171781253,-0.26256883171781253,79.7951582867784,45.50408719346049,63.58338534293355,0.4017857142857143,0.0005119964535679755
"Erceg, Lucas",668674,SI,Sinker,77,0.3015280389438895,62,2,7,17,8,15,60,37,0.03225806451612903,0.11688311688311688,0.5333333333333333,0.22077922077922077,0.6166666666666667,0.3172556715350938,-0.3172556715350938,49.34823091247672,23.66412213740458,49.88130268526021,0.5422535211267606,-0.0157276325912043
"Erceg, Lucas",668674,SL,Slider,65,0.32123907081254516,57,12,2,15,15,21,45,15,0.21052631578947367,0.2153846153846154,0.7142857142857143,0.23076923076923078,0.3333333333333333,0.30219121153818373,-0.30219121153818373,58.37988826815642,22.17898832684825,51.89480396206044,0.45774647887323944,0.019047859274361423
"Estrada, Jeremiah",669093,FF,4-Seam Fastball,178,0.2974602720888904,151,42,8,47,51,71,103,36,0.2781456953642384,0.2808988764044944,0.7183098591549296,0.2640449438202247,0.34951456310679613,0.2955112769186844,-0.2955112769186844,61.91806331471136,43.01994301994302,55.15367107545879,0.6926070038910506,0.0019489951702060249
"Estrada, Jeremiah",669093,FS,Split-Finger,79,0.14125667088607594,65,32,9,7,25,29,32,11,0.49230769230769234,0.5189873417721519,0.8620689655172413,0.08860759493670886,0.34375,0.1756827319432933,-0.1756827319432933,99.53445065176909,24.528301886792452,62.18509539369664,0.30739299610894943,-0.03442606105721738
"Estévez, Carlos",608032,FF,4-Seam Fastball,146,0.32301592687911174,118,21,12,42,23,38,94,23,0.17796610169491525,0.22602739726027396,0.6052631578947368,0.2876712328767123,0.24468085106382978,0.33425487086419603,-0.33425487086419603,36.96461824953445,37.10691823899371,45.192251384936114,0.6636363636363637,-0.011238943985084293
"Estévez, Carlos",608032,SL,Slider,74,0.3140564693864694,69,9,1,22,13,17,60,21,0.13043478260869565,0.13513513513513514,0.7647058823529411,0.2972972972972973,0.35,0.33393585588284774,-0.33393585588284774,37.150837988826815,25.650557620817843,46.738731628972744,0.33636363636363636,-0.019879386496378326
"Evans, Logan",688138,FC,Cutter,97,0.34383048144719996,78,13,3,26,15,32,64,36,0.16666666666666666,0.16494845360824742,0.46875,0.26804123711340205,0.5625,0.3309046336719413,-0.3309046336719413,39.29236499068901,28.05755395683453,47.02919228862719,0.40585774058577406,0.012925847775258681
"Evans, Logan",688138,SI,Sinker,65,0.3575421592590261,53,1,6,24,9,17,50,21,0.018867924528301886,0.1076923076923077,0.5294117647058824,0.36923076923076925,0.42,0.37911810779323185,-0.37911810779323185,8.659217877094973,20.948616600790515,41.376480373322735,0.2719665271966527,-0.021575948534205747
