player_id,player_name,season,CH_usage_pct,CS_usage_pct,CU_usage_pct,EP_usage_pct,FA_usage_pct,FC_usage_pct,FF_usage_pct,FO_usage_pct,FS_usage_pct,KC_usage_pct,KN_usage_pct,PO_usage_pct,SC_usage_pct,SI_usage_pct,SL_usage_pct,ST_usage_pct,SV_usage_pct,UN_usage_pct,CH_avg_speed,CS_avg_speed,CU_avg_speed,EP_avg_speed,FA_avg_speed,FC_avg_speed,FF_avg_speed,FO_avg_speed,FS_avg_speed,KC_avg_speed,KN_avg_speed,PO_avg_speed,SC_avg_speed,SI_avg_speed,SL_avg_speed,ST_avg_speed,SV_avg_speed,UN_avg_speed,CH_avg_spin,CS_avg_spin,CU_avg_spin,EP_avg_spin,FA_avg_spin,FC_avg_spin,FF_avg_spin,FO_avg_spin,FS_avg_spin,KC_avg_spin,KN_avg_spin,PO_avg_spin,SC_avg_spin,SI_avg_spin,SL_avg_spin,ST_avg_spin,SV_avg_spin,UN_avg_spin,CH_whiff_rate,CS_whiff_rate,CU_whiff_rate,EP_whiff_rate,FA_whiff_rate,FC_whiff_rate,FF_whiff_rate,FO_whiff_rate,FS_whiff_rate,KC_whiff_rate,KN_whiff_rate,PO_whiff_rate,SC_whiff_rate,SI_whiff_rate,SL_whiff_rate,ST_whiff_rate,SV_whiff_rate,UN_whiff_rate,CH_avg_pfx_x,CS_avg_pfx_x,CU_avg_pfx_x,EP_avg_pfx_x,FA_avg_pfx_x,FC_avg_pfx_x,FF_avg_pfx_x,FO_avg_pfx_x,FS_avg_pfx_x,KC_avg_pfx_x,KN_avg_pfx_x,PO_avg_pfx_x,SC_avg_pfx_x,SI_avg_pfx_x,SL_avg_pfx_x,ST_avg_pfx_x,SV_avg_pfx_x,UN_avg_pfx_x,CH_avg_pfx_z,CS_avg_pfx_z,CU_avg_pfx_z,EP_avg_pfx_z,FA_avg_pfx_z,FC_avg_pfx_z,FF_avg_pfx_z,FO_avg_pfx_z,FS_avg_pfx_z,KC_avg_pfx_z,KN_avg_pfx_z,PO_avg_pfx_z,SC_avg_pfx_z,SI_avg_pfx_z,SL_avg_pfx_z,ST_avg_pfx_z,SV_avg_pfx_z,UN_avg_pfx_z
666808,camilo doval,2021,,,,,,40.27,0.58,,,,,,,,59.15,,,,,,,,,98.65,97.83,,,,,,,,86.47,,,,,,,,,2577.0,2550.0,,,,,,,,2503.0,,,,,,,,,0.1181,0.0,,,,,,,,0.2692,,,,,,,,,-0.36,-1.01,,,,,,,,0.56,,,,,,,,,1.07,1.2,,,,,,,,-0.15,,,
666808,camilo doval,2022,,,,,,30.33,,,,,,,,26.05,43.62,,,,,,,,,99.44,,,,,,,,98.38,87.74,,,,,,,,,2531.0,,,,,,,,2472.0,2580.0,,,,,,,,,0.1856,,,,,,,,0.1387,0.2849,,,,,,,,,-0.42,,,,,,,,-0.94,0.53,,,,,,,,,1.07,,,,,,,,0.21,0.05,,,
666808,camilo doval,2023,,,,,,33.77,0.26,,,,,,,29.68,36.29,,,,,,,,,99.75,99.17,,,,,,,97.94,88.87,,,,,,,,,2518.0,2205.0,,,,,,,2399.0,2466.0,,,,,,,,,0.2063,0.3333,,,,,,,0.0837,0.3895,,,,,,,,,-0.64,-1.04,,,,,,,-1.05,0.24,,,,,,,,,1.1,0.15,,,,,,,0.24,0.19,,,
666808,camilo doval,2024,,,,,,34.62,0.26,,,,,,,13.88,51.23,,,,,,,,,99.1,99.97,,,,,,,97.52,88.71,,,,,,,,,2425.0,2455.0,,,,,,,2342.0,2484.0,,,,,,,,,0.1255,0.0,,,,,,,0.0918,0.3444,,,,,,,,,-0.5,-0.76,,,,,,,-0.83,0.41,,,,,,,,,0.91,0.48,,,,,,,0.34,-0.05,,,
666808,camilo doval,2025,1.22,,,,,35.18,,,,,,,,23.35,40.2,,,0.05,94.54,,,,,98.36,,,,,,,,97.85,88.98,,,90.9,1791.0,,,,,2545.0,,,,,,,,2498.0,2643.0,,,2257.0,0.5556,,,,,0.1031,,,,,,,,0.0946,0.3175,,,0.0,-1.13,,,,,-0.28,,,,,,,,-0.74,0.58,,,-0.68,0.24,,,,,0.89,,,,,,,,0.34,-0.1,,,0.83
666818,luis frías,2022,4.82,,,,,,62.94,,,,,,,,32.23,,,,89.67,,,,,,96.7,,,,,,,,85.23,,,,1350.0,,,,,,2240.0,,,,,,,,2057.0,,,,0.2,,,,,,0.1419,,,,,,,,0.2329,,,,-0.89,,,,,,-0.3,,,,,,,,0.13,,,,0.93,,,,,,1.47,,,,,,,,-0.37,,,
666818,luis frías,2023,2.93,,,,,45.45,40.37,,,,,,,,11.25,,,,89.55,,,,,90.38,96.08,,,,,,,,83.85,,,,1402.0,,,,,2211.0,2252.0,,,,,,,,2097.0,,,,0.25,,,,,0.2646,0.1037,,,,,,,,0.1957,,,,-0.96,,,,,0.29,-0.42,,,,,,,,0.35,,,,0.73,,,,,0.5,1.37,,,,,,,,-0.41,,,
666818,luis frías,2024,,,,,,45.99,26.58,,,,,,,10.97,16.46,,,,,,,,,89.75,95.79,,,,,,,96.13,83.62,,,,,,,,,2235.0,2226.0,,,,,,,2187.0,2356.0,,,,,,,,,0.2581,0.1622,,,,,,,0.0455,0.125,,,,,,,,,0.3,-0.36,,,,,,,-1.16,0.37,,,,,,,,,0.45,1.38,,,,,,,1.18,-0.51,,,
666974,yennier cano,2022,20.98,,,,,,11.71,,9.27,,,,,31.95,26.1,,,,90.0,,,,,,95.59,,90.37,,,,,95.2,87.37,,,,1802.0,,,,,,2233.0,,1936.0,,,,,2229.0,2472.0,,,,0.2407,,,,,,0.0741,,0.2609,,,,,0.0476,0.2381,,,,-1.49,,,,,,-1.41,,-1.4,,,,,-1.53,0.22,,,,0.32,,,,,,0.67,,0.21,,,,,0.22,0.01,,,
666974,yennier cano,2023,29.12,,,,,,3.46,,,,,,,54.03,13.39,,,,90.86,,,,,,96.55,,,,,,,96.31,87.47,,,,1812.0,,,,,,2234.0,,,,,,,2117.0,2446.0,,,,0.369,,,,,,0.375,,,,,,,0.0703,0.28,,,,-1.5,,,,,,-1.27,,,,,,,-1.49,0.53,,,,0.08,,,,,,0.53,,,,,,,-0.2,0.03,,,
666974,yennier cano,2024,24.51,,,,,,11.58,,,,,,,50.68,10.31,2.92,,,91.06,,,,,,96.54,,,,,,,95.99,87.41,85.88,,,1739.0,,,,,,2296.0,,,,,,,2082.0,2452.0,2451.0,,,0.2987,,,,,,0.2273,,,,,,,0.122,0.3488,0.3125,,,-1.42,,,,,,-1.24,,,,,,,-1.43,0.64,0.96,,,0.09,,,,,,0.65,,,,,,,-0.15,0.07,0.07,,
666974,yennier cano,2025,7.53,,,,,1.69,8.67,,15.0,,,,,48.98,1.45,16.69,,,91.83,,,,,92.03,94.85,,90.89,,,,,95.0,86.93,85.93,,,1850.0,,,,,2146.0,2197.0,,1518.0,,,,,2069.0,2390.0,2477.0,,,0.2778,,,,,0.0526,0.141,,0.271,,,,,0.1243,0.25,0.135,,,-1.49,,,,,-0.53,-1.11,,-1.04,,,,,-1.37,0.42,1.06,,,0.17,,,,,0.22,0.62,,-0.41,,,,,-0.15,0.11,0.02,,
667297,tommy nance,2021,,,26.97,,,,18.64,,,,,,,43.42,10.96,,,,,,85.37,,,,95.18,,,,,,,95.4,87.19,,,,,,2822.0,,,,2273.0,,,,,,,2309.0,2619.0,,,,,,0.25,,,,0.0769,,,,,,,0.0896,0.2581,,,,,,0.76,,,,-0.72,,,,,,,-1.25,0.23,,,,,,-1.11,,,,1.0,,,,,,,0.65,-0.46,,,
667297,tommy nance,2022,,,39.28,,,,13.45,,,,,,,28.89,18.38,,,,,,85.31,,,,93.77,,,,,,,94.18,86.94,,,,,,2886.0,,,,2340.0,,,,,,,2327.0,2652.0,,,,,,0.2717,,,,0.1967,,,,,,,0.0704,0.2529,,,,,,0.96,,,,-0.76,,,,,,,-1.32,0.23,,,,,,-0.95,,,,1.32,,,,,,,0.61,-0.27,,,
667297,tommy nance,2024,,,37.58,,,,0.62,,,,,,,36.02,25.78,,,,,,84.57,,,,95.05,,,,,,,94.52,87.4,,,,,,2866.0,,,,2360.0,,,,,,,2360.0,2643.0,,,,,,0.1831,,,,0.0,,,,,,,0.0641,0.2698,,,,,,1.03,,,,-0.8,,,,,,,-1.36,0.19,,,,,,-1.28,,,,1.15,,,,,,,0.66,-0.23,,,
667297,tommy nance,2025,,,30.76,,,,0.24,,,,,,,28.93,40.06,,,,,,84.81,,,,94.63,,,,,,,94.55,88.87,,,,,,2898.0,,,,1922.0,,,,,,,2298.0,2671.0,,,,,,0.2122,,,,0.0,,,,,,,0.0966,0.1686,,,,,,0.98,,,,-1.25,,,,,,,-1.3,0.05,,,,,,-1.23,,,,0.92,,,,,,,0.78,0.07,,,
667376,miguel sánchez,2021,51.47,,,,,,37.82,,,,,,,,10.71,,,,89.07,,,,,,94.15,,,,,,,,81.86,,,,1614.0,,,,,,2235.0,,,,,,,,2276.0,,,,0.2436,,,,,,0.1818,,,,,,,,0.35,,,,-0.9,,,,,,-0.51,,,,,,,,0.34,,,,0.19,,,,,,1.2,,,,,,,,-0.22,,,
667376,miguel sánchez,2022,52.13,,,,,,38.86,,,,,,,,9.0,,,,88.95,,,,,,94.2,,,,,,,,82.45,,,,1589.0,,,,,,2142.0,,,,,,,,2220.0,,,,0.1806,,,,,,0.14,,,,,,,,0.3333,,,,-1.05,,,,,,-0.57,,,,,,,,0.29,,,,0.26,,,,,,1.25,,,,,,,,0.0,,,
667427,zach jackson,2022,0.9,,,,,0.23,54.23,,,,,,,,44.64,,,,88.86,,,,,94.15,94.45,,,,,,,,85.23,,,,1230.0,,,,,2205.0,2120.0,,,,,,,,2461.0,,,,0.3333,,,,,0.5,0.1625,,,,,,,,0.308,,,,-0.8,,,,,0.14,-0.41,,,,,,,,0.05,,,,0.64,,,,,1.78,1.63,,,,,,,,-0.21,,,
667427,zach jackson,2023,0.53,,,,,0.26,58.95,,,,,,,,40.26,,,,91.2,,,,,87.7,93.09,,,,,,,,83.9,,,,2095.0,,,,,2509.0,2129.0,,,,,,,,2422.0,,,,,,,,,0.0,0.1504,,,,,,,,0.2273,,,,-0.24,,,,,0.35,-0.41,,,,,,,,0.09,,,,1.5,,,,,0.04,1.65,,,,,,,,-0.11,,,
667463,john king,2020,17.2,,,,,,3.76,,,,,,,59.68,18.28,1.08,,,78.38,,,,,,93.79,,,,,,,93.01,82.03,77.4,,,1574.0,,,,,,2094.0,,,,,,,2005.0,2502.0,2434.0,,,0.3529,,,,,,0.3333,,,,,,,0.0533,0.2083,,,,1.16,,,,,,1.33,,,,,,,1.35,-0.26,-0.49,,,0.63,,,,,,0.86,,,,,,,0.16,-0.42,-0.83,,
667463,john king,2021,19.83,,,,,7.33,0.14,,,,,,,56.9,10.2,5.6,,,78.86,,,,,87.76,86.4,,,,,,,92.24,81.21,78.9,,,1568.0,,,,,2107.0,2027.0,,,,,,,1960.0,2371.0,2473.0,,,0.2737,,,,,0.2,0.0,,,,,,,0.1172,0.3095,0.2857,,,1.13,,,,,0.09,0.38,,,,,,,1.3,-0.24,-1.0,,,0.55,,,,,0.67,0.94,,,,,,,0.14,-0.18,-0.4,,
667463,john king,2022,24.7,,,,,7.48,,,,,,,,52.34,5.34,10.15,,,80.73,,,,,86.92,,,,,,,,92.37,82.27,77.5,,,1638.0,,,,,2433.0,,,,,,,,2065.0,2700.0,2636.0,,,0.2569,,,,,0.2439,,,,,,,,0.0738,0.0455,0.125,,,1.31,,,,,-0.02,,,,,,,,1.3,-0.47,-1.39,,,0.01,,,,,0.31,,,,,,,,0.07,-0.48,-0.52,,
667463,john king,2023,37.19,,,,,,0.38,,,,,,,54.27,8.16,,,,84.08,,,,,,93.65,,,,,,,93.68,85.08,,,,1536.0,,,,,,1981.0,,,,,,,2143.0,2660.0,,,,0.2328,,,,,,,,,,,,,0.0837,0.2069,,,,1.33,,,,,,0.54,,,,,,,1.31,-0.07,,,,0.05,,,,,,0.78,,,,,,,0.18,-0.09,,,
667463,john king,2024,28.04,,,,,,1.35,,,,,,,58.45,12.16,,,,84.37,,,,,,93.68,,,,,,,93.47,83.55,,,,1630.0,,,,,,2225.0,,,,,,,2181.0,2696.0,,,,0.1688,,,,,,0.1,,,,,,,0.0782,0.2258,,,,1.3,,,,,,0.96,,,,,,,1.26,-0.21,,,,0.28,,,,,,0.63,,,,,,,0.28,-0.1,,,
667463,john king,2025,19.46,,8.56,,,,1.54,,,,,,,46.56,17.19,6.69,,,84.74,,79.35,,,,91.93,,,,,,,92.17,83.3,81.52,,,1634.0,,2882.0,,,,2128.0,,,,,,,2219.0,2829.0,2817.0,,,0.191,,0.125,,,,0.1,,,,,,,0.095,0.1974,0.1515,,,1.2,,-0.89,,,,0.45,,,,,,,1.15,-0.49,-1.3,,,0.08,,-1.03,,,,0.89,,,,,,,0.22,-0.1,-0.1,,
667465,aaron fletcher,2020,13.22,,,,,,,,,,,,,65.29,21.49,,,,80.63,,,,,,,,,,,,,93.24,81.68,,,,1791.0,,,,,,,,,,,,,2221.0,1760.0,,,,0.1667,,,,,,,,,,,,,0.0682,0.5,,,,1.35,,,,,,,,,,,,,1.49,-0.21,,,,0.43,,,,,,,,,,,,,0.46,-0.16,,,
667465,aaron fletcher,2022,27.7,,,,,,,,,,,,,50.23,22.07,,,,74.89,,,,,,,,,,,,,90.94,79.52,,,,1910.0,,,,,,,,,,,,,2270.0,1813.0,,,,0.2558,,,,,,,,,,,,,0.1111,0.2857,,,,1.36,,,,,,,,,,,,,1.51,-0.45,,,,-0.01,,,,,,,,,,,,,0.36,0.08,,,
667498,robert dugger,2020,2.83,,16.51,,,,42.45,,,,,,,11.32,26.89,,,,84.15,,75.65,,,,92.08,,,,,,,91.64,81.71,,,,1535.0,,2480.0,,,,2321.0,,,,,,,2215.0,2443.0,,,,0.5,,0.0,,,,0.0323,,,,,,,0.0,0.1622,,,,-1.11,,0.89,,,,-0.77,,,,,,,-1.29,0.38,,,,0.66,,-0.73,,,,1.36,,,,,,,0.99,-0.05,,,
667498,robert dugger,2021,3.9,,32.54,,,,32.54,,,,,,,9.98,21.04,,,,82.63,,74.76,,,,91.35,,,,,,,91.13,80.69,,,,1471.0,,2244.0,,,,2102.0,,,,,,,2058.0,2218.0,,,,0.0,,0.233,,,,0.05,,,,,,,0.1111,0.3,,,,-1.09,,0.79,,,,-0.7,,,,,,,-1.3,0.33,,,,0.66,,-0.63,,,,1.26,,,,,,,0.94,-0.15,,,
667498,robert dugger,2022,18.66,,18.66,,,,24.65,,,,,,,18.66,19.37,,,,81.29,,72.64,,,,89.58,,,,,,,89.7,77.59,,,,1408.0,,2240.0,,,,2127.0,,,,,,,2036.0,2292.0,,,,0.3333,,0.1622,,,,0.1739,,,,,,,0.0811,0.2353,,,,-1.12,,0.92,,,,-0.66,,,,,,,-1.22,0.98,,,,0.48,,-0.74,,,,1.25,,,,,,,1.01,0.15,,,
667725,kyle tyler,2021,2.63,,3.68,,,62.63,,,,,,,,,31.05,,,,86.04,,76.37,,,90.95,,,,,,,,,83.8,,,,1613.0,,2222.0,,,2140.0,,,,,,,,,2219.0,,,,0.0,,0.0,,,0.0667,,,,,,,,,0.125,,,,-0.79,,0.26,,,0.15,,,,,,,,,0.2,,,,1.22,,-0.72,,,1.32,,,,,,,,,0.02,,,
667725,kyle tyler,2024,1.03,,28.45,,,44.83,14.14,,,,,,,0.34,11.21,,,,86.0,,77.0,,,90.3,90.63,,,,,,,89.25,82.19,,,,1609.0,,2426.0,,,2216.0,2107.0,,,,,,,2174.0,2494.0,,,,,,0.3043,,,0.0888,0.1373,,,,,,,0.0,0.3438,,,,-0.66,,0.58,,,0.48,-0.61,,,,,,,-0.25,0.9,,,,1.04,,-1.16,,,0.86,0.98,,,,,,,0.95,0.01,,,
667755,josé soriano,2023,,,,,,,24.63,,14.78,41.19,,,,14.48,4.93,,,,,,,,,,98.91,,95.64,86.75,,,,97.66,89.89,,,,,,,,,,2169.0,,1703.0,2225.0,,,,1887.0,2347.0,,,,,,,,,,0.1284,,0.2553,0.2832,,,,0.2576,0.5,,,,,,,,,,-0.97,,-1.24,0.94,,,,-1.38,0.07,,,,,,,,,,0.97,,0.17,-0.69,,,,0.59,-0.13,,,
667755,josé soriano,2024,,,,,,,14.91,,7.94,25.33,,0.06,,46.52,5.24,,,,,,,,,,98.74,,92.74,86.38,,88.3,,97.73,91.34,,,,,,,,,,2181.0,,1441.0,2454.0,,1948.0,,1887.0,2295.0,,,,,,,,,,0.0818,,0.2588,0.2294,,,,0.1156,0.3778,,,,,,,,,,-0.92,,-1.02,0.94,,-0.79,,-1.28,0.05,,,,,,,,,,1.02,,-0.05,-0.68,,0.92,,0.36,0.29,,,
667755,josé soriano,2025,0.19,,,,,,15.17,,13.19,25.89,,,,40.0,5.56,,,,86.94,,,,,,97.43,,92.32,85.29,,,,96.92,89.51,,,,1221.0,,,,,,2196.0,,1561.0,2435.0,,,,1923.0,2388.0,,,,0.3333,,,,,,0.1465,,0.3306,0.278,,,,0.115,0.3165,,,,-0.49,,,,,,-0.77,,-1.03,1.03,,,,-1.15,0.14,,,,-0.05,,,,,,1.11,,0.03,-0.71,,,,0.28,0.08,,,
668338,tyson miller,2022,5.7,,3.07,,,,42.11,,,,,,,17.11,32.02,,,,86.29,,79.27,,,,90.87,,,,,,,91.51,81.51,,,,2084.0,,2538.0,,,,2086.0,,,,,,,2084.0,2417.0,,,,0.0,,0.0,,,,0.0862,,,,,,,0.0909,0.3333,,,,-1.3,,1.17,,,,-0.2,,,,,,,-1.04,1.16,,,,0.09,,-0.53,,,,0.87,,,,,,,0.49,0.34,,,
668338,tyson miller,2023,3.57,,13.84,,,,58.48,,,,,,,9.82,14.29,,,,87.39,,80.2,,,,90.96,,,,,,,91.34,82.08,,,,2163.0,,2653.0,,,,2215.0,,,,,,,2205.0,2541.0,,,,0.0,,0.4375,,,,0.1087,,,,,,,0.1538,0.2667,,,,-1.24,,1.05,,,,-0.11,,,,,,,-1.3,0.97,,,,0.21,,-0.63,,,,0.85,,,,,,,0.46,0.13,,,
668338,tyson miller,2024,2.22,,3.17,,,,47.51,,,,,,,3.39,,43.7,,,85.28,,78.82,,,,89.62,,,,,,,89.78,,80.24,,,1978.0,,2562.0,,,,2169.0,,,,,,,2075.0,,2513.0,,,0.0,,0.2941,,,,0.198,,,,,,,0.08,,0.2036,,,-1.11,,1.4,,,,-0.17,,,,,,,-1.12,,1.09,,,0.09,,-0.55,,,,0.86,,,,,,,0.32,,0.92,,
668390,cole winn,2024,,,2.8,,,,41.96,,20.98,,,,,7.69,26.57,,,,,,81.8,,,,95.42,,86.76,,,,,94.65,87.92,,,,,,2816.0,,,,2400.0,,1560.0,,,,,2306.0,2576.0,,,,,,0.1429,,,,0.0988,,0.2105,,,,,0.0,0.3036,,,,,,0.54,,,,-0.6,,-1.13,,,,,-1.2,0.33,,,,,,-1.07,,,,1.42,,0.24,,,,,0.83,0.28,,,
668390,cole winn,2025,,,0.51,,,25.46,29.03,,13.64,,,,,10.8,20.57,,,,,,83.3,,,91.15,95.7,,87.42,,,,,95.15,85.94,,,,,,2886.0,,,2494.0,2399.0,,1711.0,,,,,2355.0,2656.0,,,,,,0.0,,,0.1579,0.1492,,0.3,,,,,0.0538,0.3237,,,,,,0.75,,,0.14,-0.52,,-1.22,,,,,-1.3,0.2,,,,,,-0.67,,,0.67,1.39,,0.23,,,,,0.72,-0.36,,,
668665,stephen nogosek,2022,8.74,,2.3,,,29.2,42.3,,,,,0.23,,,8.74,8.51,,,87.53,,76.31,,,88.96,94.84,,,,,88.4,,,83.34,80.36,,,1436.0,,2325.0,,,2239.0,2276.0,,,,,2115.0,,,2362.0,2458.0,,,0.25,,0.2,,,0.1474,0.1575,,,,,,,,0.1667,0.0455,,,-1.05,,1.03,,,0.43,-0.23,,,,,-0.55,,,0.5,1.42,,,0.56,,-0.53,,,0.56,1.56,,,,,1.54,,,-0.01,0.27,,
668665,stephen nogosek,2023,4.11,,1.5,,,13.83,63.18,,,,,,,,0.19,17.2,,,86.76,,78.64,,,88.29,94.17,,,,,,,,84.9,78.92,,,1523.0,,2311.0,,,2241.0,2278.0,,,,,,,,2293.0,2373.0,,,0.2,,0.0,,,0.1667,0.1476,,,,,,,,,0.125,,,-1.09,,0.8,,,0.29,-0.25,,,,,,,,0.71,1.36,,,0.7,,-1.11,,,0.66,1.52,,,,,,,,-0.32,0.24,,
668674,lucas erceg,2023,22.13,,,,,4.46,27.26,,,,,,,31.43,14.72,,,,90.27,,,,,90.74,97.96,,,,,,,98.0,86.16,,,,1922.0,,,,,2060.0,2117.0,,,,,,,1841.0,1960.0,,,,0.2446,,,,,0.2,0.1429,,,,,,,0.1706,0.1728,,,,-1.41,,,,,0.21,-0.74,,,,,,,-1.28,0.04,,,,0.58,,,,,0.39,1.22,,,,,,,0.92,-0.09,,,
668674,lucas erceg,2024,21.44,,,,,,30.66,,,,,,,21.53,26.37,,,,91.12,,,,,,98.65,,,,,,,98.56,85.73,,,,2016.0,,,,,,2173.0,,,,,,,1910.0,2064.0,,,,0.3287,,,,,,0.1864,,,,,,,0.1154,0.2733,,,,-1.5,,,,,,-0.85,,,,,,,-1.31,-0.0,,,,0.56,,,,,,1.26,,,,,,,0.85,-0.26,,,
668674,lucas erceg,2025,15.61,,,,,0.26,29.95,,,,,,,25.24,28.94,,,,89.77,,,,,93.28,97.31,,,,,,,97.14,84.75,,,,1902.0,,,,,2209.0,2122.0,,,,,,,1890.0,2033.0,,,,0.186,,,,,0.5,0.168,,,,,,,0.0651,0.263,,,,-1.4,,,,,0.13,-0.85,,,,,,,-1.23,0.04,,,,0.54,,,,,0.58,1.19,,,,,,,0.86,-0.15,,,
668676,zach plesac,2020,24.61,,9.28,,,,38.14,,,,,,,,27.96,,,,86.01,,79.12,,,,92.7,,,,,,,,86.28,,,,1630.0,,2102.0,,,,2076.0,,,,,,,,2145.0,,,,0.2541,,0.1522,,,,0.0976,,,,,,,,0.3419,,,,-1.0,,0.15,,,,-0.64,,,,,,,,0.14,,,,0.8,,-0.51,,,,1.41,,,,,,,,0.46,,,
668676,zach plesac,2021,23.72,,10.57,,,,42.27,,,,,,,,23.45,,,,85.67,,80.18,,,,92.76,,,,,,,,86.66,,,,1597.0,,1883.0,,,,2042.0,,,,,,,,2031.0,,,,0.1749,,0.2197,,,,0.105,,,,,,,,0.2684,,,,-1.03,,0.13,,,,-0.73,,,,,,,,0.01,,,,0.86,,-0.53,,,,1.41,,,,,,,,0.7,,,
668676,zach plesac,2022,21.75,,10.37,,,,43.41,,,,,,,0.14,24.34,,,,85.69,,79.29,,,,91.87,,,,,,,90.43,85.41,,,,1627.0,,2183.0,,,,2144.0,,,,,,,2105.0,2125.0,,,,0.1128,,0.1513,,,,0.0948,,,,,,,0.0,0.3034,,,,-0.95,,0.16,,,,-0.62,,,,,,,-0.99,0.11,,,,1.03,,-0.78,,,,1.56,,,,,,,1.41,0.61,,,
668676,zach plesac,2023,15.68,,4.05,,,,39.73,,,,,,,,40.54,,,,83.63,,78.85,,,,90.95,,,,,,,,84.7,,,,1554.0,,2057.0,,,,2062.0,,,,,,,,2104.0,,,,0.0882,,0.25,,,,0.0714,,,,,,,,0.2105,,,,-0.93,,0.01,,,,-0.77,,,,,,,,0.03,,,,1.06,,-0.26,,,,1.5,,,,,,,,0.6,,,
668676,zach plesac,2024,23.56,,5.29,,,,44.23,,,,,,,,26.92,,,,84.35,,75.89,,,,90.25,,,,,,,,83.81,,,,1612.0,,2086.0,,,,2020.0,,,,,,,,1979.0,,,,0.16,,0.0,,,,0.0167,,,,,,,,0.2857,,,,-0.7,,0.28,,,,-0.57,,,,,,,,-0.07,,,,1.11,,-0.78,,,,1.53,,,,,,,,0.61,,,
668678,zac gallen,2020,18.98,,,,,19.52,39.03,,,16.11,,,,0.18,6.18,,,,84.85,,,,,88.18,93.23,,,81.23,,,,92.85,83.22,,,,1530.0,,,,,2333.0,2378.0,,,2432.0,,,,2192.0,2399.0,,,,0.3406,,,,,0.1729,0.0792,,,0.2727,,,,0.0,0.2791,,,,-1.11,,,,,0.51,-0.3,,,0.52,,,,-1.15,0.65,,,,0.28,,,,,0.4,1.48,,,-0.78,,,,1.31,-0.11,,,
668678,zac gallen,2021,16.65,,,,,8.37,53.76,,,12.51,,,,0.38,8.33,,,,86.1,,,,,90.29,93.38,,,79.75,,,,93.34,86.11,,,,1476.0,,,,,2250.0,2324.0,,,2438.0,,,,2332.0,2468.0,,,,0.2438,,,,,0.1121,0.0741,,,0.2987,,,,0.0,0.3158,,,,-1.06,,,,,0.28,-0.28,,,0.69,,,,-0.82,0.65,,,,0.3,,,,,0.88,1.45,,,-0.98,,,,1.52,-0.01,,,
668678,zac gallen,2022,14.2,,,,,14.92,48.05,,,21.81,,,,0.03,0.99,,,,86.25,,,,,89.93,94.12,,,81.59,,,,94.7,86.81,,,,1539.0,,,,,2425.0,2420.0,,,2513.0,,,,2216.0,2500.0,,,,0.1966,,,,,0.1313,0.1117,,,0.2424,,,,,0.0667,,,,-1.0,,,,,0.44,-0.29,,,0.56,,,,-1.2,0.63,,,,0.34,,,,,0.58,1.47,,,-1.01,,,,1.2,0.06,,,
668678,zac gallen,2023,14.12,,,,,9.77,48.66,,,22.52,,,,0.03,4.91,,,,86.89,,,,,90.22,93.57,,,82.4,,,,93.8,87.61,,,,1523.0,,,,,2340.0,2300.0,,,2456.0,,,,2394.0,2436.0,,,,0.2529,,,,,0.1226,0.1002,,,0.3002,,,,0.0,0.2119,,,,-1.05,,,,,0.28,-0.26,,,0.33,,,,-0.16,0.46,,,,0.36,,,,,0.75,1.42,,,-0.88,,,,1.66,0.21,,,
668678,zac gallen,2024,13.76,,,,,3.97,45.97,,,27.37,,,,0.3,8.62,,,,86.59,,,,,89.96,93.65,,,80.93,,,,93.49,86.42,,,,1532.0,,,,,2409.0,2293.0,,,2418.0,,,,2076.0,2454.0,,,,0.217,,,,,0.1923,0.0637,,,0.2899,,,,0.25,0.2586,,,,-0.98,,,,,0.33,-0.39,,,0.4,,,,-0.52,0.45,,,,0.42,,,,,0.72,1.41,,,-0.93,,,,1.4,0.22,,,
668678,zac gallen,2025,16.45,,,,,0.04,42.27,,,21.75,,0.04,,3.52,15.92,,,,86.4,,,,,92.4,93.49,,,81.21,,90.3,,93.0,88.68,,,,1527.0,,,,,2251.0,2319.0,,,2438.0,,2174.0,,2167.0,2358.0,,,,0.2199,,,,,0.0,0.0553,,,0.2493,,,,0.0763,0.1849,,,,-1.03,,,,,0.18,-0.34,,,0.38,,-0.77,,-0.89,0.39,,,,0.35,,,,,0.98,1.42,,,-0.91,,1.24,,1.15,0.45,,,
668684,tanner tully,2022,10.34,,2.59,,,,59.48,,,,,,,,27.59,,,,84.66,,75.23,,,,90.9,,,,,,,,81.29,,,,1435.0,,2479.0,,,,1932.0,,,,,,,,2390.0,,,,0.0,,0.5,,,,0.186,,,,,,,,0.1,,,,1.02,,-0.74,,,,0.3,,,,,,,,-0.91,,,,0.31,,-0.85,,,,1.15,,,,,,,,0.11,,,
668687,andre scrubb,2020,,,,,,52.16,,,,47.22,,,,,0.62,,,,,,,,,93.19,,,,79.34,,,,,86.43,,,,,,,,,2334.0,,,,2781.0,,,,,2423.0,,,,,,,,,0.0867,,,,0.1721,,,,,1.0,,,,,,,,,0.26,,,,0.53,,,,,0.36,,,,,,,,,1.31,,,,-1.63,,,,,0.01,,,
