player_name,raw_tunneling_score,num_pairs,confidence,trusted_tunneling_score,tunneling_score
"Patrick, Chad",-0.050693885401429405,3,0.3,-0.01520816562042882,20.080321285140563
"Pepiot, Ryan",-0.008724864193432427,3,0.3,-0.002617459258029728,40.16064257028113
"Peralta, Freddy",0.135782361702436,3,0.3,0.04073470851073079,95.58232931726907
"Peralta, Wandy",0.046306185460078676,1,0.1,0.004630618546007868,56.22489959839358
"Peterson, David",0.0074075432958214055,10,1.0,0.0074075432958214055,61.44578313253012
"Pfaadt, Brandon",0.007405196924213049,10,1.0,0.007405196924213049,61.044176706827315
"Pivetta, Nick",0.1262215185168974,3,0.3,0.03786645555506921,93.57429718875501
"Povich, Cade",0.20475814703593778,1,0.1,0.02047581470359378,83.93574297188755
"Priester, Quinn",-0.06874778824666168,3,0.3,-0.020624336473998504,14.859437751004014
"Pérez, Eury",0.1576475274566511,1,0.1,0.01576475274566511,76.30522088353415
"Quantrill, Cal",-0.11037204763567693,3,0.3,-0.03311161429070308,9.236947791164658
"Quintana, Jose",-0.010353233655851009,3,0.3,-0.0031059700967553026,39.3574297188755
"Rasmussen, Drew",-0.0683525431047814,3,0.3,-0.020505762931434416,15.261044176706829
"Ray, Robbie",-0.0932463479349488,3,0.3,-0.02797390438048464,10.843373493975903
"Rea, Colin",-0.1961857169132835,3,0.3,-0.05885571507398504,4.016064257028113
"Rocker, Kumar",0.03770434688470366,1,0.1,0.003770434688470366,54.21686746987952
"Rodriguez, Eduardo",-0.15775871806929415,6,0.6,-0.09465523084157648,1.6064257028112447
"Rodríguez, Randy",0.09437110701769577,1,0.1,0.009437110701769579,65.46184738955823
"Rodríguez, Yariel",0.08344042879393777,1,0.1,0.008344042879393778,63.45381526104418
"Rodón, Carlos",0.028313798814471623,6,0.6,0.016988279288682972,78.714859437751
"Rogers, Taylor",0.2128958980984925,1,0.1,0.02128958980984925,84.33734939759037
"Rogers, Trevor",-0.13466409888477654,3,0.3,-0.04039922966543296,6.425702811244979
