player_name,n_pitch_types,velocity_range,max_velo,min_velo,raw_velocity_index,velocity_score,confidence_score,trusted_velocity_score
"Junk, Janson",5,11.73660000000001,93.6213,81.8847,0.15951197447359478,48.06094182825485,100.0,48.06094182825485
"Henriquez, Edgardo",3,4.839600000000004,100.8232,95.9836,0.14623976195360447,47.229916897506925,75.0,47.939750692520775
"Díaz, Edwin",2,8.104799999999997,97.228,89.1232,0.12433743553462963,45.70637119113574,50.0,47.887811634349035
"Springs, Jeffrey",5,14.476299999999995,90.705,76.2287,0.15636052113452428,47.78393351800554,100.0,47.78393351800554
"Chivilli, Angel",3,8.388400000000004,97.0518,88.6634,0.14309194359168662,46.95290858725762,75.0,47.7319944598338
"Leasure, Jordan",2,8.944099999999992,96.2383,87.2942,0.10875196667543512,45.29085872576177,50.0,47.680055401662045
"Romano, Jordan",2,9.650599999999997,95.4795,85.8289,0.10691309779063064,45.013850415512465,50.0,47.541551246537395
"Gonsolin, Tony",4,11.781800000000004,93.5012,81.7194,0.1485310710103441,47.50692520775623,100.0,47.50692520775623
"Finnegan, Kyle",2,8.8857,96.2826,87.3969,0.10610698128663557,44.87534626038781,50.0,47.47229916897507
"Thompson, Mason",2,10.075400000000002,94.9792,84.9038,0.0991192925602772,44.73684210526316,50.0,47.403047091412745
"Carrasco, Carlos",5,13.688100000000006,91.4753,77.7872,0.14683613967712028,47.368421052631575,100.0,47.368421052631575
"Ginkel, Kevin",2,10.10369999999999,94.9468,84.8431,0.09874123060106177,44.59833795013851,50.0,47.33379501385042
"Cox, Austin",3,12.3947,92.7454,80.3507,0.13212907601567245,46.121883656509695,75.0,47.10872576177286
"Hill, Rich",2,16.110199999999992,88.5238,72.4136,0.08738016414159361,44.04432132963989,50.0,47.056786703601105
"Montero, Rafael",3,10.070899999999995,95.1502,85.0793,0.12435830178584013,45.84487534626039,75.0,46.90096952908587
"Sears, JP",5,12.965099999999993,92.1976,79.2325,0.14048610680058954,46.81440443213297,100.0,46.81440443213297
"King, Michael",5,11.485299999999995,93.7521,82.2668,0.1390475766840339,46.67590027700831,100.0,46.67590027700831
"Veneziano, Anthony",4,11.270899999999997,93.9671,82.6962,0.13728713000988596,46.53739612188366,100.0,46.53739612188366
"Sims, Lucas",2,10.042699999999996,94.8256,84.7829,0.07055301058878322,42.93628808864266,50.0,46.50277008310249
"Ellard, Fraser",2,9.928200000000004,94.9458,85.0176,0.07042956797962156,42.797783933518005,50.0,46.433518005540165
"Pfaadt, Brandon",6,11.576800000000006,93.6136,82.0368,0.1327022669602305,46.398891966759,100.0,46.398891966759
"Schreiber, John",4,11.416899999999998,93.7801,82.3632,0.13232339138902613,46.26038781163435,100.0,46.26038781163435
"Gibson, Cade",6,13.116,91.9349,78.8189,0.12481589581186325,45.98337950138504,100.0,45.98337950138504
"Alvarado, José",2,5.884999999999991,99.0641,93.1791,0.046914485785158805,41.82825484764543,50.0,45.948753462603875
"Tong, Jonah",2,9.46629999999999,95.2408,85.7745,0.04110204489560421,41.689750692520775,50.0,45.87950138504155
