player_name,pitcher,pitch_type,pitch_name,p_throws,pitches,balls,velo,spin,spin_axis,HB,IVB,extension,release_x,release_z,swing_rate,whiff_rate,called_strike_rate,chase_rate,strike_rate,xwoba,xba,avg_exit_velocity,avg_launch_angle,hard_hit_rate,sweet_spot_rate,run_value,avg_run_value,swings,whiffs,contacts,balls_in_play,csw_rate,run_value_per_100,usage
"Schlittler, Cam",693645,FC,Cutter,R,294,294,92.3337,2504.9864,146.2517,7.0706,5.5073,6.3116,-1.9144,6.384,0.4864,0.102,0.1463,0.1429,0.6327,0.3051,0.3438,80.0177,22.9479,0.0612,0.1054,-1.135,-0.0039,143,30,113,47,0.2483,-0.3861,0.203
"Schlittler, Cam",693645,FF,4-Seam Fastball,R,784,784,98.0543,2426.9069,206.7538,-5.9827,16.3599,6.3491,-1.8476,6.404,0.5255,0.1237,0.1633,0.1365,0.6888,0.3088,0.3356,82.8796,31.3333,0.0663,0.1288,-9.575,-0.0122,412,97,315,105,0.287,-1.2213,0.5414
"Schlittler, Cam",693645,SI,Sinker,R,118,118,97.9186,2250.3729,205.6271,-13.0098,11.9898,6.3873,-1.8242,6.3729,0.5085,0.0847,0.2034,0.1271,0.7119,0.2725,0.3524,82.0024,18.122,0.0763,0.0932,-3.585,-0.0304,60,10,49,21,0.2881,-3.0381,0.0815
"Schlittler, Cam",693645,SL,Slider,R,15,15,90.04,2475.0,124.2,8.456,2.296,6.2,-1.954,6.384,0.4,0.0667,0.0667,0.0667,0.4667,0.3862,0.2157,80.25,24.0,0.0667,0.0667,-0.676,-0.0451,6,1,5,3,0.1333,-4.5067,0.0104
"Schlittler, Cam",693645,ST,Sweeper,R,29,29,87.8862,2443.5862,102.8621,10.4028,8.04,6.4,-2.1634,6.1593,0.5862,0.069,0.1379,0.1034,0.7241,0.5059,0.3088,84.0333,28.0667,0.1034,0.2069,3.083,0.1063,17,2,15,10,0.2069,10.631,0.02
"Schmidt, Clarke",657376,FC,Cutter,R,501,501,92.1834,2744.5888,202.5768,1.1013,9.5011,6.1325,-1.4331,5.6649,0.525,0.1158,0.1617,0.0938,0.6866,0.3057,0.2682,82.9925,28.3548,0.0758,0.1158,-4.525,-0.009,263,58,205,84,0.2774,-0.9032,0.4086
"Schmidt, Clarke",657376,FF,4-Seam Fastball,R,93,93,94.2624,2606.9355,213.8602,-5.2039,15.7587,6.1054,-1.2168,5.8329,0.5376,0.1183,0.172,0.1613,0.7097,0.235,0.2803,81.6281,29.0,0.0323,0.1398,-1.498,-0.0161,50,11,39,10,0.2903,-1.6108,0.0759
"Schmidt, Clarke",657376,KC,Knuckle Curve,R,223,223,85.0175,3112.1839,45.9507,9.3299,-13.7532,5.9188,-1.2513,5.7973,0.4036,0.1121,0.148,0.1525,0.5516,0.213,0.3084,81.7367,0.1833,0.0717,0.0673,-2.045,-0.0092,90,25,65,32,0.2601,-0.917,0.1819
"Schmidt, Clarke",657376,SI,Sinker,R,102,102,92.6343,2604.3137,229.6569,-12.12,4.1553,6.248,-1.7507,5.3375,0.4608,0.0686,0.2353,0.1078,0.6961,0.4076,0.362,89.9316,15.9474,0.1569,0.1176,5.635,0.0552,47,7,40,29,0.3039,5.5245,0.0832
"Schmidt, Clarke",657376,SL,Slider,R,158,158,85.2759,3036.8165,95.8101,8.8435,4.5577,6.1848,-1.8949,5.3658,0.4177,0.1076,0.2405,0.0949,0.6582,0.2473,0.1866,84.9725,23.075,0.0823,0.0759,-6.855,-0.0434,66,17,49,28,0.3481,-4.3386,0.1289
"Schmidt, Clarke",657376,ST,Sweeper,R,149,149,83.1054,3144.302,60.0671,16.7815,-1.32,6.1315,-1.7959,5.3697,0.4497,0.1611,0.1007,0.2349,0.5503,0.201,0.1935,81.7429,26.9048,0.0403,0.0604,-0.701,-0.0047,67,24,43,29,0.2617,-0.4705,0.1215
"Scholtens, Jesse",669947,FF,4-Seam Fastball,R,59,59,95.2508,2207.5763,203.8475,-5.9614,16.0902,6.661,-1.0495,5.8859,0.5254,0.1186,0.1525,0.1356,0.678,0.3455,0.423,83.6318,24.7273,0.0847,0.1864,1.073,0.0182,31,7,24,9,0.2712,1.8186,0.3831
"Scholtens, Jesse",669947,FS,Split-Finger,R,8,8,84.9125,1211.75,223.875,-3.735,3.225,6.7125,-1.32,5.7562,0.375,0.125,0.125,0.25,0.5,0.151,0.16,89.9,15.5,0.125,0.0,-0.366,-0.0458,3,1,2,2,0.25,-4.575,0.0519
"Scholtens, Jesse",669947,SL,Slider,R,51,51,87.7588,2381.0392,155.6471,4.8541,3.8965,6.6431,-1.0802,5.8588,0.5294,0.1569,0.1961,0.1373,0.7255,0.2784,0.4224,86.725,18.0625,0.1176,0.1373,0.236,0.0046,27,8,19,8,0.3529,0.4627,0.3312
"Scholtens, Jesse",669947,ST,Sweeper,R,36,36,81.0889,2404.9444,62.8611,13.8967,-1.44,6.6222,-1.1117,5.7892,0.4167,0.1667,0.1111,0.2778,0.5278,0.2106,0.1697,72.0143,22.4286,0.0,0.0278,0.947,0.0263,15,6,9,4,0.2778,2.6306,0.2338
"Schreiber, John",670167,CH,Changeup,R,21,21,86.0667,1179.65,278.55,-9.2,-4.4343,6.6238,-2.6662,4.5581,0.4762,0.2381,0.0,0.4286,0.4762,0.1283,0.2887,72.74,-8.6,0.0952,0.0952,-1.154,-0.055,10,5,5,3,0.2381,-5.4952,0.0201
"Schreiber, John",670167,FC,Cutter,R,196,196,89.4862,2476.7806,204.2398,0.6098,5.6645,6.4781,-2.691,4.5626,0.4745,0.0867,0.2092,0.1378,0.6837,0.3137,0.2682,79.9159,19.087,0.0663,0.0765,-3.881,-0.0198,93,17,76,28,0.2959,-1.9801,0.1872
"Schreiber, John",670167,FF,4-Seam Fastball,R,331,331,93.7801,2256.9849,239.994,-10.8417,10.6912,6.5284,-2.5631,4.6459,0.5196,0.1722,0.1208,0.1148,0.6405,0.289,0.3806,83.5481,29.2885,0.0695,0.142,0.252,0.0008,172,57,115,48,0.2931,0.0761,0.3161
"Schreiber, John",670167,SI,Sinker,R,203,203,93.2611,2236.4729,246.468,-16.9389,-0.642,6.5857,-2.621,4.5241,0.4729,0.0493,0.2167,0.0887,0.6897,0.333,0.3319,85.2922,-0.7821,0.133,0.0887,1.996,0.0098,96,10,86,50,0.266,0.9833,0.1939
"Schreiber, John",670167,ST,Sweeper,R,296,296,82.3632,2580.0,67.3514,15.2295,0.6977,6.4348,-2.7637,4.3958,0.4324,0.0676,0.1723,0.1351,0.6047,0.3389,0.3131,78.5699,19.3689,0.0676,0.0912,-0.593,-0.002,128,20,108,54,0.2399,-0.2003,0.2827
"Schultz, Paxton",687606,CH,Changeup,R,87,87,86.3322,1808.1149,231.5057,-4.7545,3.731,6.0977,-2.3623,5.856,0.4368,0.1034,0.069,0.2299,0.5057,0.2703,0.3094,82.1593,8.0,0.0575,0.092,0.602,0.0069,38,9,29,16,0.1724,0.692,0.1942
"Schultz, Paxton",687606,FC,Cutter,R,129,129,88.869,2213.2016,188.0233,2.1693,11.0279,6.055,-2.4943,5.7597,0.4031,0.1318,0.2093,0.1163,0.6124,0.264,0.2881,86.0091,27.6061,0.0698,0.0775,-0.833,-0.0065,52,17,35,18,0.3411,-0.6457,0.2879
"Schultz, Paxton",687606,FF,4-Seam Fastball,R,166,166,93.7813,2254.6807,211.8193,-7.6439,16.9345,6.0596,-2.3282,5.8656,0.488,0.1145,0.2048,0.1265,0.6928,0.3745,0.4041,82.631,29.5517,0.0723,0.1627,2.137,0.0129,81,19,62,24,0.3193,1.2873,0.3705
"Schultz, Paxton",687606,SL,Slider,R,66,66,85.3955,2236.9848,151.2576,5.5364,4.4655,6.1379,-2.4727,5.7212,0.4545,0.0758,0.1818,0.1515,0.6364,0.2291,0.1733,86.1609,22.7391,0.0909,0.0909,2.352,0.0356,30,5,25,15,0.2576,3.5636,0.1473
"Schwellenbach, Spencer",680885,CU,Curveball,R,180,180,81.0406,2301.1278,48.0056,8.1253,-7.212,6.9483,-2.1483,5.2482,0.4111,0.1167,0.2111,0.1667,0.6222,0.3086,0.4339,79.4182,-3.4091,0.0444,0.0667,0.118,0.0007,74,21,53,21,0.3278,0.0656,0.1144
"Schwellenbach, Spencer",680885,FC,Cutter,R,177,177,94.0977,2301.8644,198.5367,0.562,10.9892,6.896,-2.1462,5.4724,0.5424,0.0791,0.1469,0.096,0.6893,0.3003,0.2387,82.5676,25.3784,0.0734,0.1243,-3.42,-0.0193,96,14,82,32,0.226,-1.9322,0.1125
"Schwellenbach, Spencer",680885,FF,4-Seam Fastball,R,555,555,97.0894,2318.2126,216.0342,-5.4406,14.8272,6.8858,-2.1185,5.4807,0.5189,0.1207,0.2324,0.0739,0.7514,0.328,0.3696,86.8302,23.5941,0.1171,0.1459,-10.131,-0.0183,288,67,221,105,0.3532,-1.8254,0.3528
"Schwellenbach, Spencer",680885,FS,Split-Finger,R,218,218,84.6505,1368.1697,248.0642,-9.4343,0.2053,7.0972,-2.1169,5.2654,0.5459,0.2294,0.0413,0.3211,0.5872,0.2259,0.3685,81.1768,9.25,0.0688,0.0917,-4.327,-0.0198,119,50,69,37,0.2706,-1.9849,0.1386
"Schwellenbach, Spencer",680885,SI,Sinker,R,158,158,95.5506,2179.6139,215.8101,-15.1876,7.421,6.9778,-2.1692,5.3742,0.5127,0.057,0.2215,0.1646,0.7342,0.3369,0.3037,79.203,-2.9701,0.0823,0.0823,-1.397,-0.0088,81,9,72,46,0.2785,-0.8842,0.1004
"Schwellenbach, Spencer",680885,SL,Slider,R,285,285,86.9944,2349.6421,60.3404,2.5149,-2.224,7.026,-2.0819,5.3822,0.5509,0.1754,0.1018,0.2035,0.6526,0.2656,0.3266,84.2179,5.4842,0.1123,0.0912,5.477,0.0192,157,50,106,65,0.2772,1.9218,0.1812
"Scott, Tanner",656945,FF,4-Seam Fastball,L,470,470,96.5191,2550.3766,142.6298,6.1928,16.7025,6.2166,2.4385,5.2762,0.5894,0.117,0.1277,0.1191,0.717,0.3323,0.3383,84.8296,32.3299,0.1085,0.134,4.426,0.0094,277,55,222,94,0.2447,0.9417,0.5216
"Scott, Tanner",656945,SI,Sinker,L,2,2,94.75,2427.0,143.0,12.48,6.54,6.1,2.44,5.2,0.5,0.5,0.0,0.0,0.5,,,,,0.0,0.0,-0.026,-0.013,1,1,0,0,0.5,-1.3,0.0022
"Scott, Tanner",656945,SL,Slider,L,429,429,88.935,2632.6247,244.8951,-5.652,0.9552,6.2103,2.5388,5.1961,0.5221,0.1935,0.1538,0.2168,0.676,0.297,0.3506,81.7525,6.125,0.0793,0.0676,-1.981,-0.0046,224,83,141,60,0.3473,-0.4618,0.4761
"Scott, Tayler",605463,FF,4-Seam Fastball,R,256,256,91.9586,2083.6289,245.0781,-14.5031,10.3439,5.7555,-3.6746,4.846,0.4297,0.0859,0.1602,0.0977,0.5898,0.4016,0.3133,82.7896,28.8052,0.0781,0.0938,6.914,0.027,110,22,87,39,0.2461,2.7008,0.4776
"Scott, Tayler",605463,FS,Split-Finger,R,155,155,83.9103,1410.1419,271.3613,-8.5711,-4.4253,5.7426,-3.727,4.5741,0.5032,0.1677,0.1097,0.2645,0.6129,0.2473,0.3332,80.0953,-0.6744,0.0645,0.0581,1.327,0.0086,78,26,52,28,0.2774,0.8561,0.2892
"Scott, Tayler",605463,SI,Sinker,R,15,15,91.7067,2190.8,253.7333,-19.496,3.264,5.7067,-3.4727,4.4687,0.2,0.0667,0.4,0.0667,0.6,0.416,0.1515,78.95,-41.5,0.0,0.0,-0.296,-0.0197,3,1,2,2,0.4667,-1.9733,0.028
"Scott, Tayler",605463,SL,Slider,R,35,35,86.3143,2832.0571,68.6,4.2514,0.5383,5.7257,-3.5314,4.7357,0.3714,0.1143,0.2,0.1714,0.5714,0.6927,0.5553,90.9778,21.5556,0.1429,0.2,3.528,0.1008,13,4,9,7,0.3143,10.08,0.0653
"Scott, Tayler",605463,ST,Sweeper,R,75,75,82.708,2812.8267,48.8267,12.3792,-1.1328,5.6093,-3.8608,4.6172,0.36,0.0533,0.2267,0.0933,0.5867,0.4889,0.3388,84.1,8.7143,0.12,0.0667,4.387,0.0585,27,4,23,15,0.28,5.8493,0.1399
"Seabold, Connor",657756,CH,Changeup,R,49,49,81.651,2298.7347,279.3265,-16.0506,-2.5788,6.3,-3.0033,4.9778,0.449,0.102,0.102,0.1837,0.551,0.4194,0.3842,86.2882,9.7647,0.1224,0.102,2.147,0.0438,22,5,17,12,0.2041,4.3816,0.2649
"Seabold, Connor",657756,FC,Cutter,R,35,35,86.4429,2380.1143,217.8857,0.6994,8.8183,5.88,-3.0246,5.1609,0.4286,0.0571,0.2,0.0857,0.6286,0.3088,0.278,86.5333,27.1667,0.1143,0.0571,0.463,0.0132,15,2,13,6,0.2571,1.3229,0.1892
"Seabold, Connor",657756,FF,4-Seam Fastball,R,94,94,92.4213,2175.1915,232.1915,-12.9804,14.2264,6.0596,-2.9067,5.2364,0.5851,0.1064,0.1596,0.0638,0.7447,0.2951,0.255,81.5725,35.625,0.0745,0.1064,-1.976,-0.021,55,10,45,12,0.266,-2.1021,0.5081
"Seabold, Connor",657756,SL,Slider,R,4,4,83.475,2593.0,98.5,3.18,1.44,6.125,-3.0925,5.2025,0.5,0.25,0.0,0.0,0.5,0.0,,60.9,39.0,0.0,0.0,-0.255,-0.0638,2,1,1,0,0.25,-6.375,0.0216
"Seabold, Connor",657756,ST,Sweeper,R,3,3,79.7667,2552.0,61.0,9.8,2.64,5.3333,-3.2033,4.8,0.6667,0.0,0.0,0.3333,0.6667,0.092,0.0965,81.95,17.5,0.0,0.0,0.49,0.1633,2,0,2,2,0.0,16.3333,0.0162
"Sears, JP",676664,CH,Changeup,L,354,354,83.3918,1506.2768,106.8107,16.4536,3.6125,6.3605,1.3379,4.7066,0.4435,0.0791,0.0904,0.1328,0.5339,0.3169,0.2991,82.8149,14.4132,0.0763,0.0932,3.967,0.0112,157,28,129,73,0.1695,1.1206,0.1496
"Sears, JP",676664,CU,Curveball,L,86,86,79.5395,2353.9186,286.5465,-4.5279,-1.6242,6.436,1.2829,4.7887,0.4535,0.1163,0.0116,0.2674,0.4651,0.2366,0.1948,89.3,21.8929,0.1163,0.1163,3.401,0.0395,39,10,29,21,0.1279,3.9547,0.0363
"Sears, JP",676664,FC,Cutter,L,16,16,87.9562,2103.5,146.8125,3.015,12.72,6.3875,1.155,5.0688,0.5625,0.125,0.0625,0.25,0.625,0.0963,0.1585,78.6167,7.0,0.125,0.25,-0.052,-0.0032,9,2,7,2,0.1875,-0.325,0.0068
"Sears, JP",676664,FF,4-Seam Fastball,L,949,949,92.1976,2017.7134,131.2782,11.8671,14.0714,6.3986,1.1123,5.0201,0.4974,0.0832,0.1538,0.1117,0.6512,0.3488,0.341,83.9766,27.8719,0.098,0.1359,11.532,0.0122,472,79,393,176,0.2371,1.2152,0.4011
"Sears, JP",676664,SI,Sinker,L,160,160,90.4175,1899.2625,123.0062,15.7628,7.5982,6.4475,1.2569,4.7527,0.4938,0.0438,0.1812,0.1062,0.675,0.3581,0.3506,83.2239,8.2388,0.1188,0.1,0.217,0.0014,79,7,72,33,0.225,0.1356,0.0676
"Sears, JP",676664,SL,Slider,L,161,161,80.718,2298.4161,249.4099,-3.6634,9.5821,6.3957,1.365,4.6914,0.559,0.1118,0.1863,0.1056,0.7453,0.3288,0.2997,81.7435,33.9855,0.0994,0.118,1.179,0.0073,90,18,72,27,0.2981,0.7323,0.068
"Sears, JP",676664,ST,Sweeper,L,640,640,79.2325,2315.0312,265.2406,-12.4881,6.5102,6.3612,1.406,4.6936,0.425,0.0969,0.2406,0.1141,0.6656,0.272,0.2727,81.3439,30.4339,0.0688,0.0875,-4.609,-0.0072,272,62,209,92,0.3375,-0.7202,0.2705
"Seigler, Anthony",678011,FA,Other,R,11,11,69.9545,1768.5455,208.8182,-9.5018,14.0291,5.4182,-1.4055,5.88,0.5455,0.0,0.0909,0.0909,0.6364,0.0828,0.0815,87.38,25.2,0.0,0.0909,-0.328,-0.0298,6,0,6,4,0.0909,-2.9818,1.0
"Selby, Colin",681882,FF,4-Seam Fastball,R,32,32,95.8219,2273.4688,211.625,-7.35,16.3162,6.6688,-1.4053,5.6809,0.5938,0.125,0.0938,0.125,0.6875,0.4104,0.3929,87.7077,27.0769,0.1562,0.25,4.213,0.1317,19,4,15,7,0.2188,13.1656,0.1495
"Selby, Colin",681882,KC,Knuckle Curve,R,56,56,83.1821,2840.0179,33.3929,10.7593,-14.3636,6.525,-1.3938,5.8032,0.4286,0.125,0.1786,0.1964,0.6071,0.1881,0.3679,82.7867,-14.4667,0.1071,0.0357,-1.399,-0.025,24,7,17,8,0.3036,-2.4982,0.2617
"Selby, Colin",681882,SI,Sinker,R,90,90,95.5178,2210.6667,212.0556,-14.6507,10.6293,6.6289,-1.3957,5.7159,0.5,0.0778,0.1444,0.0667,0.6444,0.3026,0.2606,86.9029,11.4118,0.1444,0.0889,-2.41,-0.0268,45,7,38,25,0.2222,-2.6778,0.4206
"Selby, Colin",681882,SL,Slider,R,36,36,88.075,2536.6389,128.3056,3.5,2.02,6.5528,-1.5022,5.74,0.5278,0.2778,0.1389,0.2222,0.6667,0.3039,0.2928,80.6625,14.25,0.0556,0.0833,-0.446,-0.0124,19,10,9,4,0.4167,-1.2389,0.1682
"Senga, Kodai",673540,CU,Curveball,R,32,32,68.4719,2439.5312,30.8438,4.6725,-11.5575,6.1375,-1.7909,6.0147,0.1562,0.0938,0.2812,0.0625,0.4375,0.3691,0.01,75.0,40.5,0.0,0.0312,0.321,0.01,5,3,2,1,0.375,1.0031,0.0168
"Senga, Kodai",673540,EP,Eephus,R,1,1,50.7,1105.0,210.0,-5.4,12.48,6.3,-1.92,6.43,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.104,0.104,0,0,0,0,0.0,10.4,0.0005
"Senga, Kodai",673540,FC,Cutter,R,389,389,89.5938,2469.3933,201.7763,-0.9495,8.6378,6.3617,-1.9521,5.9714,0.4524,0.0643,0.2108,0.0874,0.6632,0.3785,0.3025,87.4519,8.812,0.126,0.0925,0.011,0.0,176,25,151,89,0.2751,0.0028,0.2045
"Senga, Kodai",673540,FF,4-Seam Fastball,R,597,597,94.6784,2380.0101,217.7232,-7.6308,16.4649,6.3786,-2.0569,5.9318,0.4456,0.0787,0.1926,0.072,0.6382,0.3595,0.3454,85.6402,28.7656,0.1022,0.1307,5.849,0.0098,266,47,219,99,0.2714,0.9797,0.3139
"Senga, Kodai",673540,FO,Forkball,R,542,542,82.51,1192.6236,250.6845,-9.9432,0.6733,6.3094,-2.1017,5.9365,0.5424,0.2177,0.0517,0.3321,0.5941,0.2062,0.2635,78.1,8.7432,0.0461,0.0646,-8.027,-0.0148,294,118,176,84,0.2694,-1.481,0.285
"Senga, Kodai",673540,PO,Pitch Out,R,1,1,79.3,1284.0,246.0,-11.52,4.2,6.1,-2.12,6.09,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.034,0.034,0,0,0,0,0.0,3.4,0.0005
"Senga, Kodai",673540,SI,Sinker,R,114,114,88.6044,2210.2018,226.9825,-15.7958,6.6505,6.3009,-2.1511,5.8856,0.3509,0.0439,0.0877,0.1228,0.4386,0.4517,0.328,78.1067,-4.0,0.0526,0.0175,0.996,0.0087,40,5,35,13,0.1316,0.8737,0.0599
"Senga, Kodai",673540,SL,Slider,R,78,78,83.7,2460.1538,170.0128,0.4846,2.3185,6.3782,-1.8958,5.9465,0.4615,0.1795,0.0641,0.1538,0.5256,0.2555,0.1934,80.2059,18.2353,0.0256,0.0513,-0.302,-0.0039,36,14,22,10,0.2436,-0.3872,0.041
"Senga, Kodai",673540,ST,Sweeper,R,148,148,80.0446,2553.6689,42.6757,8.2776,-2.2824,6.2331,-2.004,5.8572,0.3243,0.0541,0.223,0.0743,0.5473,0.3467,0.3324,84.3447,27.8947,0.0676,0.0878,4.059,0.0274,48,8,40,19,0.277,2.7426,0.0778
"Senzatela, Antonio",622608,CH,Changeup,R,180,180,87.6111,2200.4778,213.8056,-9.5473,6.8067,6.0806,-2.3915,5.9834,0.4167,0.0833,0.1111,0.15,0.5278,0.4976,0.4449,84.6982,15.2545,0.0889,0.1056,8.828,0.049,75,15,60,41,0.1944,4.9044,0.0788
"Senzatela, Antonio",622608,CU,Curveball,R,339,339,80.3935,2462.5634,68.2153,5.5678,-5.4906,5.8988,-1.8605,6.2964,0.4277,0.115,0.1062,0.1504,0.5339,0.3091,0.3342,84.6588,13.5784,0.1003,0.1032,1.377,0.0041,145,39,106,64,0.2212,0.4062,0.1484
"Senzatela, Antonio",622608,FC,Cutter,R,42,42,91.2024,2263.0238,195.381,2.42,7.2314,5.9429,-2.1812,6.0348,0.5,0.0714,0.2143,0.0714,0.7143,0.3097,0.3305,80.25,23.5556,0.0714,0.119,0.953,0.0227,21,3,18,11,0.2857,2.269,0.0184
"Senzatela, Antonio",622608,FF,4-Seam Fastball,R,1299,1299,95.0175,2228.7329,212.6651,-4.9616,11.7714,6.0859,-2.0964,6.0589,0.4819,0.0531,0.1724,0.0839,0.6543,0.4083,0.3714,86.0444,17.1634,0.1263,0.147,21.247,0.0164,626,69,557,283,0.2256,1.6356,0.5687
"Senzatela, Antonio",622608,SI,Sinker,R,12,12,92.2083,2001.9167,212.75,-9.58,11.95,6.0333,-2.5425,6.0375,0.5833,0.0833,0.0,0.3333,0.5833,0.5925,0.3502,82.5667,2.0,0.0833,0.0833,2.504,0.2087,7,1,6,4,0.0833,20.8667,0.0053
"Senzatela, Antonio",622608,SL,Slider,R,412,412,86.7735,2288.8519,157.3228,4.7056,3.2811,5.9388,-2.2232,6.1584,0.466,0.1141,0.1189,0.1675,0.585,0.3772,0.3518,85.531,13.8062,0.0971,0.085,6.058,0.0147,192,47,145,86,0.233,1.4704,0.1804
"Severino, Luis",622663,CH,Changeup,R,147,147,86.1871,1603.1905,246.1497,-13.7078,7.3624,6.466,-1.9524,5.7562,0.4422,0.0816,0.102,0.102,0.5442,0.4448,0.4286,86.9681,7.8085,0.1293,0.1224,5.634,0.0383,65,12,53,30,0.1837,3.8327,0.0538
"Severino, Luis",622663,FC,Cutter,R,481,481,93.2372,2286.657,197.2328,0.6736,9.2894,6.3341,-1.9862,5.9594,0.4678,0.0644,0.1476,0.1476,0.6154,0.3736,0.3243,81.1113,8.6328,0.0748,0.0894,-3.748,-0.0078,225,31,194,90,0.2121,-0.7792,0.1761
"Severino, Luis",622663,FF,4-Seam Fastball,R,766,766,96.1037,2284.1945,213.107,-7.1514,16.3162,6.2533,-1.8808,6.0671,0.5013,0.0796,0.1671,0.1018,0.6684,0.3538,0.3805,84.6965,28.8445,0.0953,0.1449,2.222,0.0029,384,61,323,124,0.2467,0.2901,0.2805
"Severino, Luis",622663,SI,Sinker,R,551,551,95.6265,2124.9964,214.4991,-14.0659,12.1389,6.3352,-1.9084,5.9838,0.5136,0.0436,0.1724,0.1198,0.686,0.3204,0.3009,81.6556,18.1966,0.118,0.1488,-2.143,-0.0039,283,24,259,144,0.216,-0.3889,0.2018
"Severino, Luis",622663,SL,Slider,R,109,109,87.0303,2494.4312,104.5046,6.7728,3.0308,6.3651,-2.1017,5.8277,0.3578,0.0642,0.1468,0.1743,0.5046,0.2076,0.2838,80.0933,14.5,0.0459,0.0826,-0.519,-0.0048,39,7,32,19,0.211,-0.4761,0.0399
"Severino, Luis",622663,ST,Sweeper,R,677,677,84.5408,2579.9911,75.4372,15.74,2.3956,6.2944,-2.2422,5.7888,0.4357,0.0945,0.1654,0.1448,0.6012,0.2924,0.3037,80.1743,17.5437,0.0783,0.0768,0.274,0.0004,295,64,231,108,0.26,0.0405,0.2479
"Sewald, Paul",623149,FF,4-Seam Fastball,R,186,186,90.4172,2526.2527,240.3763,-12.1948,13.049,6.5645,-3.7749,4.3487,0.5,0.0914,0.1774,0.1075,0.6774,0.3288,0.3325,83.8312,35.3125,0.086,0.1398,2.473,0.0133,93,17,76,35,0.2688,1.3296,0.5868
"Sewald, Paul",623149,ST,Sweeper,R,131,131,82.3145,2537.9847,82.7634,10.08,7.2513,6.4214,-3.7482,4.5582,0.458,0.1221,0.2061,0.1221,0.6641,0.2498,0.2118,78.459,32.5897,0.0611,0.0992,-1.112,-0.0085,60,16,44,20,0.3282,-0.8489,0.4132
"Seymour, Carson",693313,CU,Curveball,R,29,29,85.0931,1878.5517,27.6207,9.6124,-8.5117,6.6172,-2.0107,5.9024,0.2414,0.0,0.069,0.069,0.3103,0.5198,0.433,75.1857,-3.5714,0.0345,0.069,1.172,0.0404,7,0,7,2,0.069,4.0414,0.0467
"Seymour, Carson",693313,FC,Cutter,R,62,62,93.4952,2363.0,221.9516,-0.7587,7.2213,6.5823,-1.8815,5.9608,0.4032,0.0484,0.0968,0.0645,0.5,0.3413,0.3484,83.22,9.65,0.0645,0.0968,0.378,0.0061,25,3,22,11,0.1452,0.6097,0.0998
"Seymour, Carson",693313,FF,4-Seam Fastball,R,136,136,96.8154,2319.3235,224.4632,-8.0576,14.4609,6.65,-1.8926,5.9536,0.4926,0.1103,0.1618,0.1103,0.6544,0.2902,0.2383,86.949,32.2653,0.0809,0.125,-1.878,-0.0138,67,15,52,23,0.2721,-1.3809,0.219
"Seymour, Carson",693313,SI,Sinker,R,263,263,96.065,2249.635,227.7985,-15.1602,6.0484,6.6342,-1.8765,5.9478,0.4106,0.0456,0.2738,0.0646,0.6844,0.3894,0.3337,85.6471,-1.2824,0.1065,0.076,-0.126,-0.0005,108,12,95,56,0.3194,-0.0479,0.4235
"Seymour, Carson",693313,SL,Slider,R,131,131,86.9473,2083.0458,23.7939,1.0168,-5.7481,6.5855,-1.9649,5.9691,0.4885,0.1908,0.084,0.2137,0.5725,0.4073,0.4265,84.3079,-1.2632,0.0992,0.1069,4.505,0.0344,64,25,39,24,0.2748,3.4389,0.211
"Seymour, Ian",693855,CH,Changeup,L,314,314,83.5567,1713.3662,128.8567,15.0459,8.8857,6.1701,1.4653,5.9422,0.551,0.1783,0.0987,0.1688,0.6497,0.2717,0.3529,79.579,17.0952,0.0732,0.121,-3.708,-0.0118,173,56,117,55,0.2771,-1.1809,0.3156
"Seymour, Ian",693855,CU,Curveball,L,16,16,74.4188,1978.625,332.5625,-7.245,-12.12,6.0438,1.2062,6.0244,0.3125,0.0,0.25,0.0625,0.5625,0.5288,0.362,80.68,18.2,0.125,0.125,-0.061,-0.0038,5,0,5,2,0.25,-0.3813,0.0161
"Seymour, Ian",693855,FC,Cutter,L,214,214,88.2542,2154.0607,152.4065,-0.4267,9.849,6.2495,1.6896,5.7825,0.4626,0.0794,0.1963,0.0794,0.6589,0.3385,0.3137,82.8104,20.5584,0.1075,0.1028,0.924,0.0043,99,17,82,38,0.2757,0.4318,0.2151
"Seymour, Ian",693855,FF,4-Seam Fastball,L,317,317,91.5968,2215.0347,150.2271,6.19,17.3266,6.2514,1.4085,5.8976,0.5174,0.1009,0.164,0.1325,0.6814,0.3308,0.3571,80.8681,30.5042,0.0726,0.1388,-1.69,-0.0053,164,32,132,40,0.265,-0.5331,0.3186
"Seymour, Ian",693855,SI,Sinker,L,54,54,90.6741,2025.9444,147.4074,13.2467,11.74,6.1519,1.638,5.9131,0.2778,0.037,0.2778,0.0185,0.5556,0.4191,0.3137,77.1923,0.5385,0.037,0.037,-0.291,-0.0054,15,2,13,7,0.3148,-0.5389,0.0543
"Seymour, Ian",693855,SL,Slider,L,26,26,82.7192,2131.7308,289.2692,-4.3754,-0.2723,6.2769,1.7246,5.7665,0.4615,0.1923,0.1154,0.1154,0.5769,0.1842,0.3243,80.5333,34.6667,0.0,0.0769,-0.432,-0.0166,12,5,7,3,0.3077,-1.6615,0.0261
