player_name,pitch_type,pitches,mean_release_x,mean_release_z,std_release_x,std_release_z
"Arrighetti, Spencer",CH,58,-2.130344827586207,4.837068965517242,0.2250533310459591,0.1735391014201644
"Arrighetti, Spencer",CU,139,-2.214820143884892,5.005755395683453,0.21131867726114398,0.19822391970663866
"Arrighetti, Spencer",FC,86,-2.1919767441860465,4.916627906976744,0.22260923170668306,0.15375771976882624
"Arrighetti, Spencer",FF,196,-2.0318877551020407,5.044336734693878,0.21839744446016204,0.16906702927310177
"Arrighetti, Spencer",SI,55,-1.963818181818182,5.065636363636364,0.1866516949262857,0.19537014856291432
"Arrighetti, Spencer",ST,84,-2.282857142857143,4.831071428571429,0.19178659970885065,0.16974124785104822
"Ashby, Aaron",CH,135,0.5144444444444445,6.374518518518518,0.17770790500843664,0.07935108571254026
"Ashby, Aaron",CU,299,0.41759197324414715,6.418160535117057,0.17689971963753423,0.08447803205794899
"Ashby, Aaron",FF,51,0.29470588235294115,6.5464705882352945,0.15536219541672897,0.07667655520201123
"Ashby, Aaron",SI,605,0.32781818181818184,6.513504132231405,0.17151216820115003,0.09550814985222089
"Ashby, Aaron",SL,98,0.5454081632653062,6.350102040816326,0.1789382682664607,0.0828549210001221
"Ashcraft, Braxton",CU,232,-0.9572413793103449,6.380431034482759,0.19322546419129674,0.08810061388486785
"Ashcraft, Braxton",FF,327,-1.0219877675840978,6.195229357798165,0.21287116953508298,0.11452164847674724
"Ashcraft, Braxton",SI,163,-0.9603680981595092,6.18159509202454,0.1854420463547499,0.10656781519306056
"Ashcraft, Braxton",SL,344,-1.0718313953488372,6.25546511627907,0.18576252294213122,0.10998443543999076
"Ashcraft, Graham",FC,562,-0.03238434163701068,6.555960854092526,0.14660753739749638,0.0935679296909413
"Ashcraft, Graham",SL,477,-0.18928721174004196,6.414507337526205,0.15704838982899993,0.09580057657059095
"Assad, Javier",FC,124,-1.7768548387096774,5.9154838709677415,0.19020898620118099,0.060329108759831315
"Assad, Javier",FF,72,-1.7413888888888889,5.970000000000001,0.17373531394458674,0.056393986294115246
"Assad, Javier",SI,230,-1.566304347826087,6.007652173913043,0.20856086935366197,0.055944926674194095
"Assad, Javier",ST,73,-1.7052054794520548,5.893424657534247,0.16158167515945723,0.05984283067804895
"Avila, Luinder",CU,71,-2.3111267605633805,6.202676056338028,0.14528345983701396,0.11265570490251459
"Avila, Luinder",FF,63,-2.144761904761905,6.2069841269841275,0.18535804187203744,0.10127628962771953
