player_name,pitch_type,HB,IVB,usage,velo,pitches
"Kirby, George",ST,10.675,-3.1126,0.2918,87.2126,696
"Kittredge, Andrew",FF,-2.7213,16.272,0.1078,94.6967,90
"Kittredge, Andrew",SI,-15.5762,9.3997,0.3617,95.2262,302
"Kittredge, Andrew",SL,5.9524,1.456,0.5222,89.2631,436
"Klein, Will",CU,6.4758,-13.1605,0.2174,85.7259,85
"Klein, Will",FC,0.7835,6.5153,0.1304,92.551,51
"Klein, Will",FF,-6.7395,17.3278,0.5652,97.9339,221
"Knack, Landon",CH,-13.3466,8.1303,0.2611,84.5428,194
"Knack, Landon",FF,-6.6605,18.9936,0.4859,93.0443,361
"Knack, Landon",KC,7.8755,-14.9864,0.1306,80.1361,97
"Knack, Landon",SL,4.5033,0.9811,0.1225,85.2824,91
"Kochanowicz, Jack",CH,-9.154,2.4901,0.1404,89.8579,261
"Kochanowicz, Jack",FF,-7.1295,14.1724,0.1867,95.4997,347
"Kochanowicz, Jack",SI,-14.2138,3.0498,0.4701,95.5205,874
"Kochanowicz, Jack",SL,3.2738,-0.6756,0.1469,87.2872,273
"Kochanowicz, Jack",ST,13.1965,-3.1678,0.0554,82.3515,103
"Koenig, Jared",CH,15.5941,4.6918,0.0892,86.5578,102
"Koenig, Jared",CU,-12.6837,-8.3578,0.1592,81.6901,182
"Koenig, Jared",FC,0.0046,9.7418,0.1829,90.7579,209
"Koenig, Jared",SI,14.6861,11.2834,0.5486,95.8632,627
"Kolek, Stephen",CH,-13.5178,-0.5424,0.116,87.4867,196
"Kolek, Stephen",FC,0.0267,7.6392,0.1516,90.4555,256
"Kolek, Stephen",FF,-8.2293,12.8807,0.2564,94.0215,433
"Kolek, Stephen",SI,-15.9921,4.4037,0.241,93.5717,407
"Kolek, Stephen",SL,2.7544,-0.431,0.1652,85.3957,279
"Kolek, Stephen",ST,14.1159,-0.2297,0.0693,82.5299,117
"Kopech, Michael",FF,-8.0293,17.9378,0.8268,97.4503,191
"Kowar, Jackson",FF,-11.0481,15.2178,0.5765,97.3395,162
"Kowar, Jackson",SL,2.7768,-2.3148,0.3559,86.216,100
"Kranick, Max",CU,12.4724,-8.4857,0.1191,79.1143,63
"Kranick, Max",FF,-3.2832,17.1381,0.4045,95.5799,214
"Kranick, Max",SL,3.0864,8.0178,0.3989,89.937,211
"Kremer, Dean",CU,6.1343,-11.4694,0.1277,78.3058,344
"Kremer, Dean",FC,4.8329,5.8575,0.2016,86.8864,543
"Kremer, Dean",FF,-7.5642,18.1247,0.2655,93.3229,715
"Kremer, Dean",FS,-10.6349,9.7511,0.2105,81.8725,567
"Kremer, Dean",SI,-14.7662,12.3254,0.1931,92.8281,520
"Kriske, Brooks",FF,-6.1002,17.6562,0.3491,93.3857,133
"Kriske, Brooks",FS,-8.3324,0.1794,0.5354,82.2696,204
"Lao, Sauryn",FF,-6.0938,11.8975,0.2973,92.7818,55
"Lao, Sauryn",SL,2.5969,6.8629,0.4811,86.8517,89
"Lara, Andry",FF,-13.3841,11.3772,0.4549,94.2112,116
"Lara, Andry",SL,2.9002,3.0275,0.3255,85.9867,83
"Latz, Jacob",CH,14.6093,9.8811,0.2334,84.7056,324
"Latz, Jacob",CU,-6.8076,-12.3438,0.0641,78.2742,89
"Latz, Jacob",FF,8.7572,18.771,0.4935,94.2366,685
"Latz, Jacob",SL,-5.2337,0.9534,0.2089,84.4238,290
"Lauer, Eric",CH,8.7082,5.3137,0.0765,85.0338,139
"Lauer, Eric",CU,-9.0989,-9.7052,0.1469,75.0876,267
"Lauer, Eric",FC,-3.3751,6.4771,0.2057,86.407,374
"Lauer, Eric",FF,8.6983,15.8512,0.4653,91.7474,846
"Lauer, Eric",SL,-3.4165,1.7491,0.1051,83.177,191
"Laweryson, Cody",FF,-13.6221,15.4759,0.6237,93.2362,58
"Lawrence, Casey",CH,-17.906,0.774,0.2174,80.6483,60
"Lawrence, Casey",SI,-16.6091,4.5349,0.3986,87.4918,110
"Lawrence, Casey",ST,11.2518,4.5865,0.2464,77.7221,68
"Lawrence, Justin",SI,-17.052,-0.9098,0.4074,95.0145,110
"Lawrence, Justin",ST,16.28,3.5902,0.5,82.9541,135
"Lazar, Max",FC,4.1358,4.2279,0.1533,88.298,99
"Lazar, Max",FF,-1.1418,16.3432,0.5526,94.4938,357
"Lazar, Max",KC,6.2286,-15.7676,0.2616,81.1012,169
"Leahy, Kyle",CH,-11.6521,5.334,0.0956,90.2837,129
"Leahy, Kyle",CU,8.6958,-12.8993,0.18,83.5778,243
"Leahy, Kyle",FF,-3.1597,16.5715,0.3022,95.4257,408
"Leahy, Kyle",SI,-13.0384,12.2459,0.0748,95.299,101
"Leahy, Kyle",SL,4.6389,5.009,0.2096,91.0887,283
"Leahy, Kyle",ST,15.1013,3.2923,0.1378,86.7495,186
"Leasure, Jordan",FF,-4.0251,19.2793,0.5354,96.2383,605
"Leasure, Jordan",SL,6.4275,3.2162,0.4248,87.2942,480
"Leclerc, José",FF,-1.5148,17.7226,0.3362,94.2052,77
"Lee, Chase",FF,-4.3905,6.1229,0.21,89.4579,126
"Lee, Chase",SI,-9.2054,-1.0176,0.3817,88.9087,229
"Lee, Chase",ST,19.0329,5.0773,0.3483,79.8651,209
"Lee, Dylan",CH,11.4526,12.8326,0.1325,86.6836,146
"Lee, Dylan",FF,8.3602,19.2408,0.3122,94.0547,344
"Lee, Dylan",SL,-0.3306,6.6718,0.5554,85.9775,612
"Legumina, Casey",CH,-15.4578,0.917,0.1069,87.6967,92
"Legumina, Casey",FF,-14.6949,13.5345,0.4925,94.3019,424
"Legumina, Casey",SI,-17.842,8.4869,0.2276,93.9168,196
"Legumina, Casey",ST,9.6838,6.0016,0.1731,81.0503,149
"Leiter Jr., Mark",CU,8.2081,-17.5336,0.2548,74.0571,212
"Leiter Jr., Mark",FS,-7.3559,4.1192,0.3053,85.8043,254
"Leiter Jr., Mark",SI,-13.8153,13.4527,0.3858,93.7464,321
"Leiter, Jack",CH,-14.4654,2.9735,0.1649,90.7026,426
"Leiter, Jack",CU,6.2779,-9.6993,0.0944,81.9311,244
"Leiter, Jack",FF,-8.8614,17.4444,0.3874,97.2991,1001
"Leiter, Jack",SI,-13.6177,14.6899,0.12,96.0942,310
"Leiter, Jack",SL,4.215,1.3493,0.233,87.5842,602
"Liberatore, Matthew",CH,15.1505,9.9616,0.1219,88.4275,291
"Liberatore, Matthew",CU,-9.6003,-17.9467,0.1575,77.4463,376
"Liberatore, Matthew",FC,-2.0018,10.7289,0.1039,90.206,248
"Liberatore, Matthew",FF,7.0877,16.39,0.2864,93.8909,684
"Liberatore, Matthew",SI,12.7187,14.0404,0.1177,93.9851,281
"Liberatore, Matthew",SL,-4.0247,1.112,0.2119,86.3933,506
"Littell, Zack",FF,-7.3233,16.0619,0.2401,92.1194,682
"Littell, Zack",FS,-11.6558,-0.9233,0.2708,83.4429,769
"Littell, Zack",SI,-14.2089,12.3674,0.1599,91.4965,454
"Littell, Zack",SL,1.3831,7.2465,0.2754,87.2844,782
"Littell, Zack",ST,11.4729,-3.7639,0.0539,79.451,153
"Little, Brendon",FC,1.4605,6.4716,0.0966,93.5674,129
"Little, Brendon",KC,-2.347,-7.6828,0.4506,87.0093,602
"Little, Brendon",SI,14.6162,-1.8129,0.4528,93.4142,605
"Lively, Ben",CH,-14.9121,8.805,0.0779,84.775,56
"Lively, Ben",CU,7.3718,-4.4329,0.0709,77.2745,51
"Lively, Ben",FC,-2.371,12.7386,0.0807,84.3845,58
"Lively, Ben",FF,-9.2526,16.5691,0.331,89.8382,238
"Lively, Ben",SI,-14.339,12.9285,0.2434,90.4497,175
"Lively, Ben",SL,4.9086,4.6267,0.0876,82.7381,63
"Lively, Ben",ST,10.0892,2.6185,0.1085,78.5064,78
"Lodolo, Nick",CH,17.0664,1.8523,0.2171,87.8649,541
"Lodolo, Nick",CU,-8.424,0.0241,0.2873,81.923,716
"Lodolo, Nick",FF,16.7995,9.1217,0.2777,93.8838,692
"Lodolo, Nick",SI,18.6789,5.9302,0.2179,93.7088,543
"Long, Sam",CU,-4.8187,-13.6179,0.1794,76.7603,141
"Long, Sam",FF,6.8916,16.2108,0.3524,93.1729,277
"Long, Sam",FS,9.8795,4.6192,0.0929,86.3849,73
"Long, Sam",SI,15.1256,8.4409,0.1081,92.6529,85
"Long, Sam",SL,-1.8356,2.7636,0.257,84.854,202
"Lopez, Jacob",CH,18.3605,4.8927,0.1345,82.7973,224
"Lopez, Jacob",FC,0.9817,9.9022,0.1459,87.6037,243
"Lopez, Jacob",FF,13.6109,11.8743,0.3523,90.7702,587
"Lopez, Jacob",SI,17.5165,6.9996,0.0618,90.1951,103
"Lopez, Jacob",SL,-9.2242,1.6866,0.3055,78.1143,509
"Lord, Brad",CH,-17.7988,5.6007,0.1306,85.8892,278
"Lord, Brad",FF,-15.5881,10.497,0.485,94.7544,1032
"Lord, Brad",SI,-18.2344,4.8184,0.1805,94.3471,384
"Lord, Brad",SL,0.7836,0.5593,0.2021,85.5274,430
"Lorenzen, Michael",CH,-15.319,8.8321,0.173,83.7441,401
"Lorenzen, Michael",CU,2.3389,-12.2239,0.1126,82.1709,261
"Lorenzen, Michael",FC,-1.134,8.3503,0.1083,90.1892,251
"Lorenzen, Michael",FF,-11.4784,14.9354,0.2204,93.9313,511
"Lorenzen, Michael",SI,-16.6062,8.0928,0.1803,92.9469,418
"Lorenzen, Michael",SL,2.7661,-0.0524,0.1195,85.191,277
"Lorenzen, Michael",ST,12.3099,-0.7049,0.0858,82.2804,199
"Loutos, Ryan",FF,-12.3454,11.6445,0.4632,95.3879,107
"Loutos, Ryan",SL,1.4054,-4.9015,0.2251,86.9846,52
"Lovelady, Richard",SI,15.24,3.9221,0.3439,91.3803,76
"Lovelady, Richard",ST,-11.4413,2.6284,0.4208,83.7194,93
"Loáisiga, Jonathan",CH,-16.9568,6.4718,0.1884,90.258,88
"Loáisiga, Jonathan",CU,8.9719,0.3257,0.1649,85.9494,77
"Loáisiga, Jonathan",SI,-17.3347,6.8604,0.5782,96.8256,270
"Lucas, Easton",CH,13.5783,7.3943,0.21,87.3598,92
"Lucas, Easton",FF,5.0923,17.3884,0.4977,93.8133,218
"Lucas, Easton",SL,-3.3623,1.8068,0.121,86.4245,53
"Lucchesi, Joey",CU,-5.1096,-4.4783,0.2674,77.8089,169
"Lucchesi, Joey",FF,5.9605,14.198,0.25,92.7608,158
"Lucchesi, Joey",SI,14.3376,10.108,0.481,92.4605,304
"Lugo, Seth",CH,-14.7417,4.4777,0.0962,86.2214,229
"Lugo, Seth",CU,14.413,-13.7703,0.1819,78.8681,433
"Lugo, Seth",FC,1.3396,10.8811,0.1412,89.2494,336
"Lugo, Seth",FF,-7.3825,15.3451,0.2105,91.7263,501
"Lugo, Seth",SI,-15.4379,8.9383,0.1462,91.2767,348
"Lugo, Seth",SL,5.9113,4.1633,0.0563,83.1082,134
"Lugo, Seth",SV,16.5739,-4.1143,0.0941,79.0272,224
"Luzardo, Jesús",CH,16.4785,7.2534,0.1725,87.9002,539
"Luzardo, Jesús",FF,12.053,14.112,0.3299,96.5357,1031
"Luzardo, Jesús",SI,16.8689,8.4241,0.1098,95.844,343
"Luzardo, Jesús",SL,0.3178,1.1489,0.0646,86.6297,202
"Luzardo, Jesús",ST,-8.6993,-0.2777,0.3232,86.1467,1010
"Lynch IV, Daniel",CH,15.0735,1.9229,0.1921,85.9804,209
"Lynch IV, Daniel",FF,10.2428,14.7721,0.227,94.0777,247
"Lynch IV, Daniel",KC,-3.0695,-2.7869,0.0983,82.5533,107
"Lynch IV, Daniel",SI,16.618,8.4116,0.1903,93.7638,207
"Lynch IV, Daniel",SL,-1.8638,3.6008,0.2923,86.8009,318
"López, Jorge",FF,-10.1307,14.3579,0.2506,94.6794,97
"López, Jorge",KC,8.9612,-13.5526,0.168,81.2862,65
"López, Jorge",SI,-16.9637,8.7993,0.2765,94.7346,107
"López, Jorge",SL,6.8235,2.004,0.2067,85.8225,80
"López, Pablo",CH,-14.9312,2.6521,0.2121,87.3509,267
"López, Pablo",CU,7.1061,-11.7145,0.0985,82.6548,124
"López, Pablo",FF,-6.4684,14.236,0.4114,94.4764,518
"López, Pablo",SI,-14.9298,7.2644,0.0651,93.6732,82
"López, Pablo",ST,12.4413,0.0256,0.2121,84.8633,267
"Maeda, Kenta",FS,-10.0684,-0.6774,0.3647,84.4774,62
"Mahle, Tyler",FC,3.2414,7.6751,0.1245,85.4047,172
"Mahle, Tyler",FF,-10.9614,18.3295,0.4953,91.9661,684
"Mahle, Tyler",FS,-13.8614,6.8008,0.2773,84.0674,383
"Mahle, Tyler",SL,3.1428,3.2679,0.1028,83.457,142
"Maldonado, Anthony",FF,-13.1419,16.6084,0.4806,92.5484,62
"Maldonado, Anthony",SL,3.9707,0.8955,0.5194,83.9403,67
"Manaea, Sean",CH,14.8721,2.6066,0.0557,84.6836,61
"Manaea, Sean",FF,14.1231,10.9117,0.6055,91.7199,663
"Manaea, Sean",ST,-12.9946,3.9322,0.3388,77.6857,371
"Mantiply, Joe",CH,15.8353,-3.3271,0.2656,80.6608,51
"Mantiply, Joe",CU,-9.3774,-3.3774,0.3594,78.7232,69
"Mantiply, Joe",SI,18.9618,2.1071,0.3542,88.4338,68
"Marinaccio, Ron",FF,-14.4516,13.3413,0.4817,94.2304,79
"Martin, Chris",FC,2.7803,7.9503,0.3605,91.3878,230
"Martin, Chris",FF,-7.3219,14.9663,0.2962,94.7487,189
"Martin, Chris",FS,-10.4056,2.1141,0.1803,88.4009,115
"Martin, Chris",SI,-14.7743,10.9917,0.1442,94.2739,92
"Martin, Corbin",CU,-0.9439,-6.7916,0.2018,86.7149,67
"Martin, Corbin",FF,-2.489,15.9314,0.4428,95.8762,147
"Martin, Corbin",SL,4.4167,7.0922,0.3253,91.8343,108
"Martin, Davis",CH,-14.3322,1.2571,0.2438,90.1631,563
"Martin, Davis",FF,-6.2545,15.0491,0.327,93.9532,755
"Martin, Davis",SI,-15.4299,8.5949,0.1048,92.9843,242
"Martin, Davis",SL,1.7693,4.7044,0.2152,88.0632,497
"Martinez, Justin",FF,-11.7972,14.062,0.2649,99.9831,71
"Martinez, Justin",FS,-9.5219,1.4205,0.3209,87.9837,86
"Martinez, Justin",SI,-16.029,7.3572,0.3246,99.2483,87
"Martinez, Nick",CH,-11.1884,4.9838,0.1985,78.5517,515
"Martinez, Nick",CU,2.0311,-16.4727,0.1091,79.7972,283
"Martinez, Nick",FC,1.857,11.424,0.21,89.1055,545
"Martinez, Nick",FF,-5.4598,17.7673,0.2089,92.64,542
"Martinez, Nick",SI,-13.092,14.108,0.1699,92.5143,441
"Martinez, Nick",SL,0.6663,1.8501,0.1033,84.9504,268
"Maton, Phil",CU,18.653,-9.3348,0.3819,75.9164,385
"Maton, Phil",FC,0.6026,13.3593,0.3601,90.5614,363
"Maton, Phil",SI,-14.879,5.9341,0.121,89.623,122
"Maton, Phil",ST,11.8722,7.4174,0.1369,83.5942,138
"Matsui, Yuki",FF,4.5443,19.6286,0.3951,92.0557,420
"Matsui, Yuki",FS,9.2446,3.5575,0.3217,83.9912,342
"Matsui, Yuki",SL,-2.9034,6.9245,0.159,86.6201,169
"Matsui, Yuki",ST,-12.9116,-1.4116,0.1072,81.3728,114
"Matthews, Zebby",CH,-13.0271,6.7922,0.1057,87.4916,143
"Matthews, Zebby",CU,2.8754,-7.5677,0.0576,82.8385,78
"Matthews, Zebby",FC,1.861,10.6738,0.1293,91.7097,175
"Matthews, Zebby",FF,-9.0407,16.6412,0.4117,96.2465,557
"Matthews, Zebby",SL,2.3123,1.4347,0.2528,88.2599,342
"Mattson, Isaac",CH,-11.444,8.6987,0.1158,85.9411,90
"Mattson, Isaac",FF,-8.23,18.7424,0.7851,93.8789,610
"Mattson, Isaac",SL,2.9947,5.5588,0.0875,85.2647,68
"Matz, Steven",CH,15.4559,-0.3075,0.1871,83.8996,224
"Matz, Steven",CU,-11.0288,-10.4972,0.2139,79.5121,256
"Matz, Steven",SI,15.1991,11.1533,0.5831,94.5183,698
"Matzek, Tyler",FF,7.4526,17.3984,0.5984,94.4868,76
"Maxwell, Zach",FF,-9.4621,17.5404,0.5697,99.6777,94
"May, Dustin",FC,-0.4297,6.8263,0.0968,91.38,210
"May, Dustin",FF,-11.2793,12.8636,0.1664,95.3867,361
"May, Dustin",SI,-18.4538,5.5609,0.3352,94.5433,727
"May, Dustin",ST,16.9085,-2.3439,0.3933,85.1972,853
"Mayza, Tim",SI,16.419,9.39,0.6645,93.594,200
"Mayza, Tim",SL,-2.3493,2.2307,0.299,87.0967,90
"Mazur, Adam",CU,3.84,-9.6272,0.1084,82.4377,53
"Mazur, Adam",FF,-3.9077,18.6,0.2393,94.8009,117
"Mazur, Adam",SI,-13.5908,13.1138,0.1595,94.3449,78
"Mazur, Adam",SL,2.2594,1.8591,0.2863,87.0271,140
"Mazur, Adam",ST,14.782,-4.642,0.1227,83.5183,60
"McCormick, Chas",FA,2.4216,15.2496,0.9259,69.02,50
"McCullers Jr., Lance",CH,-16.6978,-2.6012,0.17,86.7108,195
"McCullers Jr., Lance",FF,-7.769,12.1432,0.0541,91.8258,62
"McCullers Jr., Lance",KC,15.037,-9.7187,0.1639,82.2851,188
"McCullers Jr., Lance",SI,-12.7009,4.3018,0.2467,91.4576,283
"McCullers Jr., Lance",ST,16.4779,5.3375,0.32,82.8428,367
"McDaniels, Garrett",SI,12.7732,5.7737,0.4136,92.1646,79
"McDaniels, Garrett",SL,-1.134,-2.3544,0.5236,85.048,100
"McDermott, Chayce",FF,-5.984,18.5646,0.5385,93.5057,105
"McDermott, Chayce",SL,5.9815,-0.7408,0.2667,83.5885,52
"McDonald, Trevor",SI,-16.1854,1.4649,0.3868,93.0232,82
"McDonald, Trevor",SL,7.4893,-4.1551,0.5047,85.9944,107
"McFarland, T.J.",SI,17.8705,-1.5073,0.511,87.9043,139
"McFarland, T.J.",ST,-16.162,-1.6919,0.3713,78.0554,101
"McGee, Easton",CU,11.1618,-9.22,0.296,79.7909,66
"McGee, Easton",SI,-17.2411,7.5701,0.3184,93.5085,71
"McGough, Scott",FF,-7.0351,18.2859,0.3872,92.313,115
"McGough, Scott",FS,-9.4594,5.4267,0.3333,84.8202,99
"McGough, Scott",SL,4.4914,2.4771,0.2357,86.4343,70
"McGreevy, Michael",CH,-14.7837,2.658,0.1003,88.0279,147
"McGreevy, Michael",CU,11.2305,-12.0705,0.1208,79.5893,177
"McGreevy, Michael",FC,0.91,6.5258,0.0983,88.6229,144
"McGreevy, Michael",FF,-9.564,13.2885,0.2546,92.9823,373
"McGreevy, Michael",SI,-13.6996,4.303,0.2218,91.744,325
"McGreevy, Michael",ST,12.7715,0.1236,0.202,83.7095,296
"McKenzie, Triston",FF,-3.5455,20.7285,0.8049,93.6616,99
"McLean, Nolan",CH,-13.4175,-2.145,0.0866,86.7562,64
"McLean, Nolan",CU,18.72,-13.6195,0.1583,79.9709,117
"McLean, Nolan",FC,1.661,5.3029,0.0853,90.8714,63
"McLean, Nolan",FF,-9.8302,13.6861,0.1326,95.7959,98
"McLean, Nolan",SI,-16.1004,2.2858,0.2788,94.75,206
"McLean, Nolan",ST,16.7703,0.1528,0.2571,85.33,190
"Mears, Nick",FF,-5.0944,18.4108,0.5351,95.4176,472
"Mears, Nick",SL,1.9981,-0.312,0.4252,86.6,375
"Mederos, Victor",FC,1.0995,7.068,0.2548,89.1125,80
"Mederos, Victor",SI,-18.7482,6.9027,0.4873,94.5719,153
"Mederos, Victor",ST,10.3276,8.0895,0.2006,81.8492,63
"Megill, Trevor",FF,-3.9491,19.0897,0.6049,99.0964,496
"Megill, Trevor",KC,3.027,-6.1233,0.3951,87.534,324
"Megill, Tylor",CH,-16.7596,2.2989,0.0721,88.2079,89
"Megill, Tylor",CU,10.9158,-15.1563,0.0697,80.3988,86
"Megill, Tylor",FF,-6.5846,17.0083,0.423,95.4335,522
"Megill, Tylor",SI,-15.5806,7.8443,0.1953,94.1705,241
"Megill, Tylor",SL,5.3262,-5.8931,0.2293,83.8781,283
"Mejia, Juan",FF,-1.0895,12.2973,0.6713,96.6258,721
"Mejia, Juan",ST,13.9425,-1.6841,0.3277,83.1597,352
"Melton, Troy",FC,3.5172,5.7515,0.0911,90.8901,71
"Melton, Troy",FF,-6.9687,14.9587,0.4442,97.2633,346
"Melton, Troy",FS,-9.3292,0.1022,0.095,88.4027,74
"Melton, Troy",SI,-14.2144,9.8288,0.1104,95.7628,86
"Melton, Troy",SL,7.2144,-1.1756,0.2144,85.5311,167
"Merryweather, Julian",FF,-4.5978,16.8452,0.4821,95.9556,162
"Merryweather, Julian",SL,0.0632,-2.6766,0.497,84.5707,167
"Messick, Parker",CH,14.5529,2.7321,0.2336,84.5815,146
"Messick, Parker",CU,-14.4927,-5.9043,0.1264,77.1342,79
"Messick, Parker",FF,4.1781,16.6709,0.36,92.8231,225
"Messick, Parker",SI,12.4071,10.4957,0.1344,91.431,84
"Messick, Parker",SL,-6.964,5.1125,0.1456,86.3495,91
"Mey, Luis",SI,-14.4787,7.2532,0.7295,98.9089,302
"Mey, Luis",SL,6.8896,6.7777,0.2512,86.55,104
"Meyer, Max",CH,-15.644,1.9633,0.1732,89.2733,180
"Meyer, Max",FF,-9.0649,15.4026,0.2223,94.9922,231
"Meyer, Max",SI,-14.9594,5.4304,0.1367,94.2415,142
"Meyer, Max",SL,2.4379,-1.2696,0.3532,89.8362,367
"Meyer, Max",ST,11.0319,-4.323,0.1145,86.6992,119
"Mikolas, Miles",CH,-14.6459,6.792,0.1148,85.9133,285
"Mikolas, Miles",CU,8.7419,-15.0357,0.1732,76.1412,430
"Mikolas, Miles",FF,-8.3607,14.9298,0.2767,92.9748,687
"Mikolas, Miles",SI,-15.2474,9.2078,0.1696,92.3594,421
"Mikolas, Miles",SL,2.5262,7.0794,0.2336,87.775,580
"Miley, Wade",FC,-1.6971,9.5743,0.3415,88.3029,70
"Miller, Bryce",FF,-6.5188,18.8855,0.4127,94.9737,714
"Miller, Bryce",FS,-10.5637,1.631,0.1884,83.9463,326
"Miller, Bryce",KC,3.2105,-10.8953,0.1012,83.5109,175
"Miller, Bryce",SI,-14.8741,13.3413,0.1659,94.6836,287
"Miller, Bryce",SL,4.099,1.5367,0.0803,86.0014,139
"Miller, Erik",CH,17.1348,1.8794,0.2573,87.05,124
"Miller, Erik",FF,10.5241,14.7564,0.3465,97.1892,167
"Miller, Erik",SI,17.3657,8.4514,0.1743,97.1988,84
"Miller, Erik",SL,-5.9708,-1.0161,0.222,86.3271,107
"Miller, Mason",FF,-8.5179,16.8389,0.5185,101.2313,518
"Miller, Mason",SL,8.6209,-1.5634,0.4595,87.842,459
"Miller, Shelby",FF,-10.8499,17.8499,0.6179,95.1669,435
"Miller, Shelby",FS,-14.9391,4.6321,0.2884,86.8911,203
"Miller, Shelby",ST,14.1641,2.219,0.0838,83.4593,59
"Milner, Hoby",CH,15.954,-4.1451,0.1737,81.101,201
"Milner, Hoby",FF,15.1924,6.57,0.1417,87.9262,164
"Milner, Hoby",SI,18.2313,-0.5997,0.3336,87.522,386
"Milner, Hoby",ST,-14.9959,0.1318,0.3509,78.1833,406
"Minter, A.J.",FC,-4.8041,5.5064,0.4757,89.4284,88
"Minter, A.J.",FF,5.9392,18.3266,0.427,94.4696,79
"Misiewicz, Anthony",FC,-4.2206,4.395,0.5565,87.6203,64
"Misiorowski, Jacob",CH,-16.6885,5.4727,0.0527,92.2958,71
"Misiorowski, Jacob",CU,6.476,-8.9377,0.1543,87.2962,208
"Misiorowski, Jacob",FF,-9.5347,15.8365,0.5334,99.453,719
"Misiorowski, Jacob",SL,2.5687,6.4183,0.2596,94.1786,350
"Mize, Casey",FF,-8.1359,17.2441,0.3362,94.607,830
"Mize, Casey",FS,-14.4264,4.318,0.2471,88.6084,610
"Mize, Casey",SI,-13.8903,13.4904,0.1243,94.8052,307
"Mize, Casey",SL,2.2968,4.5748,0.1644,88.214,406
"Mize, Casey",SV,7.0758,-0.5457,0.128,83.632,316
"Mlodzinski, Carmen",CU,7.4416,-10.5863,0.0886,84.7705,146
"Mlodzinski, Carmen",FF,-9.66,11.676,0.3619,96.0569,596
"Mlodzinski, Carmen",FS,-10.1414,-0.707,0.1518,87.6076,250
"Mlodzinski, Carmen",SI,-16.7359,6.334,0.1512,95.8518,249
"Mlodzinski, Carmen",SL,2.6757,2.4724,0.1409,88.6905,232
"Mlodzinski, Carmen",ST,8.1302,4.6155,0.105,83.9965,173
"Molina, Anthony",CH,-13.6342,6.1582,0.1809,87.0209,110
"Molina, Anthony",CU,2.6492,-2.4593,0.1497,83.4374,91
"Molina, Anthony",FF,-7.0569,15.1298,0.4441,95.627,270
"Molina, Anthony",SL,3.6069,5.0372,0.1431,86.8851,87
"Moll, Sam",FF,11.1133,10.325,0.2169,92.1,72
"Moll, Sam",SI,16.2158,-1.2616,0.2289,91.5276,76
"Moll, Sam",ST,-15.0908,-0.8878,0.4458,81.1432,148
"Montas, Frankie",FC,1.1533,8.015,0.1017,91.4014,72
"Montas, Frankie",FF,-4.9342,15.8144,0.2514,95.6157,178
"Montas, Frankie",FS,-11.9893,3.2186,0.2062,86.2589,146
"Montas, Frankie",SI,-14.8723,10.0258,0.1751,95.1008,124
"Montas, Frankie",SL,5.4715,1.8,0.1398,86.9333,99
"Montas, Frankie",ST,10.3375,8.3609,0.1257,84.7079,89
"Montero, Keider",CH,-15.5088,7.1455,0.1266,86.9204,196
"Montero, Keider",FF,-5.383,16.1362,0.3049,93.9837,472
"Montero, Keider",KC,13.5282,-9.8071,0.1486,79.1683,230
"Montero, Keider",SI,-15.4318,10.4825,0.2041,93.8358,316
"Montero, Keider",SL,10.3654,2.0814,0.2151,84.2,333
"Montero, Rafael",FF,-9.8241,14.7924,0.4044,95.1502,444
"Montero, Rafael",FS,-12.0781,0.9032,0.4718,87.8676,518
"Montero, Rafael",SL,7.4371,1.2702,0.0747,85.0793,82
"Montgomery, Mason",FF,6.1084,18.4844,0.6624,98.7076,569
"Montgomery, Mason",SL,-0.8458,1.7615,0.3376,89.7462,290
"Morales, Luis",CH,-14.9574,10.5622,0.1303,89.7766,107
"Morales, Luis",FF,-7.7018,16.0675,0.5152,97.2343,423
"Morales, Luis",SL,9.255,2.2838,0.078,85.9047,64
"Morales, Luis",ST,19.4624,-2.8004,0.268,82.2991,220
"Morejon, Adrian",CH,14.3391,2.5426,0.0663,90.5174,69
"Morejon, Adrian",SI,15.2794,10.4656,0.6231,97.715,648
"Morejon, Adrian",SL,-5.7861,-1.1877,0.2433,87.4957,253
"Moreta, Dauri",FF,-10.2238,17.0172,0.4246,94.5562,121
"Moreta, Dauri",SL,-2.7,1.5978,0.5684,83.5204,162
"Morgan, David",CU,9.4807,-9.8884,0.2329,83.179,181
"Morgan, David",FF,-7.7516,15.4371,0.3668,97.8684,285
"Morgan, David",SI,-17.3046,5.3986,0.2136,96.8807,166
"Morgan, David",SL,3.8925,0.5058,0.1853,87.9868,144
"Morillo, Juan",CH,-14.7073,8.6459,0.1329,91.8829,82
"Morillo, Juan",FF,-5.3246,16.4893,0.4619,98.9842,285
"Morillo, Juan",SI,-13.441,13.129,0.1945,98.9058,120
"Morillo, Juan",SL,5.7277,-1.2434,0.2107,89.3192,130
"Morton, Charlie",CH,-13.6862,-3.6764,0.0993,87.5162,253
"Morton, Charlie",CU,15.3601,-8.937,0.383,81.4401,976
"Morton, Charlie",FC,0.8359,5.3048,0.0911,88.0353,232
"Morton, Charlie",FF,-11.9682,12.4412,0.2755,94.2134,702
"Morton, Charlie",SI,-17.7616,4.3627,0.1511,94.0135,385
"Murdock, Noah",FC,3.3236,4.618,0.227,89.3247,89
