player_name,comp_player_name,season,p_throws,rank,physical_distance
"Davidson, Tucker","Kershaw, Clayton",2023,L,4,0.45289467200686134
"Davidson, Tucker","Garrett, Braxton",2023,L,5,0.4733221102814551
"Davidson, Tucker","Springs, Jeffrey",2023,L,6,0.5633851008765627
"Davidson, Tucker","Lee, Dylan",2023,L,7,0.5892655272847158
"Davidson, Tucker","Wentz, Joey",2023,L,8,0.6051645985128111
"Davidson, Tucker","Lucchesi, Joey",2023,L,9,0.6058537815502659
"Davidson, Tucker","Quintana, Jose",2023,L,10,0.6287302363137488
"Detmers, Reid","Saalfrank, Andrew",2023,L,1,0.40448709461558074
"Detmers, Reid","Valdez, Framber",2023,L,2,0.6090717745766405
"Detmers, Reid","Long, Sam",2023,L,3,0.6842026008392338
"Detmers, Reid","Cortes, Nestor",2023,L,4,0.6855758018666278
"Detmers, Reid","Suárez, Andrew",2023,L,5,0.6891238725770388
"Detmers, Reid","Newcomb, Sean",2023,L,6,0.7258202239285333
"Detmers, Reid","Young, Alex",2023,L,7,0.7398173972488848
"Detmers, Reid","Hernandez, Jose E.",2023,L,8,0.7476130025754963
"Detmers, Reid","Misiewicz, Anthony",2023,L,9,0.7698769848188058
"Detmers, Reid","Urías, Julio",2023,L,10,0.7721024552939812
"Diekman, Jake","Scott, Tanner",2023,L,1,0.9917247500458934
"Diekman, Jake","Ferguson, Caleb",2023,L,2,1.0085745487815223
"Diekman, Jake","Minter, A.J.",2023,L,3,1.0307114966838622
"Diekman, Jake","Garcia, Robert",2023,L,4,1.1159429789257584
"Diekman, Jake","Hader, Josh",2023,L,5,1.1260978056239093
"Diekman, Jake","Strahm, Matt",2023,L,6,1.197524808169014
"Diekman, Jake","Rodríguez, Joely",2023,L,7,1.2656970528336358
"Diekman, Jake","Hall, DL",2023,L,8,1.2895293307758513
"Diekman, Jake","Garrett, Amir",2023,L,9,1.3584858209300026
"Diekman, Jake","Herrin, Tim",2023,L,10,1.3972385848466782
"Dodd, Dylan","Davidson, Tucker",2023,L,1,0.337780038614197
"Dodd, Dylan","Garrett, Braxton",2023,L,2,0.3792641562265952
"Dodd, Dylan","Headrick, Brent",2023,L,3,0.38090495774025146
"Dodd, Dylan","Lucchesi, Joey",2023,L,4,0.41754236503981396
"Dodd, Dylan","Fried, Max",2023,L,5,0.5878628508013638
"Dodd, Dylan","Wentz, Joey",2023,L,6,0.5896254477666415
"Dodd, Dylan","Lee, Dylan",2023,L,7,0.6159473709398251
"Dodd, Dylan","Harris, Hogan",2023,L,8,0.6406857062672524
"Dodd, Dylan","Quintana, Jose",2023,L,9,0.658887109431089
"Dodd, Dylan","Irvin, Cole",2023,L,10,0.661753206757296
"Falter, Bailey","Bradford, Cody",2023,L,1,0.7833245800444693
"Falter, Bailey","Lynch IV, Daniel",2023,L,2,1.3338452246308496
"Falter, Bailey","Bubic, Kris",2023,L,3,1.339358968535689
"Falter, Bailey","Sánchez, Cristopher",2023,L,4,1.3849648202833613
"Falter, Bailey","Lovelady, Richard",2023,L,5,1.3998107653398977
"Falter, Bailey","Thompson, Zack",2023,L,6,1.4033323216321392
"Falter, Bailey","Peterson, David",2023,L,7,1.425254586391327
"Falter, Bailey","Waldichuk, Ken",2023,L,8,1.579091055793121
"Falter, Bailey","Manaea, Sean",2023,L,9,1.592513879373203
"Falter, Bailey","Taylor, Josh",2023,L,10,1.6414372427461639
"Ferguson, Caleb","Minter, A.J.",2023,L,1,0.16584491539682156
"Ferguson, Caleb","Garrett, Amir",2023,L,2,0.7318477412212167
"Ferguson, Caleb","Cabrera, Génesis",2023,L,3,0.7991395650662434
"Ferguson, Caleb","Alexander, Scott",2023,L,4,0.801051492289615
"Ferguson, Caleb","Vesia, Alex",2023,L,5,0.8737397580328948
"Ferguson, Caleb","Diekman, Jake",2023,L,6,1.0085745487815223
"Ferguson, Caleb","Strahm, Matt",2023,L,7,1.0260439035252622
"Ferguson, Caleb","Rodriguez, Eduardo",2023,L,8,1.084496490694339
"Ferguson, Caleb","Kay, Anthony",2023,L,9,1.0876649261128541
"Ferguson, Caleb","Soto, Gregory",2023,L,10,1.1179774494464507
"Ferrer, José A.","Luzardo, Jesús",2023,L,1,0.8233957713292297
"Ferrer, José A.","Akin, Keegan",2023,L,2,0.8870445367197959
"Ferrer, José A.","Weathers, Ryan",2023,L,3,0.9577961433416377
"Ferrer, José A.","Kay, Anthony",2023,L,4,1.0430967495792602
"Ferrer, José A.","Cabrera, Génesis",2023,L,5,1.0807675880887373
"Ferrer, José A.","Ferguson, Caleb",2023,L,6,1.1376679019004021
"Ferrer, José A.","Minter, A.J.",2023,L,7,1.1383986714156116
"Ferrer, José A.","Peralta, Wandy",2023,L,8,1.1723940607600654
"Ferrer, José A.","Pérez, Cionel",2023,L,9,1.2445691218261568
"Ferrer, José A.","Speier, Gabe",2023,L,10,1.2949125637430252
"Fleming, Josh","Mantiply, Joe",2023,L,1,0.22094551837575968
"Fleming, Josh","Sanmartin, Reiver",2023,L,2,0.4469463658861842
"Fleming, Josh","Walter, Brandon",2023,L,3,0.5201303256316225
"Fleming, Josh","Allen, Logan",2023,L,4,0.5860629849084653
"Fleming, Josh","Boyd, Matthew",2023,L,5,0.6682580640273965
"Fleming, Josh","Bruihl, Justin",2023,L,6,0.7089272933296994
"Fleming, Josh","Sale, Chris",2023,L,7,0.7306761082094063
"Fleming, Josh","Gonzales, Marco",2023,L,8,0.8045098923411531
"Fleming, Josh","Bumgarner, Madison",2023,L,9,0.8391677278805569
"Fleming, Josh","Saucedo, Tayler",2023,L,10,1.0605949657692733
"Freeland, Kyle","Henry, Tommy",2023,L,1,0.3110538570062973
"Freeland, Kyle","Mushinski, Parker",2023,L,2,0.5323620646641796
"Freeland, Kyle","Holton, Tyler",2023,L,3,0.5736091216264889
"Freeland, Kyle","Quintana, Jose",2023,L,4,0.5955822264354466
