player_name,comp_player_name,rank,physical_distance
"Bergert, Ryan","Priester, Quinn",2,0.3706693583578028
"Bergert, Ryan","Gusto, Ryan",3,0.3888289564348035
"Bergert, Ryan","Trivino III, Lou",4,0.3978941136072967
"Bergert, Ryan","Fernandez, Ryan",5,0.4073510308846042
"Bergert, Ryan","Burrows, Mike",6,0.42346454975263353
"Bergert, Ryan","Vasil, Mike",7,0.4320582892392749
"Bergert, Ryan","Englert, Mason",8,0.4422445111569597
"Bergert, Ryan","Hatch, Thomas",9,0.4562008705025295
"Bergert, Ryan","Phillips, Tyler",10,0.4596872939676949
"Bernardino, Brennan","Gilbert, Tyler",1,0.8888363360136134
"Bernardino, Brennan","McFarland, T.J.",2,1.0672639861763102
"Bernardino, Brennan","Simpson, Josh",3,1.1927198435373882
"Bernardino, Brennan","Romero, JoJo",4,1.3018250136680585
"Bernardino, Brennan","Rogers, Taylor",5,1.3250499625447751
"Bernardino, Brennan","Imanaga, Shota",6,1.6500730286572947
"Bernardino, Brennan","Allard, Kolby",7,1.651746022868941
"Bernardino, Brennan","Heaney, Andrew",8,1.7069485617707671
"Bernardino, Brennan","Murphy, Chris",9,1.7346819970360297
"Bernardino, Brennan","Allen, Logan",10,1.7509251591740005
"Berríos, José","Montero, Keider",1,0.35234655436698187
"Berríos, José","Brebbia, John",2,0.4260351263410577
"Berríos, José","Mahle, Tyler",3,0.451134223544456
"Berríos, José","Hatch, Thomas",4,0.4700651845903879
"Berríos, José","Webb, Jacob",5,0.4954244932281377
"Berríos, José","Wilson, Bryse",6,0.5012695131741921
"Berríos, José","Gusto, Ryan",7,0.5030976302060803
"Berríos, José","Cecconi, Slade",8,0.526042870369844
"Berríos, José","DeSclafani, Anthony",9,0.5273577694790147
"Berríos, José","Sulser, Cole",10,0.5357220019036735
"Bibee, Tanner","Jackson, Luke",1,0.42917599293957487
"Bibee, Tanner","Giolito, Lucas",2,0.44771264230408003
"Bibee, Tanner","Woods Richardson, Simeon",3,0.5865887279031751
"Bibee, Tanner","Blalock, Bradley",4,0.6675442611191562
"Bibee, Tanner","Beck, Tristan",5,0.7413570343871629
"Bibee, Tanner","Taillon, Jameson",6,0.7616453537382951
"Bibee, Tanner","García, Luis",7,0.7771232064197268
"Bibee, Tanner","Gallen, Zac",8,0.7794789618563361
"Bibee, Tanner","Gaddis, Hunter",9,0.7846862884514322
"Bibee, Tanner","Wacha, Michael",10,0.805121917620708
"Bido, Osvaldo","Adams, Travis",1,0.3115157500119299
"Bido, Osvaldo","Rutledge, Jackson",2,0.32517589909762
"Bido, Osvaldo","Horton, Cade",3,0.33095789534537645
"Bido, Osvaldo","Severino, Luis",4,0.33376674152042085
"Bido, Osvaldo","Fernandez, Ryan",5,0.36150606667810387
"Bido, Osvaldo","Estévez, Carlos",6,0.4390005668754789
"Bido, Osvaldo","Martin, Davis",7,0.4390515796679361
"Bido, Osvaldo","Ort, Kaleb",8,0.5214190402338803
"Bido, Osvaldo","Rodríguez, Yariel",9,0.5444422119122786
"Bido, Osvaldo","Zeferjahn, Ryan",10,0.5523200070214535
"Bieber, Shane","Mahle, Tyler",1,0.23239432511797736
"Bieber, Shane","Sulser, Cole",2,0.3489398441926704
"Bieber, Shane","Kahnle, Tommy",3,0.3699544532150162
"Bieber, Shane","Brebbia, John",4,0.3862770475897679
"Bieber, Shane","DeSclafani, Anthony",5,0.4135626111928271
"Bieber, Shane","Rea, Colin",6,0.4799489335639587
"Bieber, Shane","McGreevy, Michael",7,0.48797210527204166
"Bieber, Shane","Fedde, Erick",8,0.4998613248262106
"Bieber, Shane","Keller, Mitch",9,0.5370541532811848
"Bieber, Shane","Buehler, Walker",10,0.5475750446898238
"Bigge, Hunter","Estrada, Jeremiah",1,0.432421372263944
"Bigge, Hunter","Pearson, Nate",2,0.5752999709468677
"Bigge, Hunter","Leasure, Jordan",3,0.6351749325946829
"Bigge, Hunter","Soriano, José",4,0.6488417405066912
"Bigge, Hunter","Rodríguez, Manuel",5,0.7287721621637852
"Bigge, Hunter","Slaten, Justin",6,0.7390828722990976
"Bigge, Hunter","deGrom, Jacob",7,0.7686078177868613
"Bigge, Hunter","Mattson, Isaac",8,0.8173010942283642
"Bigge, Hunter","Pepiot, Ryan",9,0.8317623352303638
"Bigge, Hunter","Leiter, Jack",10,0.8554975955205899
"Bird, Jake","Snider, Collin",1,0.6693851885880522
"Bird, Jake","McCullers Jr., Lance",2,0.6816223481958935
"Bird, Jake","Thornton, Trent",3,0.8348962606199202
"Bird, Jake","Morton, Charlie",4,0.8636229442875013
"Bird, Jake","Junis, Jakob",5,0.9052330447066431
"Bird, Jake","Gillispie, Connor",6,0.9251140532445931
"Bird, Jake","Henderson, Logan",7,0.9375816598318338
"Bird, Jake","Stroman, Marcus",8,0.9460339504403533
"Bird, Jake","Topa, Justin",9,0.9514168410323419
"Bird, Jake","Bender, Anthony",10,0.9941537712369306
"Birdsong, Hayden","Ribalta, Orlando",1,0.2783966336221432
"Birdsong, Hayden","Blalock, Bradley",2,0.49582267531709445
"Birdsong, Hayden","Merryweather, Julian",3,0.5120098257807623
"Birdsong, Hayden","García, Luis",4,0.5481009665324438
"Birdsong, Hayden","Enright, Nic",5,0.5713861731879532
"Birdsong, Hayden","Ginkel, Kevin",6,0.6542050340975617
"Birdsong, Hayden","Bradish, Kyle",7,0.6568978992348705
"Birdsong, Hayden","Brown, Ben",8,0.7080511340717017
"Birdsong, Hayden","Mears, Nick",9,0.7257309579134951
"Birdsong, Hayden","Baker, Bryan",10,0.729629748274867
"Bivens, Spencer","Green, Chad",1,0.1653665938085818
"Bivens, Spencer","Bradley, Taj",2,0.31314220443534746
"Bivens, Spencer","Cease, Dylan",3,0.31596392622540737
"Bivens, Spencer","Graceffo, Gordon",4,0.342613629489722
"Bivens, Spencer","Rutledge, Jackson",5,0.3830600433283499
"Bivens, Spencer","Enright, Nic",6,0.4170151169432074
"Bivens, Spencer","Dobbins, Hunter",7,0.4677772703212062
"Bivens, Spencer","Ribalta, Orlando",8,0.47629327416429607
"Bivens, Spencer","Estévez, Carlos",9,0.49508433836150734
"Bivens, Spencer","Priester, Quinn",10,0.495418643244155
"Blackburn, Paul","Cannon, Jonathan",1,0.15754111458691522
"Blackburn, Paul","Adams, Travis",2,0.325702212037924
"Blackburn, Paul","Montero, Keider",3,0.3299014660916653
"Blackburn, Paul","Vasil, Mike",4,0.3558434480320002
"Blackburn, Paul","Vásquez, Randy",5,0.39392398331668094
"Blackburn, Paul","Santana, Dennis",6,0.40828303066162563
"Blackburn, Paul","Senga, Kodai",7,0.4598587356408077
"Blackburn, Paul","Bergert, Ryan",8,0.5007392703266935
"Blackburn, Paul","Englert, Mason",9,0.5133074815694681
"Blackburn, Paul","Gusto, Ryan",10,0.5279341003340363
"Blalock, Bradley","Merryweather, Julian",1,0.2741544670677688
"Blalock, Bradley","García, Luis",2,0.39208746323635946
"Blalock, Bradley","Burrows, Mike",3,0.4360785579109795
"Blalock, Bradley","Pallante, Andre",4,0.4395813177104348
"Blalock, Bradley","Giolito, Lucas",5,0.4482708056179654
"Blalock, Bradley","Enright, Nic",6,0.4820739700883332
"Blalock, Bradley","Birdsong, Hayden",7,0.49582267531709445
"Blalock, Bradley","Dobbins, Hunter",8,0.5076840771564484
"Blalock, Bradley","Ribalta, Orlando",9,0.5365946063444438
"Blalock, Bradley","Quantrill, Cal",10,0.6202638372866764
"Blanco, Ronel","Francis, Bowden",1,0.17806877130787105
"Blanco, Ronel","Beck, Tristan",2,0.3661212684356325
"Blanco, Ronel","Orze, Eric",3,0.4065644617175011
"Blanco, Ronel","Carrasco, Carlos",4,0.43567319317529296
"Blanco, Ronel","Taillon, Jameson",5,0.5879648841573029
"Blanco, Ronel","Paddack, Chris",6,0.5916364057918452
"Blanco, Ronel","McGreevy, Michael",7,0.5939536558984425
"Blanco, Ronel","Smith-Shawver, AJ",8,0.6485441506653764
"Blanco, Ronel","Fedde, Erick",9,0.716865890105283
"Blanco, Ronel","Blewett, Scott",10,0.7373221047065984
"Blewett, Scott","Burke, Sean",1,0.4934149130799676
"Blewett, Scott","Paddack, Chris",2,0.5037967297234783
"Blewett, Scott","Orze, Eric",3,0.7076726134330465
"Blewett, Scott","Blanco, Ronel",4,0.7373221047065984
"Blewett, Scott","Francis, Bowden",5,0.7724544465622143
"Blewett, Scott","Gaddis, Hunter",6,0.7906400829780295
"Blewett, Scott","Cruz, Fernando",7,0.8532210153536812
"Blewett, Scott","Beck, Tristan",8,0.8788924748142286
"Blewett, Scott","Romano, Jordan",9,0.9618798719415927
"Blewett, Scott","Ober, Bailey",10,0.9817876597450468
"Blubaugh, AJ","Ohtani, Shohei",1,0.3660229837815824
"Blubaugh, AJ","Dana, Caden",2,0.45047392331432634
"Blubaugh, AJ","Sauer, Matt",3,0.45375424029870787
"Blubaugh, AJ","Kittredge, Andrew",4,0.49131680185140114
"Blubaugh, AJ","Smith, Shane",5,0.4992794949984881
"Blubaugh, AJ","Hoffman, Jeff",6,0.5107366146411493
"Blubaugh, AJ","Zeferjahn, Ryan",7,0.5173412282408478
"Blubaugh, AJ","Armstrong, Shawn",8,0.5284798566251493
"Blubaugh, AJ","Williams, Gavin",9,0.5388347015849808
"Blubaugh, AJ","Assad, Javier",10,0.5406901353227388
"Booser, Cam","Dodd, Dylan",1,0.37292285231229105
"Booser, Cam","Ferguson, Caleb",2,0.4246232430440793
"Booser, Cam","Matz, Steven",3,0.5794974176043027
"Booser, Cam","Herrin, Tim",4,0.6011006066305553
"Booser, Cam","Castillo, José",5,0.645843314757233
"Booser, Cam","King, Bryan",6,0.6927036740634264
"Booser, Cam","Zastryzny, Rob",7,0.6954181720656993
"Booser, Cam","Abbott, Andrew",8,0.7194141715082422
"Booser, Cam","Hader, Josh",9,0.7298285030750314
"Booser, Cam","Rogers, Trevor",10,0.7469763489759341
"Borucki, Ryan","Holton, Tyler",1,0.4266929913601225
"Borucki, Ryan","Matz, Steven",2,0.4745082639897008
"Borucki, Ryan","Bubic, Kris",3,0.5165583704594037
"Borucki, Ryan","Quintana, Jose",4,0.5312082295175685
"Borucki, Ryan","Freeland, Kyle",5,0.5466650825130874
"Borucki, Ryan","Herrin, Tim",6,0.5562749191475579
"Borucki, Ryan","Rogers, Trevor",7,0.5644825489292585
"Borucki, Ryan","Zastryzny, Rob",8,0.5743781089224329
"Borucki, Ryan","King, Bryan",9,0.5800095634807328
"Borucki, Ryan","Lynch IV, Daniel",10,0.6024839282594364
"Boushley, Caleb","Jobe, Jackson",1,0.14301083957075578
"Boushley, Caleb","Faucher, Calvin",2,0.31123849646329943
"Boushley, Caleb","Morales, Luis",3,0.3527957755666973
"Boushley, Caleb","Phillips, Connor",4,0.35989106832462303
"Boushley, Caleb","Schultz, Paxton",5,0.3745938783221138
"Boushley, Caleb","Agnos, Zach",6,0.45920696402396743
"Boushley, Caleb","Alcantara, Sandy",7,0.4628726203484611
"Boushley, Caleb","Canning, Griffin",8,0.4887642992555172
"Boushley, Caleb","Hernández, Daysbel",9,0.5170793220532326
"Boushley, Caleb","Bazardo, Eduard",10,0.5496554937675353
"Bowlan, Jonathan","Martin, Chris",1,0.33477573904250757
"Bowlan, Jonathan","Brown, Hunter",2,0.3470581298406251
"Bowlan, Jonathan","Cavalli, Cade",3,0.3727768540616811
"Bowlan, Jonathan","Fitts, Richard",4,0.4494524473769433
"Bowlan, Jonathan","Mears, Nick",5,0.5040636451542515
"Bowlan, Jonathan","Blubaugh, AJ",6,0.5694093811253148
"Bowlan, Jonathan","Sauer, Matt",7,0.5745185459464621
"Bowlan, Jonathan","Hoglund, Gunnar",8,0.6255896850039032
"Bowlan, Jonathan","Kranick, Max",9,0.6652606317059414
"Bowlan, Jonathan","Erceg, Lucas",10,0.685873370609187
"Bowman, Matt","Peralta, Freddy",1,0.620858579997061
"Bowman, Matt","Curvelo, Luis",2,0.7733733601614922
"Bowman, Matt","Kelly, Zack",3,0.8984157323263612
"Bowman, Matt","Sterner, Justin",4,0.9559786866851318
"Bowman, Matt","Warren, Will",5,0.9633783237366348
"Bowman, Matt","Gil, Luis",6,1.012316580245092
"Bowman, Matt","Gausman, Kevin",7,1.0153067169663643
"Bowman, Matt","Pfaadt, Brandon",8,1.148871159481732
"Bowman, Matt","Muñoz, Andrés",9,1.1522282002509447
"Bowman, Matt","Dunning, Dane",10,1.1715230701942525
"Boyd, Matthew","Murphy, Chris",1,0.23562214785013932
"Boyd, Matthew","Imanaga, Shota",2,0.38774385142200635
"Boyd, Matthew","Alexander, Tyler",3,0.4017223100211567
"Boyd, Matthew","Allen, Logan",4,0.4407763574976281
"Boyd, Matthew","Hart, Kyle",5,0.48163082228756626
"Boyd, Matthew","Bummer, Aaron",6,0.5230611121912938
"Boyd, Matthew","Allard, Kolby",7,0.531001549632961
"Boyd, Matthew","Walter, Brandon",8,0.7320455225533486
"Boyd, Matthew","Suarez, Ranger",9,0.7724205244596017
"Boyd, Matthew","Quintana, Jose",10,0.8535405495174696
"Boyle, Joe","Greene, Hunter",1,0.4884192398625693
"Boyle, Joe","Mey, Luis",2,0.4896083534012803
"Boyle, Joe","Seymour, Carson",3,0.5805653177800317
"Boyle, Joe","Clase, Emmanuel",4,0.5916235467176635
"Boyle, Joe","Hicks, Jordan",5,0.620045652492269
"Boyle, Joe","Vest, Will",6,0.6431951310470105
"Boyle, Joe","Uribe, Abner",7,0.6492121237386981
"Boyle, Joe","Chandler, Bubba",8,0.6530495992646049
"Boyle, Joe","Rasmussen, Drew",9,0.6841738637249531
"Boyle, Joe","Soriano, José",10,0.6885602051766322
"Bradish, Kyle","Bradley, Taj",1,0.37900420376666044
"Bradish, Kyle","Baker, Bryan",2,0.4141676012041962
"Bradish, Kyle","Ribalta, Orlando",3,0.4720125842209677
"Bradish, Kyle","Ashcraft, Braxton",4,0.47653384934984727
"Bradish, Kyle","Cease, Dylan",5,0.5655090078788574
"Bradish, Kyle","Enright, Nic",6,0.5703701840458523
"Bradish, Kyle","Bivens, Spencer",7,0.5875767437484457
"Bradish, Kyle","Birdsong, Hayden",8,0.6568978992348705
"Bradish, Kyle","Green, Chad",9,0.6612879082435031
"Bradish, Kyle","Merryweather, Julian",10,0.732046054203722
"Bradley, Taj","Cease, Dylan",1,0.19643152903617986
"Bradley, Taj","Bivens, Spencer",2,0.31314220443534746
"Bradley, Taj","Green, Chad",3,0.34021059890475475
"Bradley, Taj","Ashcraft, Braxton",4,0.36851663229179216
"Bradley, Taj","Bradish, Kyle",5,0.37900420376666044
"Bradley, Taj","Enright, Nic",6,0.40735846065430786
"Bradley, Taj","Cabrera, Edward",7,0.47387966617214594
"Bradley, Taj","Graceffo, Gordon",8,0.49143036649687166
"Bradley, Taj","Molina, Anthony",9,0.523599262834822
"Bradley, Taj","Ribalta, Orlando",10,0.5266761668104077
"Brash, Matt","Festa, Matt",1,0.45979070677957556
"Brash, Matt","Kolek, Stephen",2,0.5660325705814635
"Brash, Matt","Teng, Kai-Wei",3,0.5677197355664482
"Brash, Matt","Woodford, Jake",4,0.5758607343552504
"Brash, Matt","Sterner, Justin",5,0.5811672532512083
"Brash, Matt","Henriquez, Ronny",6,0.6340794771754723
"Brash, Matt","Morton, Charlie",7,0.6500133046673259
"Brash, Matt","Shugart, Chase",8,0.6717639687637396
"Brash, Matt","Webb, Jacob",9,0.701440361608165
"Brash, Matt","McLean, Nolan",10,0.7056826656479427
"Brasier, Ryan","Strider, Spencer",1,0.16613065832921822
"Brasier, Ryan","López, Pablo",2,0.43971104287281343
"Brasier, Ryan","Dunning, Dane",3,0.44327944269560826
"Brasier, Ryan","Mize, Casey",4,0.4574094728236701
"Brasier, Ryan","Gómez, Yoendrys",5,0.462260475942633
"Brasier, Ryan","Houser, Adrian",6,0.5397364619614395
"Brasier, Ryan","Wesneski, Hayden",7,0.5565626995816875
"Brasier, Ryan","Leahy, Kyle",8,0.5735807001046883
"Brasier, Ryan","Smith-Shawver, AJ",9,0.5928886894275276
"Brasier, Ryan","Brogdon, Connor",10,0.6690212487250192
"Brazobán, Huascar","Brieske, Beau",1,0.4948400105106143
"Brazobán, Huascar","Phillips, Connor",2,0.667431529818897
"Brazobán, Huascar","Alvarado, Elvis",3,0.7929578898342142
"Brazobán, Huascar","Hernández, Daysbel",4,0.8176032928029537
"Brazobán, Huascar","Beeter, Clayton",5,0.8260749609229389
"Brazobán, Huascar","Alcantara, Sandy",6,0.8471718695173112
"Brazobán, Huascar","Montas, Frankie",7,0.8969734563484941
"Brazobán, Huascar","Agnos, Zach",8,0.9028482873313386
"Brazobán, Huascar","Faucher, Calvin",9,0.9209320414936242
"Brazobán, Huascar","Cano, Yennier",10,0.9349228187812858
"Brebbia, John","Sulser, Cole",1,0.1385013251382024
"Brebbia, John","Cecconi, Slade",2,0.2318582879882295
"Brebbia, John","Keller, Mitch",3,0.2685674937706872
"Brebbia, John","Mahle, Tyler",4,0.2910623221715533
"Brebbia, John","Bednar, David",5,0.31947417460273464
"Brebbia, John","Bieber, Shane",6,0.3862770475897679
"Brebbia, John","Berríos, José",7,0.4260351263410577
"Brebbia, John","Fedde, Erick",8,0.44444773465389664
"Brebbia, John","Wilson, Bryse",9,0.44613599043136937
"Brebbia, John","Gusto, Ryan",10,0.45944847824688595
"Brieske, Beau","Brazobán, Huascar",1,0.4948400105106143
"Brieske, Beau","Beeter, Clayton",2,0.5083557787781637
"Brieske, Beau","Keller, Brad",3,0.5618536811681368
"Brieske, Beau","Montas, Frankie",4,0.5955433913499587
"Brieske, Beau","Hernández, Daysbel",5,0.6350799507376331
"Brieske, Beau","Alcantara, Sandy",6,0.6691818965714557
"Brieske, Beau","Phillips, Connor",7,0.7177122622804113
"Brieske, Beau","Fermin, José",8,0.7409363377521259
"Brieske, Beau","Agnos, Zach",9,0.782211417444802
"Brieske, Beau","Kowar, Jackson",10,0.7962577559659088
"Brogdon, Connor","Dunning, Dane",1,0.4803479562676884
"Brogdon, Connor","Kelly, Zack",2,0.48221741258234707
"Brogdon, Connor","López, Pablo",3,0.5553612218718047
"Brogdon, Connor","Smith-Shawver, AJ",4,0.5811605080631609
"Brogdon, Connor","Leahy, Kyle",5,0.6073956115411021
"Brogdon, Connor","Gómez, Yoendrys",6,0.629802962250451
"Brogdon, Connor","Hodge, Porter",7,0.6503840755310764
"Brogdon, Connor","Strider, Spencer",8,0.6549640425300631
"Brogdon, Connor","Brasier, Ryan",9,0.6690212487250192
"Brogdon, Connor","Mize, Casey",10,0.7040083495888793
"Brown, Ben","Reynolds, Sean",1,0.26354102241947647
"Brown, Ben","Mears, Nick",2,0.5185033264267647
"Brown, Ben","Brown, Hunter",3,0.6376206123810126
"Brown, Ben","Nelson, Ryne",4,0.6645071673916448
"Brown, Ben","Jansen, Kenley",5,0.6890925372805115
"Brown, Ben","Birdsong, Hayden",6,0.7080511340717017
"Brown, Ben","Cavalli, Cade",7,0.7662592242871828
"Brown, Ben","Bowlan, Jonathan",8,0.7669775174983898
"Brown, Ben","Bradish, Kyle",9,0.7711221183437511
"Brown, Ben","Ribalta, Orlando",10,0.7782185173444774
"Brown, Hunter","Fitts, Richard",1,0.28176478853039694
"Brown, Hunter","Bowlan, Jonathan",2,0.3470581298406251
"Brown, Hunter","Cavalli, Cade",3,0.4097348223776636
"Brown, Hunter","Mears, Nick",4,0.4304268008166866
"Brown, Hunter","Erceg, Lucas",5,0.5451548607267626
"Brown, Hunter","Rasmussen, Drew",6,0.56029344914317
"Brown, Hunter","Nelson, Ryne",7,0.586953650664691
"Brown, Hunter","Martin, Chris",8,0.5871571361977831
"Brown, Hunter","Kranick, Max",9,0.5875416103198944
"Brown, Hunter","De los Santos, Yerry",10,0.5961029872179227
"Brown, McCade","Varland, Louis",1,0.7941733991212543
"Brown, McCade","Smith, Cade",2,0.8722898290643644
"Brown, McCade","Halvorsen, Seth",3,0.9129726071590478
"Brown, McCade","Cruz, Steven",4,0.9625481578989081
"Brown, McCade","Megill, Tylor",5,0.9665975252070903
"Brown, McCade","Gil, Luis",6,1.1366196702971871
"Brown, McCade","Hernández, Carlos",7,1.2333466293280004
"Brown, McCade","Tong, Jonah",8,1.262469063772158
"Brown, McCade","Kranick, Max",9,1.324193796403285
"Brown, McCade","Rocker, Kumar",10,1.3395215047699014
"Brubaker, JT","Márquez, Germán",1,0.46312569894482053
"Brubaker, JT","Treinen, Blake",2,0.8063580879091596
"Brubaker, JT","Hamilton, Ian",3,0.9969713345665285
"Brubaker, JT","Olson, Reese",4,1.0206486059532192
"Brubaker, JT","Guerrero, Luis",5,1.0208360906861629
"Brubaker, JT","Alcala, Jorge",6,1.078749522817302
"Brubaker, JT","Senzatela, Antonio",7,1.0940069511204604
"Brubaker, JT","Keller, Brad",8,1.1101037001885308
"Brubaker, JT","Johnson, Pierce",9,1.1157668042926532
"Brubaker, JT","Casparius, Ben",10,1.1623136310484208
"Brzykcy, Zach","Woodruff, Brandon",1,0.2807067848229396
"Brzykcy, Zach","Dana, Caden",2,0.3266629282806383
"Brzykcy, Zach","Burnes, Corbin",3,0.3354973874434982
"Brzykcy, Zach","Assad, Javier",4,0.3532738734146378
"Brzykcy, Zach","Hoffmann, Andrew",5,0.38687999160693737
"Brzykcy, Zach","Zeferjahn, Ryan",6,0.41732554933874066
"Brzykcy, Zach","Pallante, Andre",7,0.46253795181857743
"Brzykcy, Zach","Armstrong, Shawn",8,0.47989857660569124
"Brzykcy, Zach","Kittredge, Andrew",9,0.500668774288795
"Brzykcy, Zach","Pepiot, Ryan",10,0.5028620709895254
"Bubic, Kris","Rogers, Trevor",1,0.46626714688752974
"Bubic, Kris","Borucki, Ryan",2,0.5165583704594037
"Bubic, Kris","Kikuchi, Yusei",3,0.561150190725908
"Bubic, Kris","Freeland, Kyle",4,0.5975467204169703
"Bubic, Kris","Zastryzny, Rob",5,0.6541231464940014
"Bubic, Kris","King, Bryan",6,0.6867819034236606
"Bubic, Kris","Quintana, Jose",7,0.7062462095006924
"Bubic, Kris","Matz, Steven",8,0.7175534499942926
"Bubic, Kris","Gore, MacKenzie",9,0.7250174847789879
"Bubic, Kris","Lynch IV, Daniel",10,0.777327205354473
"Buehler, Walker","Rea, Colin",1,0.3484622108740688
"Buehler, Walker","DeSclafani, Anthony",2,0.49248153348613827
"Buehler, Walker","Yamamoto, Yoshinobu",3,0.5170016137593325
"Buehler, Walker","Mahle, Tyler",4,0.5271352088069838
"Buehler, Walker","Pfaadt, Brandon",5,0.5468890958622752
"Buehler, Walker","Bieber, Shane",6,0.5475750446898238
"Buehler, Walker","Hatch, Thomas",7,0.5626899897074569
"Buehler, Walker","Henry, Cole",8,0.5946188652737227
"Buehler, Walker","Sulser, Cole",9,0.6046838720672317
"Buehler, Walker","Brebbia, John",10,0.6177132659223483
"Bummer, Aaron","Allen, Logan",1,0.2524821068344766
"Bummer, Aaron","Boyd, Matthew",2,0.5230611121912938
"Bummer, Aaron","Murphy, Chris",3,0.6015768908401331
"Bummer, Aaron","Alexander, Tyler",4,0.6152867276969318
"Bummer, Aaron","Imanaga, Shota",5,0.6632446950690938
