player_name,pitch_type,release_pos_x,release_pos_z
"Webb, Jacob",ST,-3.0,5.36
"Webb, Jacob",ST,-2.85,5.58
"Webb, Jacob",ST,-3.14,5.66
"Webb, Jacob",ST,-3.21,5.54
"Webb, Jacob",ST,-2.71,5.81
"Webb, Jacob",ST,-2.82,5.54
"Webb, Jacob",ST,-2.81,5.55
"Webb, Jacob",ST,-2.62,5.55
"Webb, Jacob",ST,-3.13,5.52
"Webb, Jacob",ST,-2.64,5.54
"Webb, Jacob",ST,-2.63,5.62
"Webb, Jacob",ST,-2.91,5.57
"Webb, Jacob",ST,-2.68,5.61
"Webb, Jacob",ST,-3.15,5.72
"Webb, Jacob",ST,-2.16,5.5
"Webb, Jacob",ST,-2.37,5.39
"Webb, Jacob",ST,-2.74,5.56
"Webb, Jacob",ST,-2.9,5.57
"Webb, Jacob",ST,-3.01,5.44
"Webb, Jacob",ST,-3.0,5.36
"Webb, Jacob",ST,-2.65,5.53
"Webb, Jacob",ST,-3.03,5.76
"Webb, Jacob",ST,-2.58,5.57
"Webb, Jacob",ST,-3.41,5.52
"Webb, Jacob",ST,-3.16,5.64
"Webb, Jacob",ST,-2.99,5.48
"Webb, Jacob",ST,-2.85,5.55
"Webb, Jacob",ST,-2.92,5.61
"Webb, Jacob",ST,-2.79,5.48
"Webb, Jacob",ST,-3.08,5.66
"Webb, Jacob",ST,-3.19,5.5
"Webb, Jacob",ST,-2.93,5.48
"Webb, Jacob",ST,-3.02,5.34
"Webb, Jacob",ST,-3.1,5.31
"Webb, Jacob",ST,-2.92,5.49
"Webb, Jacob",ST,-2.97,5.42
"Webb, Jacob",ST,-3.22,5.69
"Webb, Jacob",ST,-2.95,5.45
"Webb, Jacob",ST,-3.09,5.58
"Webb, Jacob",ST,-2.64,5.64
"Webb, Jacob",ST,-3.2,5.61
"Webb, Jacob",ST,-3.16,5.39
"Webb, Jacob",ST,-2.8,5.75
"Webb, Jacob",ST,-3.23,5.55
"Webb, Jacob",ST,-2.69,5.53
"Webb, Jacob",ST,-1.72,5.71
"Webb, Jacob",ST,-3.06,5.55
"Webb, Jacob",ST,-2.82,5.58
"Webb, Jacob",ST,-3.02,5.54
"Webb, Jacob",ST,-2.88,5.84
"Webb, Jacob",ST,-2.78,5.54
"Webb, Jacob",ST,-2.7,5.57
"Webb, Jacob",ST,-2.87,5.84
"Webb, Jacob",ST,-1.73,5.73
"Webb, Jacob",ST,-3.18,5.51
"Webb, Jacob",ST,-3.21,5.65
"Webb, Jacob",ST,-3.11,5.56
"Webb, Jacob",ST,-3.12,5.59
"Webb, Jacob",ST,-3.01,5.64
"Webb, Jacob",ST,-2.97,5.4
"Webb, Jacob",ST,-3.19,5.43
"Webb, Jacob",ST,-2.72,5.51
"Webb, Jacob",ST,-2.78,5.59
"Webb, Jacob",ST,-3.23,5.38
"Webb, Jacob",ST,-2.6,5.56
"Webb, Jacob",ST,-2.62,5.63
"Webb, Jacob",ST,-3.05,5.39
"Webb, Jacob",ST,-3.09,5.56
"Webb, Jacob",ST,-2.97,5.44
"Webb, Jacob",ST,-3.02,5.53
"Webb, Jacob",ST,-3.0,5.85
"Webb, Jacob",ST,-2.63,5.52
"Webb, Jacob",ST,-2.81,5.46
"Webb, Jacob",ST,-3.17,5.44
"Webb, Jacob",ST,-3.18,5.59
"Webb, Jacob",ST,-3.23,5.56
"Webb, Jacob",ST,-3.11,5.58
"Webb, Jacob",ST,-3.2,5.43
"Webb, Jacob",ST,-2.63,5.45
"Webb, Jacob",ST,-2.92,5.65
"Webb, Jacob",ST,-2.8,5.48
"Webb, Jacob",ST,-3.42,5.58
"Webb, Jacob",ST,-3.14,5.34
"Webb, Jacob",ST,-2.69,5.58
"Webb, Jacob",ST,-2.88,5.64
"Webb, Jacob",ST,-2.8,5.54
"Webb, Jacob",ST,-3.06,5.52
"Webb, Jacob",ST,-2.69,5.66
"Webb, Jacob",ST,-3.0,5.4
"Webb, Jacob",ST,-3.0,5.86
"Webb, Jacob",ST,-3.09,5.46
"Webb, Jacob",ST,-3.09,5.47
"Webb, Jacob",ST,-2.8,5.46
"Webb, Jacob",ST,-3.12,5.55
"Webb, Jacob",ST,-2.77,5.52
"Webb, Jacob",ST,-2.59,5.7
"Webb, Jacob",ST,-2.68,5.67
"Webb, Jacob",ST,-2.63,5.62
"Webb, Jacob",ST,-3.19,5.41
"Webb, Jacob",ST,-2.72,5.58
"Webb, Jacob",ST,-3.08,5.59
"Webb, Jacob",ST,-3.18,5.33
"Webb, Jacob",ST,-3.1,5.48
"Webb, Jacob",ST,-3.17,5.36
"Webb, Jacob",ST,-2.64,5.59
"Webb, Jacob",ST,-2.69,5.62
"Webb, Jacob",ST,-3.25,5.54
"Webb, Jacob",ST,-3.14,5.59
"Webb, Jacob",ST,-2.41,5.42
"Webb, Jacob",ST,-3.08,5.53
"Webb, Jacob",ST,-2.63,5.65
"Webb, Jacob",ST,-3.11,5.5
"Webb, Jacob",ST,-2.91,5.57
"Webb, Jacob",ST,-3.0,5.55
"Webb, Jacob",ST,-2.76,5.66
"Webb, Jacob",ST,-3.22,5.57
"Webb, Jacob",ST,-2.85,5.6
"Webb, Jacob",ST,-2.51,5.72
"Webb, Jacob",ST,-3.04,5.46
"Webb, Jacob",ST,-2.6,5.52
"Webb, Jacob",ST,-3.21,5.44
"Webb, Jacob",ST,-2.7,5.49
"Webb, Jacob",ST,-2.55,5.62
"Webb, Jacob",ST,-2.72,5.67
"Webb, Jacob",ST,-3.04,5.53
"Webb, Jacob",ST,-2.85,5.56
"Webb, Jacob",ST,-3.28,5.61
"Webb, Jacob",ST,-2.88,5.56
"Webb, Jacob",ST,-2.95,5.46
"Webb, Jacob",ST,-3.14,5.45
"Webb, Jacob",ST,-2.74,5.62
"Webb, Jacob",ST,-3.23,5.46
"Webb, Jacob",ST,-2.73,5.52
"Webb, Jacob",ST,-3.07,5.64
"Webb, Jacob",ST,-2.66,5.65
"Webb, Jacob",ST,-2.98,5.42
"Webb, Jacob",ST,-2.73,5.49
"Webb, Jacob",ST,-3.21,5.71
"Webb, Jacob",ST,-3.28,5.54
"Webb, Jacob",ST,-3.27,5.53
"Webb, Jacob",ST,-3.19,5.56
"Webb, Jacob",ST,-3.15,5.63
"Webb, Jacob",ST,-3.22,5.57
"Webb, Jacob",ST,-3.2,5.56
"Webb, Jacob",ST,-2.92,5.56
"Webb, Jacob",ST,-3.21,5.65
"Webb, Jacob",ST,-2.56,5.62
"Webb, Jacob",ST,-3.05,5.38
"Webb, Jacob",ST,-2.59,5.53
"Webb, Jacob",ST,-2.94,5.48
"Webb, Jacob",ST,-3.24,5.48
"Webb, Jacob",ST,-2.52,5.45
"Webb, Jacob",ST,-3.1,5.46
"Webb, Jacob",ST,-2.81,5.51
"Webb, Jacob",ST,-3.22,5.45
"Webb, Logan",CH,-1.65,4.62
"Webb, Logan",CH,-1.82,4.4
"Webb, Logan",CH,-1.63,4.89
"Webb, Logan",CH,-1.54,5.03
"Webb, Logan",CH,-2.25,4.58
"Webb, Logan",CH,-2.1,5.02
"Webb, Logan",CH,-2.14,4.87
"Webb, Logan",CH,-1.7,4.93
"Webb, Logan",CH,-2.43,4.81
"Webb, Logan",CH,-1.61,5.07
"Webb, Logan",CH,-2.38,5.05
"Webb, Logan",CH,-2.29,4.9
"Webb, Logan",CH,-2.28,4.79
"Webb, Logan",CH,-2.21,5.03
"Webb, Logan",CH,-2.13,5.03
"Webb, Logan",CH,-1.56,4.73
"Webb, Logan",CH,-2.12,4.86
"Webb, Logan",CH,-2.24,4.59
"Webb, Logan",CH,-1.65,4.74
"Webb, Logan",CH,-1.91,4.83
"Webb, Logan",CH,-2.37,4.95
"Webb, Logan",CH,-2.31,4.87
"Webb, Logan",CH,-1.8,4.9
"Webb, Logan",CH,-2.43,4.94
"Webb, Logan",CH,-2.36,4.82
"Webb, Logan",CH,-2.07,4.89
"Webb, Logan",CH,-2.41,5.14
"Webb, Logan",CH,-2.15,4.72
"Webb, Logan",CH,-1.7,4.85
"Webb, Logan",CH,-1.66,4.89
"Webb, Logan",CH,-1.84,4.58
"Webb, Logan",CH,-2.43,4.95
"Webb, Logan",CH,-1.66,4.93
"Webb, Logan",CH,-1.66,4.93
"Webb, Logan",CH,-1.94,4.94
"Webb, Logan",CH,-2.54,5.0
"Webb, Logan",CH,-2.33,4.87
"Webb, Logan",CH,-1.7,4.73
"Webb, Logan",CH,-2.04,4.92
"Webb, Logan",CH,-2.27,4.85
"Webb, Logan",CH,-1.7,4.88
"Webb, Logan",CH,-1.63,4.63
"Webb, Logan",CH,-1.66,4.79
"Webb, Logan",CH,-1.6,4.9
"Webb, Logan",CH,-1.66,4.75
"Webb, Logan",CH,-1.71,5.01
"Webb, Logan",CH,-2.5,4.9
"Webb, Logan",CH,-2.23,4.97
"Webb, Logan",CH,-1.65,4.73
"Webb, Logan",CH,-2.38,4.69
"Webb, Logan",CH,-2.44,4.84
"Webb, Logan",CH,-2.15,4.82
"Webb, Logan",CH,-1.81,4.77
"Webb, Logan",CH,-2.38,5.19
"Webb, Logan",CH,-2.37,4.98
"Webb, Logan",CH,-2.41,4.88
"Webb, Logan",CH,-1.61,4.78
"Webb, Logan",CH,-2.35,4.64
"Webb, Logan",CH,-1.89,4.78
"Webb, Logan",CH,-1.84,4.95
"Webb, Logan",CH,-1.63,4.6
"Webb, Logan",CH,-2.02,4.86
"Webb, Logan",CH,-2.31,5.09
"Webb, Logan",CH,-2.02,5.0
"Webb, Logan",CH,-1.5,4.77
"Webb, Logan",CH,-2.16,5.01
"Webb, Logan",CH,-2.18,4.93
"Webb, Logan",CH,-2.43,4.82
"Webb, Logan",CH,-1.76,4.69
"Webb, Logan",CH,-1.79,4.69
"Webb, Logan",CH,-2.16,4.93
"Webb, Logan",CH,-2.07,4.98
"Webb, Logan",CH,-2.04,4.95
"Webb, Logan",CH,-1.88,4.96
"Webb, Logan",CH,-2.31,5.05
"Webb, Logan",CH,-2.28,4.74
"Webb, Logan",CH,-1.74,4.94
"Webb, Logan",CH,-2.17,5.03
"Webb, Logan",CH,-2.03,5.08
"Webb, Logan",CH,-2.37,5.03
"Webb, Logan",CH,-2.23,4.98
"Webb, Logan",CH,-1.64,5.03
"Webb, Logan",CH,-2.13,5.15
"Webb, Logan",CH,-2.12,4.86
"Webb, Logan",CH,-1.57,4.76
"Webb, Logan",CH,-1.68,4.72
"Webb, Logan",CH,-2.37,5.03
"Webb, Logan",CH,-1.93,4.9
"Webb, Logan",CH,-2.22,4.98
"Webb, Logan",CH,-2.17,5.07
"Webb, Logan",CH,-1.68,4.78
"Webb, Logan",CH,-1.67,4.97
"Webb, Logan",CH,-1.83,4.77
"Webb, Logan",CH,-1.74,4.68
"Webb, Logan",CH,-2.15,4.88
"Webb, Logan",CH,-1.58,5.02
"Webb, Logan",CH,-2.45,4.93
"Webb, Logan",CH,-2.03,5.13
"Webb, Logan",CH,-1.74,4.92
"Webb, Logan",CH,-2.3,5.04
"Webb, Logan",CH,-2.22,4.99
"Webb, Logan",CH,-2.27,4.9
"Webb, Logan",CH,-1.6,4.7
"Webb, Logan",CH,-1.55,5.01
"Webb, Logan",CH,-1.64,4.8
"Webb, Logan",CH,-2.31,5.07
"Webb, Logan",CH,-2.2,4.88
"Webb, Logan",CH,-2.44,5.08
"Webb, Logan",CH,-2.26,4.97
"Webb, Logan",CH,-2.05,5.05
"Webb, Logan",CH,-2.25,4.94
"Webb, Logan",CH,-1.57,4.56
"Webb, Logan",CH,-1.76,4.65
"Webb, Logan",CH,-1.68,4.83
"Webb, Logan",CH,-2.56,4.82
"Webb, Logan",CH,-1.63,4.83
"Webb, Logan",CH,-2.26,4.92
"Webb, Logan",CH,-2.0,4.96
"Webb, Logan",CH,-2.26,5.03
"Webb, Logan",CH,-1.77,4.77
"Webb, Logan",CH,-2.24,4.97
"Webb, Logan",CH,-2.35,4.73
"Webb, Logan",CH,-1.63,4.79
"Webb, Logan",CH,-2.28,4.76
"Webb, Logan",CH,-2.36,4.89
"Webb, Logan",CH,-2.13,5.11
"Webb, Logan",CH,-2.1,4.91
"Webb, Logan",CH,-2.07,4.9
"Webb, Logan",CH,-1.68,4.83
"Webb, Logan",CH,-2.21,5.01
"Webb, Logan",CH,-1.79,4.9
"Webb, Logan",CH,-1.69,4.75
"Webb, Logan",CH,-1.78,4.84
"Webb, Logan",CH,-1.5,4.72
"Webb, Logan",CH,-1.99,4.95
"Webb, Logan",CH,-2.3,5.01
"Webb, Logan",CH,-2.38,4.91
"Webb, Logan",CH,-2.2,4.91
"Webb, Logan",CH,-2.11,4.86
"Webb, Logan",CH,-2.11,4.95
"Webb, Logan",CH,-2.22,4.92
"Webb, Logan",CH,-2.15,5.01
"Webb, Logan",CH,-1.62,4.9
"Webb, Logan",CH,-1.74,4.92
"Webb, Logan",CH,-2.15,4.91
"Webb, Logan",CH,-1.77,4.69
"Webb, Logan",CH,-1.63,4.95
"Webb, Logan",CH,-2.36,4.93
"Webb, Logan",CH,-2.22,4.94
"Webb, Logan",CH,-1.57,4.82
"Webb, Logan",CH,-1.63,4.82
"Webb, Logan",CH,-1.78,4.55
"Webb, Logan",CH,-1.7,4.64
"Webb, Logan",CH,-1.77,4.91
"Webb, Logan",CH,-2.61,5.12
"Webb, Logan",CH,-2.09,4.96
"Webb, Logan",CH,-2.38,4.93
"Webb, Logan",CH,-2.13,5.06
"Webb, Logan",CH,-2.38,4.78
"Webb, Logan",CH,-2.18,5.06
"Webb, Logan",CH,-2.24,4.76
"Webb, Logan",CH,-2.19,4.93
"Webb, Logan",CH,-1.64,4.75
"Webb, Logan",CH,-1.87,5.03
"Webb, Logan",CH,-2.44,4.56
"Webb, Logan",CH,-1.81,4.67
"Webb, Logan",CH,-1.72,4.8
"Webb, Logan",CH,-1.8,4.98
"Webb, Logan",CH,-2.04,4.94
"Webb, Logan",CH,-1.73,4.78
"Webb, Logan",CH,-1.5,4.94
"Webb, Logan",CH,-1.84,4.9
"Webb, Logan",CH,-1.76,4.67
"Webb, Logan",CH,-1.6,4.78
"Webb, Logan",CH,-1.71,4.83
"Webb, Logan",CH,-2.31,4.92
"Webb, Logan",CH,-2.46,5.01
"Webb, Logan",CH,-2.13,4.92
"Webb, Logan",CH,-1.64,4.92
"Webb, Logan",CH,-1.68,4.74
"Webb, Logan",CH,-1.66,4.96
"Webb, Logan",CH,-2.22,5.01
"Webb, Logan",CH,-2.3,4.77
"Webb, Logan",CH,-2.5,5.15
"Webb, Logan",CH,-1.64,4.87
"Webb, Logan",CH,-2.45,4.87
"Webb, Logan",CH,-2.07,4.98
"Webb, Logan",CH,-1.96,5.03
"Webb, Logan",CH,-1.8,4.82
"Webb, Logan",CH,-2.26,5.02
"Webb, Logan",CH,-1.73,4.53
"Webb, Logan",CH,-2.25,5.02
"Webb, Logan",CH,-2.3,4.92
"Webb, Logan",CH,-2.46,4.92
"Webb, Logan",CH,-2.02,4.94
"Webb, Logan",CH,-1.74,5.11
"Webb, Logan",CH,-2.46,4.68
"Webb, Logan",CH,-2.22,4.88
"Webb, Logan",CH,-2.06,4.98
"Webb, Logan",CH,-2.08,4.9
"Webb, Logan",CH,-1.78,4.77
"Webb, Logan",CH,-2.15,4.89
"Webb, Logan",CH,-2.3,4.93
"Webb, Logan",CH,-2.57,4.61
"Webb, Logan",CH,-1.41,4.89
"Webb, Logan",CH,-2.23,4.97
"Webb, Logan",CH,-2.25,4.86
"Webb, Logan",CH,-2.08,4.86
"Webb, Logan",CH,-1.78,5.0
"Webb, Logan",CH,-2.38,4.84
"Webb, Logan",CH,-1.83,4.77
"Webb, Logan",CH,-1.77,4.86
"Webb, Logan",CH,-2.17,4.74
"Webb, Logan",CH,-2.35,4.73
"Webb, Logan",CH,-1.79,5.05
"Webb, Logan",CH,-2.28,4.88
"Webb, Logan",CH,-2.52,4.85
"Webb, Logan",CH,-2.12,4.85
"Webb, Logan",CH,-2.13,4.93
"Webb, Logan",CH,-1.62,4.92
"Webb, Logan",CH,-2.16,5.06
"Webb, Logan",CH,-2.13,4.93
"Webb, Logan",CH,-1.81,4.88
"Webb, Logan",CH,-1.93,4.83
"Webb, Logan",CH,-2.3,4.97
"Webb, Logan",CH,-2.34,5.0
"Webb, Logan",CH,-2.29,4.88
"Webb, Logan",CH,-2.36,5.03
"Webb, Logan",CH,-2.23,4.85
"Webb, Logan",CH,-2.41,4.66
"Webb, Logan",CH,-1.71,4.83
"Webb, Logan",CH,-1.59,4.75
"Webb, Logan",CH,-2.42,5.15
"Webb, Logan",CH,-1.8,4.86
"Webb, Logan",CH,-1.87,4.87
"Webb, Logan",CH,-2.0,4.96
"Webb, Logan",CH,-2.21,4.77
"Webb, Logan",CH,-2.26,4.9
"Webb, Logan",CH,-1.6,4.63
"Webb, Logan",CH,-2.13,4.91
"Webb, Logan",CH,-2.44,5.06
"Webb, Logan",CH,-2.33,4.97
"Webb, Logan",CH,-1.67,4.91
"Webb, Logan",CH,-2.23,5.16
"Webb, Logan",CH,-2.36,4.89
"Webb, Logan",CH,-1.7,5.0
"Webb, Logan",CH,-2.24,4.6
"Webb, Logan",CH,-2.52,5.03
"Webb, Logan",CH,-2.36,4.85
"Webb, Logan",CH,-1.76,4.79
"Webb, Logan",FC,-1.66,5.2
"Webb, Logan",FC,-2.25,5.21
"Webb, Logan",FC,-2.17,5.02
"Webb, Logan",FC,-1.61,4.94
"Webb, Logan",FC,-1.93,5.04
"Webb, Logan",FC,-2.09,5.01
"Webb, Logan",FC,-1.44,5.23
"Webb, Logan",FC,-1.67,5.19
"Webb, Logan",FC,-2.03,5.18
"Webb, Logan",FC,-1.92,5.17
"Webb, Logan",FC,-2.18,5.26
"Webb, Logan",FC,-1.62,4.84
"Webb, Logan",FC,-1.36,5.08
"Webb, Logan",FC,-1.66,5.17
"Webb, Logan",FC,-2.01,4.93
"Webb, Logan",FC,-2.08,4.75
"Webb, Logan",FC,-1.44,5.09
"Webb, Logan",FC,-1.86,5.07
"Webb, Logan",FC,-2.2,4.98
"Webb, Logan",FC,-2.07,5.03
"Webb, Logan",FC,-1.32,5.05
"Webb, Logan",FC,-2.09,5.0
"Webb, Logan",FC,-2.04,5.13
"Webb, Logan",FC,-2.29,5.13
"Webb, Logan",FC,-2.01,5.22
"Webb, Logan",FC,-2.34,5.15
"Webb, Logan",FC,-1.45,5.08
"Webb, Logan",FC,-1.6,5.12
"Webb, Logan",FC,-2.09,5.11
"Webb, Logan",FC,-1.58,5.09
"Webb, Logan",FC,-2.33,5.25
"Webb, Logan",FC,-2.3,5.04
"Webb, Logan",FC,-2.13,4.94
"Webb, Logan",FC,-1.7,5.19
"Webb, Logan",FC,-1.51,4.81
"Webb, Logan",FC,-2.01,5.01
"Webb, Logan",FC,-2.23,4.99
"Webb, Logan",FC,-1.92,4.98
"Webb, Logan",FC,-2.32,5.03
"Webb, Logan",FC,-2.08,4.95
"Webb, Logan",FC,-1.6,5.01
"Webb, Logan",FC,-1.93,5.15
"Webb, Logan",FC,-1.56,5.12
"Webb, Logan",FC,-2.08,5.06
"Webb, Logan",FC,-1.88,5.21
"Webb, Logan",FC,-2.1,4.81
"Webb, Logan",FC,-2.06,5.03
"Webb, Logan",FC,-2.18,4.79
"Webb, Logan",FC,-1.7,5.05
"Webb, Logan",FC,-1.64,5.13
"Webb, Logan",FC,-2.04,5.1
"Webb, Logan",FC,-1.77,5.19
"Webb, Logan",FC,-2.1,4.87
"Webb, Logan",FC,-2.06,4.94
"Webb, Logan",FC,-2.0,5.03
"Webb, Logan",FC,-1.4,4.85
"Webb, Logan",FC,-2.06,5.03
"Webb, Logan",FC,-1.98,5.01
"Webb, Logan",FC,-1.81,4.97
"Webb, Logan",FC,-2.27,5.29
"Webb, Logan",FC,-2.15,5.11
"Webb, Logan",FC,-2.02,5.32
"Webb, Logan",FC,-1.62,5.05
"Webb, Logan",FC,-2.09,4.93
"Webb, Logan",FC,-1.55,4.89
"Webb, Logan",FC,-2.16,5.04
"Webb, Logan",FC,-2.31,5.33
"Webb, Logan",FC,-2.09,5.13
"Webb, Logan",FC,-2.16,5.06
"Webb, Logan",FC,-2.14,5.12
"Webb, Logan",FC,-2.22,5.18
"Webb, Logan",FC,-2.21,4.84
"Webb, Logan",FC,-2.25,4.89
"Webb, Logan",FC,-2.0,5.16
"Webb, Logan",FC,-1.99,5.16
"Webb, Logan",FC,-1.54,5.09
"Webb, Logan",FC,-1.96,5.15
"Webb, Logan",FC,-1.51,4.99
"Webb, Logan",FC,-2.28,4.86
"Webb, Logan",FC,-1.98,5.11
"Webb, Logan",FC,-2.05,5.18
"Webb, Logan",FC,-2.19,5.12
"Webb, Logan",FC,-1.96,5.08
"Webb, Logan",FC,-2.18,5.25
"Webb, Logan",FC,-2.07,5.2
"Webb, Logan",FC,-1.9,4.88
"Webb, Logan",FC,-2.19,5.2
"Webb, Logan",FC,-2.06,5.2
"Webb, Logan",FC,-1.75,4.71
"Webb, Logan",FC,-2.2,5.06
"Webb, Logan",FC,-2.29,4.97
"Webb, Logan",FC,-1.59,5.16
"Webb, Logan",FC,-1.52,4.96
"Webb, Logan",FC,-1.95,5.07
"Webb, Logan",FC,-2.06,5.26
"Webb, Logan",FC,-2.02,5.25
"Webb, Logan",FC,-2.21,5.15
"Webb, Logan",FC,-1.89,5.18
"Webb, Logan",FC,-2.05,5.09
"Webb, Logan",FC,-1.99,5.07
"Webb, Logan",FC,-1.84,4.93
"Webb, Logan",FC,-2.39,4.83
"Webb, Logan",FC,-2.03,5.07
"Webb, Logan",FC,-1.57,5.07
"Webb, Logan",FC,-2.2,4.97
"Webb, Logan",FC,-1.22,5.12
"Webb, Logan",FC,-2.1,5.06
"Webb, Logan",FC,-2.05,5.07
"Webb, Logan",FC,-1.56,4.88
"Webb, Logan",FC,-2.31,5.12
"Webb, Logan",FC,-1.83,5.16
"Webb, Logan",FC,-2.13,5.05
"Webb, Logan",FC,-2.25,5.17
"Webb, Logan",FC,-2.11,4.95
"Webb, Logan",FC,-2.13,4.98
"Webb, Logan",FC,-2.05,5.1
"Webb, Logan",FC,-1.48,5.09
"Webb, Logan",FC,-2.25,4.97
"Webb, Logan",FC,-2.21,4.96
"Webb, Logan",FC,-1.55,4.92
"Webb, Logan",FC,-1.97,4.95
"Webb, Logan",FC,-2.04,5.07
"Webb, Logan",FC,-2.2,5.07
"Webb, Logan",FC,-2.48,5.06
"Webb, Logan",FC,-1.8,5.22
"Webb, Logan",FC,-2.18,4.99
"Webb, Logan",FC,-1.55,4.99
"Webb, Logan",FC,-2.26,5.25
"Webb, Logan",FC,-2.28,5.2
"Webb, Logan",FC,-1.54,5.05
"Webb, Logan",FC,-2.05,5.09
"Webb, Logan",FC,-2.25,5.18
"Webb, Logan",FC,-2.07,5.07
"Webb, Logan",FC,-1.55,5.19
"Webb, Logan",FC,-2.22,4.89
"Webb, Logan",FC,-2.05,5.16
"Webb, Logan",FC,-1.56,5.18
"Webb, Logan",FC,-1.37,5.0
"Webb, Logan",FC,-2.13,5.19
"Webb, Logan",FC,-1.41,5.07
"Webb, Logan",FC,-2.27,5.12
"Webb, Logan",FC,-2.32,5.11
"Webb, Logan",FC,-1.97,5.23
"Webb, Logan",FC,-2.15,4.83
"Webb, Logan",FC,-2.34,5.17
"Webb, Logan",FC,-1.9,4.92
"Webb, Logan",FC,-2.05,5.2
"Webb, Logan",FC,-2.03,4.9
"Webb, Logan",FC,-2.02,4.87
"Webb, Logan",FC,-1.45,5.14
"Webb, Logan",FC,-1.62,4.91
"Webb, Logan",FC,-2.44,4.81
"Webb, Logan",FC,-1.45,4.99
"Webb, Logan",FC,-2.12,4.7
"Webb, Logan",FC,-1.63,5.24
"Webb, Logan",FC,-1.36,5.06
"Webb, Logan",FC,-2.19,5.17
"Webb, Logan",FC,-1.87,5.26
"Webb, Logan",FC,-2.33,5.14
"Webb, Logan",FC,-2.28,5.0
"Webb, Logan",FC,-2.05,5.13
"Webb, Logan",FC,-1.53,5.05
"Webb, Logan",FC,-1.66,5.18
"Webb, Logan",FC,-2.34,5.18
"Webb, Logan",FC,-1.86,5.12
"Webb, Logan",FC,-1.82,5.1
"Webb, Logan",FC,-2.07,5.32
"Webb, Logan",FC,-2.13,5.09
"Webb, Logan",FC,-1.58,5.0
"Webb, Logan",FC,-2.17,5.15
"Webb, Logan",FC,-1.7,5.21
"Webb, Logan",FC,-2.31,5.01
"Webb, Logan",FC,-2.06,5.18
"Webb, Logan",FC,-2.25,5.07
"Webb, Logan",FC,-2.12,5.2
"Webb, Logan",FC,-2.19,5.08
"Webb, Logan",FC,-1.96,4.92
"Webb, Logan",FC,-1.36,5.18
"Webb, Logan",FC,-1.63,4.94
"Webb, Logan",FC,-1.48,5.07
"Webb, Logan",FC,-2.0,5.22
"Webb, Logan",FC,-1.44,5.16
"Webb, Logan",FC,-2.23,5.21
"Webb, Logan",FC,-1.95,5.27
"Webb, Logan",FC,-1.34,5.09
"Webb, Logan",FC,-2.38,5.35
"Webb, Logan",FC,-2.23,4.99
"Webb, Logan",FC,-2.09,5.23
"Webb, Logan",FC,-2.3,4.79
"Webb, Logan",FC,-2.35,5.14
"Webb, Logan",FC,-1.49,5.0
"Webb, Logan",FC,-1.41,4.98
"Webb, Logan",FC,-2.13,4.96
"Webb, Logan",FC,-1.96,5.07
"Webb, Logan",FC,-2.09,5.21
"Webb, Logan",FC,-2.09,5.21
"Webb, Logan",FC,-1.48,4.77
"Webb, Logan",FC,-2.02,4.82
"Webb, Logan",FC,-1.68,5.08
"Webb, Logan",FC,-1.62,5.23
"Webb, Logan",FC,-2.27,5.22
"Webb, Logan",FC,-1.39,4.88
"Webb, Logan",FC,-1.94,4.91
"Webb, Logan",FC,-1.51,5.02
"Webb, Logan",FC,-1.44,5.06
"Webb, Logan",FC,-2.11,4.78
"Webb, Logan",FC,-2.11,5.02
"Webb, Logan",FC,-2.21,5.26
"Webb, Logan",FC,-2.0,5.06
"Webb, Logan",FC,-1.56,5.16
"Webb, Logan",FC,-2.04,5.17
"Webb, Logan",FC,-1.56,5.05
"Webb, Logan",FC,-1.62,5.17
"Webb, Logan",FC,-1.57,4.94
"Webb, Logan",FC,-1.65,5.11
"Webb, Logan",FC,-1.36,4.88
"Webb, Logan",FC,-2.07,5.08
"Webb, Logan",FC,-2.22,5.15
"Webb, Logan",FC,-1.67,5.28
"Webb, Logan",FC,-2.13,5.23
"Webb, Logan",FC,-2.25,5.19
"Webb, Logan",FC,-1.96,5.02
"Webb, Logan",FC,-2.11,5.16
"Webb, Logan",FC,-1.63,4.88
"Webb, Logan",FC,-2.17,5.13
"Webb, Logan",FC,-1.62,5.15
"Webb, Logan",FC,-1.52,5.06
"Webb, Logan",FC,-1.54,5.09
"Webb, Logan",FC,-2.14,4.8
"Webb, Logan",FC,-2.08,5.26
"Webb, Logan",FC,-2.29,5.19
"Webb, Logan",FC,-1.39,5.15
"Webb, Logan",FC,-2.17,4.93
"Webb, Logan",FC,-2.13,5.06
"Webb, Logan",FC,-2.21,4.96
"Webb, Logan",FC,-2.07,4.89
"Webb, Logan",FC,-2.08,5.1
"Webb, Logan",FC,-2.12,5.0
"Webb, Logan",FC,-1.94,5.12
"Webb, Logan",FC,-2.24,5.19
"Webb, Logan",FC,-2.32,5.08
"Webb, Logan",FC,-1.57,5.24
"Webb, Logan",FC,-2.19,5.16
"Webb, Logan",FC,-1.63,5.2
"Webb, Logan",FC,-1.59,5.01
"Webb, Logan",FC,-2.03,5.02
"Webb, Logan",FC,-1.54,5.05
"Webb, Logan",FC,-1.97,5.03
"Webb, Logan",FC,-1.54,5.21
"Webb, Logan",FC,-2.31,5.27
"Webb, Logan",FF,-2.04,5.13
"Webb, Logan",FF,-2.23,4.95
"Webb, Logan",FF,-1.61,5.07
