player_name,boundary_type,vertex_order,HB,IVB
"McKenzie, Triston",bbox,3,-3.5455,20.7285
"McLean, Nolan",hull,0,-9.8302,13.6861
"McLean, Nolan",hull,1,-16.1004,2.2858
"McLean, Nolan",hull,2,-13.4175,-2.145
"McLean, Nolan",hull,3,18.72,-13.6195
"McLean, Nolan",hull,4,16.7703,0.1528
"Mears, Nick",bbox,0,-5.0944,-0.312
"Mears, Nick",bbox,1,1.9981,-0.312
"Mears, Nick",bbox,2,1.9981,18.4108
"Mears, Nick",bbox,3,-5.0944,18.4108
"Mederos, Victor",hull,0,10.3276,8.0895
"Mederos, Victor",hull,1,-18.7482,6.9027
"Mederos, Victor",hull,2,1.0995,7.068
"Megill, Trevor",bbox,0,-3.9491,-6.1233
"Megill, Trevor",bbox,1,3.027,-6.1233
"Megill, Trevor",bbox,2,3.027,19.0897
"Megill, Trevor",bbox,3,-3.9491,19.0897
"Megill, Tylor",hull,0,-16.7596,2.2989
"Megill, Tylor",hull,1,10.9158,-15.1563
"Megill, Tylor",hull,2,-6.5846,17.0083
"Megill, Tylor",hull,3,-15.5806,7.8443
"Mejia, Juan",bbox,0,-1.0895,-1.6841
"Mejia, Juan",bbox,1,13.9425,-1.6841
"Mejia, Juan",bbox,2,13.9425,12.2973
"Mejia, Juan",bbox,3,-1.0895,12.2973
"Melton, Troy",hull,0,-6.9687,14.9587
"Melton, Troy",hull,1,-14.2144,9.8288
"Melton, Troy",hull,2,-9.3292,0.1022
"Melton, Troy",hull,3,7.2144,-1.1756
"Melton, Troy",hull,4,3.5172,5.7515
"Merryweather, Julian",bbox,0,-4.5978,-2.6766
"Merryweather, Julian",bbox,1,0.0632,-2.6766
"Merryweather, Julian",bbox,2,0.0632,16.8452
"Merryweather, Julian",bbox,3,-4.5978,16.8452
"Messick, Parker",hull,0,-14.4927,-5.9043
"Messick, Parker",hull,1,14.5529,2.7321
"Messick, Parker",hull,2,12.4071,10.4957
"Messick, Parker",hull,3,4.1781,16.6709
"Messick, Parker",hull,4,-6.964,5.1125
"Mey, Luis",bbox,0,-14.4787,6.7777
"Mey, Luis",bbox,1,6.8896,6.7777
"Mey, Luis",bbox,2,6.8896,7.2532
"Mey, Luis",bbox,3,-14.4787,7.2532
"Meyer, Max",hull,0,-15.644,1.9633
"Meyer, Max",hull,1,11.0319,-4.323
"Meyer, Max",hull,2,-9.0649,15.4026
"Meyer, Max",hull,3,-14.9594,5.4304
"Mikolas, Miles",hull,0,-8.3607,14.9298
"Mikolas, Miles",hull,1,-15.2474,9.2078
"Mikolas, Miles",hull,2,-14.6459,6.792
"Mikolas, Miles",hull,3,8.7419,-15.0357
"Mikolas, Miles",hull,4,2.5262,7.0794
"Miley, Wade",bbox,0,-1.6971,9.5743
"Miley, Wade",bbox,1,-1.6971,9.5743
"Miley, Wade",bbox,2,-1.6971,9.5743
"Miley, Wade",bbox,3,-1.6971,9.5743
"Miller, Bryce",hull,0,3.2105,-10.8953
"Miller, Bryce",hull,1,4.099,1.5367
"Miller, Bryce",hull,2,-6.5188,18.8855
"Miller, Bryce",hull,3,-14.8741,13.3413
"Miller, Bryce",hull,4,-10.5637,1.631
"Miller, Erik",hull,0,10.5241,14.7564
"Miller, Erik",hull,1,-5.9708,-1.0161
"Miller, Erik",hull,2,17.1348,1.8794
"Miller, Erik",hull,3,17.3657,8.4514
"Miller, Mason",bbox,0,-8.5179,-1.5634
"Miller, Mason",bbox,1,8.6209,-1.5634
"Miller, Mason",bbox,2,8.6209,16.8389
"Miller, Mason",bbox,3,-8.5179,16.8389
"Miller, Shelby",hull,0,-14.9391,4.6321
"Miller, Shelby",hull,1,14.1641,2.219
"Miller, Shelby",hull,2,-10.8499,17.8499
"Milner, Hoby",hull,0,15.1924,6.57
"Milner, Hoby",hull,1,-14.9959,0.1318
"Milner, Hoby",hull,2,15.954,-4.1451
"Milner, Hoby",hull,3,18.2313,-0.5997
"Minter, A.J.",bbox,0,-4.8041,5.5064
"Minter, A.J.",bbox,1,5.9392,5.5064
"Minter, A.J.",bbox,2,5.9392,18.3266
"Minter, A.J.",bbox,3,-4.8041,18.3266
"Misiewicz, Anthony",bbox,0,-4.2206,4.395
"Misiewicz, Anthony",bbox,1,-4.2206,4.395
"Misiewicz, Anthony",bbox,2,-4.2206,4.395
"Misiewicz, Anthony",bbox,3,-4.2206,4.395
"Misiorowski, Jacob",hull,0,-16.6885,5.4727
"Misiorowski, Jacob",hull,1,6.476,-8.9377
"Misiorowski, Jacob",hull,2,2.5687,6.4183
"Misiorowski, Jacob",hull,3,-9.5347,15.8365
"Mize, Casey",hull,0,-14.4264,4.318
"Mize, Casey",hull,1,7.0758,-0.5457
"Mize, Casey",hull,2,-8.1359,17.2441
"Mize, Casey",hull,3,-13.8903,13.4904
"Mlodzinski, Carmen",hull,0,7.4416,-10.5863
"Mlodzinski, Carmen",hull,1,8.1302,4.6155
"Mlodzinski, Carmen",hull,2,-9.66,11.676
"Mlodzinski, Carmen",hull,3,-16.7359,6.334
"Mlodzinski, Carmen",hull,4,-10.1414,-0.707
"Molina, Anthony",hull,0,-7.0569,15.1298
"Molina, Anthony",hull,1,-13.6342,6.1582
"Molina, Anthony",hull,2,2.6492,-2.4593
"Molina, Anthony",hull,3,3.6069,5.0372
"Moll, Sam",hull,0,-15.0908,-0.8878
"Moll, Sam",hull,1,16.2158,-1.2616
"Moll, Sam",hull,2,11.1133,10.325
"Montas, Frankie",hull,0,5.4715,1.8
"Montas, Frankie",hull,1,10.3375,8.3609
"Montas, Frankie",hull,2,-4.9342,15.8144
"Montas, Frankie",hull,3,-14.8723,10.0258
"Montas, Frankie",hull,4,-11.9893,3.2186
"Montero, Keider",hull,0,-15.5088,7.1455
"Montero, Keider",hull,1,13.5282,-9.8071
"Montero, Keider",hull,2,10.3654,2.0814
"Montero, Keider",hull,3,-5.383,16.1362
"Montero, Keider",hull,4,-15.4318,10.4825
"Montero, Rafael",hull,0,-12.0781,0.9032
"Montero, Rafael",hull,1,7.4371,1.2702
"Montero, Rafael",hull,2,-9.8241,14.7924
"Montgomery, Mason",bbox,0,-0.8458,1.7615
"Montgomery, Mason",bbox,1,6.1084,1.7615
"Montgomery, Mason",bbox,2,6.1084,18.4844
"Montgomery, Mason",bbox,3,-0.8458,18.4844
"Morales, Luis",hull,0,-14.9574,10.5622
"Morales, Luis",hull,1,19.4624,-2.8004
"Morales, Luis",hull,2,-7.7018,16.0675
"Morejon, Adrian",hull,0,15.2794,10.4656
"Morejon, Adrian",hull,1,-5.7861,-1.1877
"Morejon, Adrian",hull,2,14.3391,2.5426
"Moreta, Dauri",bbox,0,-10.2238,1.5978
"Moreta, Dauri",bbox,1,-2.7,1.5978
"Moreta, Dauri",bbox,2,-2.7,17.0172
"Moreta, Dauri",bbox,3,-10.2238,17.0172
"Morgan, David",hull,0,-17.3046,5.3986
"Morgan, David",hull,1,9.4807,-9.8884
"Morgan, David",hull,2,3.8925,0.5058
"Morgan, David",hull,3,-7.7516,15.4371
"Morillo, Juan",hull,0,-14.7073,8.6459
"Morillo, Juan",hull,1,5.7277,-1.2434
"Morillo, Juan",hull,2,-5.3246,16.4893
"Morillo, Juan",hull,3,-13.441,13.129
"Morton, Charlie",hull,0,-11.9682,12.4412
"Morton, Charlie",hull,1,-17.7616,4.3627
"Morton, Charlie",hull,2,-13.6862,-3.6764
"Morton, Charlie",hull,3,15.3601,-8.937
"Morton, Charlie",hull,4,0.8359,5.3048
"Murdock, Noah",hull,0,-12.7781,2.1616
"Murdock, Noah",hull,1,14.227,2.3486
"Murdock, Noah",hull,2,3.3236,4.618
"Murfee, Penn",bbox,0,-2.8171,1.3137
"Murfee, Penn",bbox,1,18.1916,1.3137
"Murfee, Penn",bbox,2,18.1916,6.0205
"Murfee, Penn",bbox,3,-2.8171,6.0205
"Murphy, Chris",hull,0,-14.1749,-12.9159
"Murphy, Chris",hull,1,5.5743,17.0125
"Murphy, Chris",hull,2,-3.8389,4.5032
"Murray, Jayden",bbox,0,-10.7667,13.9749
"Murray, Jayden",bbox,1,-10.7667,13.9749
"Murray, Jayden",bbox,2,-10.7667,13.9749
"Murray, Jayden",bbox,3,-10.7667,13.9749
"Muñoz, Andrés",hull,0,-17.019,6.2943
"Muñoz, Andrés",hull,1,6.1014,-1.4442
"Muñoz, Andrés",hull,2,-11.2321,13.3523
"Muñoz, Roddery",hull,0,-15.8328,6.3816
"Muñoz, Roddery",hull,1,2.7069,-4.4726
"Muñoz, Roddery",hull,2,-0.1988,7.14
"Myers, Tobias",hull,0,-9.6009,10.5645
"Myers, Tobias",hull,1,4.1413,2.6153
"Myers, Tobias",hull,2,4.261,11.7447
"Myers, Tobias",hull,3,-5.5093,19.484
"Márquez, Germán",hull,0,-14.3468,10.1195
"Márquez, Germán",hull,1,1.6438,-0.7769
"Márquez, Germán",hull,2,-0.5962,6.018
"Márquez, Germán",hull,3,-10.2223,14.1475
"Nance, Tommy",hull,0,-15.9087,8.513
"Nance, Tommy",hull,1,11.843,-14.8389
"Nance, Tommy",hull,2,0.8383,-0.2232
"Nelson, Ryne",hull,0,-3.2329,19.1847
"Nelson, Ryne",hull,1,7.7483,-8.3576
"Nelson, Ryne",hull,2,4.8942,1.2751
"Nelson, Ryne",hull,3,2.2573,7.2769
"Neris, Héctor",bbox,0,-10.1832,-1.0642
"Neris, Héctor",bbox,1,-8.3082,-1.0642
"Neris, Héctor",bbox,2,-8.3082,17.7529
"Neris, Héctor",bbox,3,-10.1832,17.7529
"Newcomb, Sean",hull,0,17.1412,5.3589
"Newcomb, Sean",hull,1,10.451,15.8275
"Newcomb, Sean",hull,2,-0.146,9.8242
"Newcomb, Sean",hull,3,-16.5905,-5.7805
"Newcomb, Sean",hull,4,-12.4713,-14.6111
"Nicolas, Kyle",hull,0,-6.9018,17.232
"Nicolas, Kyle",hull,1,8.0276,-12.2359
"Nicolas, Kyle",hull,2,4.48,0.8062
"Nikhazy, Doug",bbox,0,8.1096,16.8264
"Nikhazy, Doug",bbox,1,8.1096,16.8264
"Nikhazy, Doug",bbox,2,8.1096,16.8264
"Nikhazy, Doug",bbox,3,8.1096,16.8264
"Nola, Aaron",hull,0,-12.8417,14.7919
"Nola, Aaron",hull,1,-17.6299,9.0254
"Nola, Aaron",hull,2,-15.181,3.0843
"Nola, Aaron",hull,3,14.7643,-10.3452
"Nola, Aaron",hull,4,-0.7128,8.5407
"Núñez, Dedniel",bbox,0,-5.6375,1.6998
"Núñez, Dedniel",bbox,1,0.2259,1.6998
"Núñez, Dedniel",bbox,2,0.2259,15.6062
"Núñez, Dedniel",bbox,3,-5.6375,15.6062
"Núñez, Eduarniel",bbox,0,-5.4194,-1.0609
"Núñez, Eduarniel",bbox,1,7.6923,-1.0609
"Núñez, Eduarniel",bbox,2,7.6923,14.9481
"Núñez, Eduarniel",bbox,3,-5.4194,14.9481
"O'Brien, Riley",hull,0,-15.8679,6.1193
"O'Brien, Riley",hull,1,16.7419,-2.3009
"O'Brien, Riley",hull,2,3.697,3.2489
"Ober, Bailey",hull,0,-17.9431,5.8328
"Ober, Bailey",hull,1,11.2136,0.8433
"Ober, Bailey",hull,2,-8.1847,16.8382
"Ogasawara, Shinnosuke",hull,0,-7.1293,-19.8595
"Ogasawara, Shinnosuke",hull,1,14.7576,7.9496
"Ogasawara, Shinnosuke",hull,2,6.9945,16.3269
"Ogasawara, Shinnosuke",hull,3,-2.52,3.0749
"Ohl, Pierson",hull,0,-13.2989,4.9949
"Ohl, Pierson",hull,1,1.4888,8.3362
"Ohl, Pierson",hull,2,-9.3514,18.362
"Ohtani, Shohei",hull,0,11.2844,-13.9556
"Ohtani, Shohei",hull,1,13.1543,3.7006
"Ohtani, Shohei",hull,2,-5.3148,14.6748
"Ohtani, Shohei",hull,3,-14.2942,6.6875
"Ohtani, Shohei",hull,4,-13.3736,2.5843
"Okert, Steven",bbox,0,-8.1859,7.1732
"Okert, Steven",bbox,1,8.0985,7.1732
"Okert, Steven",bbox,2,8.0985,16.416
"Okert, Steven",bbox,3,-8.1859,16.416
"Olson, Reese",hull,0,-9.8261,15.2091
"Olson, Reese",hull,1,-15.6686,10.5638
"Olson, Reese",hull,2,-14.824,0.3156
"Olson, Reese",hull,3,7.89,-12.6975
"Olson, Reese",hull,4,5.0184,-3.612
"Ort, Kaleb",hull,0,-15.0369,7.4714
"Ort, Kaleb",hull,1,11.2302,-2.3043
"Ort, Kaleb",hull,2,2.1632,10.3521
"Ort, Kaleb",hull,3,-7.424,18.3701
"Ortiz, Luis",hull,0,-12.5061,11.9235
"Ortiz, Luis",hull,1,-16.5629,3.0463
"Ortiz, Luis",hull,2,-14.614,2.6437
"Ortiz, Luis",hull,3,6.3467,0.8872
"Ortiz, Luis",hull,4,0.4011,9.152
"Orze, Eric",hull,0,-14.0924,-0.1018
"Orze, Eric",hull,1,4.0739,6.3756
"Orze, Eric",hull,2,-10.2379,16.8414
"Otañez, Michel",bbox,0,-12.2118,15.6353
"Otañez, Michel",bbox,1,-12.2118,15.6353
"Otañez, Michel",bbox,2,-12.2118,15.6353
"Otañez, Michel",bbox,3,-12.2118,15.6353
"Oviedo, Johan",hull,0,-14.6852,8.0007
"Oviedo, Johan",hull,1,8.8891,-2.3223
"Oviedo, Johan",hull,2,6.4632,1.7613
"Oviedo, Johan",hull,3,-5.9317,15.2859
"Paddack, Chris",hull,0,-14.94,4.6015
"Paddack, Chris",hull,1,5.5346,-13.0046
"Paddack, Chris",hull,2,1.5886,8.322
"Paddack, Chris",hull,3,-8.8619,18.1315
"Paddack, Chris",hull,4,-13.1405,14.2033
"Pagán, Emilio",hull,0,-7.3998,2.578
"Pagán, Emilio",hull,1,4.9851,4.6818
"Pagán, Emilio",hull,2,-6.84,18.4969
"Palencia, Daniel",bbox,0,-11.8269,1.1557
"Palencia, Daniel",bbox,1,2.3643,1.1557
"Palencia, Daniel",bbox,2,2.3643,15.3789
"Palencia, Daniel",bbox,3,-11.8269,15.3789
"Pallante, Andre",hull,0,-10.0298,14.274
"Pallante, Andre",hull,1,3.7496,-16.1058
"Pallante, Andre",hull,2,4.7184,-0.8219
"Pallante, Andre",hull,3,-0.3362,9.9423
"Palmquist, Carson",hull,0,-8.8292,1.3795
"Palmquist, Carson",hull,1,10.8726,12.8702
"Palmquist, Carson",hull,2,-2.0836,5.8895
"Parker, Mitchell",hull,0,-4.6097,2.587
"Parker, Mitchell",hull,1,-0.7028,-6.9812
"Parker, Mitchell",hull,2,6.8573,9.0414
"Parker, Mitchell",hull,3,5.8001,17.9812
"Patrick, Chad",hull,0,-7.1732,16.5342
"Patrick, Chad",hull,1,-15.4179,10.9671
"Patrick, Chad",hull,2,-12.4531,3.8839
"Patrick, Chad",hull,3,8.4224,5.6647
"Patrick, Chad",hull,4,3.7826,12.238
"Payamps, Joel",hull,0,-14.8166,8.8046
"Payamps, Joel",hull,1,14.5638,-1.6305
"Payamps, Joel",hull,2,-6.7044,15.6207
"Pearson, Nate",bbox,0,-7.094,2.8912
"Pearson, Nate",bbox,1,5.88,2.8912
"Pearson, Nate",bbox,2,5.88,16.2701
"Pearson, Nate",bbox,3,-7.094,16.2701
"Peguero, Elvis",bbox,0,-16.3902,-2.8065
"Peguero, Elvis",bbox,1,3.8697,-2.8065
"Peguero, Elvis",bbox,2,3.8697,3.3574
"Peguero, Elvis",bbox,3,-16.3902,3.3574
"Peguero, Joel",hull,0,-14.6833,8.79
"Peguero, Joel",hull,1,6.9035,0.6738
"Peguero, Joel",hull,2,-8.8264,12.84
"Pepiot, Ryan",hull,0,-14.384,2.1469
"Pepiot, Ryan",hull,1,6.7726,8.7688
"Pepiot, Ryan",hull,2,2.4625,13.9284
"Pepiot, Ryan",hull,3,-7.8497,19.0968
"Peralta, Freddy",hull,0,-4.6033,16.7491
"Peralta, Freddy",hull,1,-16.7701,3.6576
"Peralta, Freddy",hull,2,4.8165,-5.5265
"Peralta, Freddy",hull,3,4.9558,5.014
"Peralta, Luis",bbox,0,-10.3993,-1.9861
"Peralta, Luis",bbox,1,12.2287,-1.9861
"Peralta, Luis",bbox,2,12.2287,13.3247
"Peralta, Luis",bbox,3,-10.3993,13.3247
"Peralta, Sammy",bbox,0,-5.1454,4.4676
"Peralta, Sammy",bbox,1,-5.1454,4.4676
"Peralta, Sammy",bbox,2,-5.1454,4.4676
"Peralta, Sammy",bbox,3,-5.1454,4.4676
"Peralta, Wandy",hull,0,-1.455,5.2081
"Peralta, Wandy",hull,1,16.0857,5.049
"Peralta, Wandy",hull,2,15.7357,9.2925
"Pereda, Jhonny",bbox,0,-5.52,13.5911
"Pereda, Jhonny",bbox,1,-5.52,13.5911
"Pereda, Jhonny",bbox,2,-5.52,13.5911
"Pereda, Jhonny",bbox,3,-5.52,13.5911
"Perkins, Jack",hull,0,-13.5036,0.1164
"Perkins, Jack",hull,1,12.3583,2.7962
"Perkins, Jack",hull,2,-11.547,14.1744
"Petersen, Michael",bbox,0,-7.7115,3.4916
"Petersen, Michael",bbox,1,3.1271,3.4916
"Petersen, Michael",bbox,2,3.1271,18.4256
"Petersen, Michael",bbox,3,-7.7115,18.4256
"Peterson, David",hull,0,14.5895,7.8272
"Peterson, David",hull,1,4.6263,13.5409
"Peterson, David",hull,2,-2.5474,-0.0365
"Peterson, David",hull,3,-6.4664,-8.1422
"Peterson, David",hull,4,14.5838,4.5553
"Petty, Chase",bbox,0,-2.8422,1.7244
"Petty, Chase",bbox,1,-2.8422,1.7244
"Petty, Chase",bbox,2,-2.8422,1.7244
"Petty, Chase",bbox,3,-2.8422,1.7244
"Pfaadt, Brandon",hull,0,-16.0784,4.1924
"Pfaadt, Brandon",hull,1,10.6084,-8.3023
"Pfaadt, Brandon",hull,2,10.4635,5.1852
"Pfaadt, Brandon",hull,3,-6.0172,15.528
"Pfaadt, Brandon",hull,4,-15.1839,6.8948
"Phillips, Connor",bbox,0,-8.9547,-0.2972
"Phillips, Connor",bbox,1,15.1553,-0.2972
"Phillips, Connor",bbox,2,15.1553,16.5543
"Phillips, Connor",bbox,3,-8.9547,16.5543
"Phillips, Tyler",hull,0,-16.9656,5.6342
"Phillips, Tyler",hull,1,3.6981,-10.1916
"Phillips, Tyler",hull,2,10.1531,0.5866
"Phillips, Tyler",hull,3,-6.1673,9.897
"Pilkington, Konnor",hull,0,-0.7311,0.9538
"Pilkington, Konnor",hull,1,16.31,0.6889
"Pilkington, Konnor",hull,2,12.0769,14.6453
"Pivetta, Nick",hull,0,13.1716,3.1495
"Pivetta, Nick",hull,1,-2.7574,19.7934
"Pivetta, Nick",hull,2,7.0497,-16.7221
"Poche, Colin",bbox,0,-6.0191,2.7061
"Poche, Colin",bbox,1,2.0359,2.7061
"Poche, Colin",bbox,2,2.0359,19.6519
"Poche, Colin",bbox,3,-6.0191,19.6519
"Pomeranz, Drew",bbox,0,-4.0515,-10.9057
"Pomeranz, Drew",bbox,1,1.2679,-10.9057
"Pomeranz, Drew",bbox,2,1.2679,17.2142
"Pomeranz, Drew",bbox,3,-4.0515,17.2142
"Pop, Zach",bbox,0,-16.9989,6.2846
"Pop, Zach",bbox,1,-16.9989,6.2846
"Pop, Zach",bbox,2,-16.9989,6.2846
"Pop, Zach",bbox,3,-16.9989,6.2846
"Poulin, PJ",hull,0,14.9355,9.1187
"Poulin, PJ",hull,1,-9.4432,5.5889
"Poulin, PJ",hull,2,13.4004,-1.9736
"Povich, Cade",hull,0,-10.3525,-0.2914
"Povich, Cade",hull,1,-9.7842,-14.4698
"Povich, Cade",hull,2,10.9159,3.7253
"Povich, Cade",hull,3,15.7403,12.184
"Povich, Cade",hull,4,10.4863,17.3645
"Pressly, Ryan",hull,0,-13.2514,9.1122
"Pressly, Ryan",hull,1,16.3208,-11.963
"Pressly, Ryan",hull,2,0.1833,15.9565
"Priester, Quinn",hull,0,-14.6844,7.1354
"Priester, Quinn",hull,1,4.5856,-8.6626
"Priester, Quinn",hull,2,4.0997,-0.4936
"Priester, Quinn",hull,3,0.6101,11.1576
"Puk, A.J.",bbox,0,-4.4989,-1.7284
"Puk, A.J.",bbox,1,11.2503,-1.7284
"Puk, A.J.",bbox,2,11.2503,14.8689
"Puk, A.J.",bbox,3,-4.4989,14.8689
"Pérez, Cionel",hull,0,-11.0703,-5.6387
"Pérez, Cionel",hull,1,14.6768,7.5465
"Pérez, Cionel",hull,2,-5.6364,2.898
"Pérez, Eury",hull,0,-15.011,8.2873
"Pérez, Eury",hull,1,10.5156,-7.4158
"Pérez, Eury",hull,2,9.7569,8.7554
"Pérez, Eury",hull,3,-10.2464,17.6691
"Pérez, Martín",hull,0,-5.6592,-3.272
"Pérez, Martín",hull,1,15.8391,9.5824
"Pérez, Martín",hull,2,-0.5671,11.0734
"Quantrill, Cal",hull,0,-9.3843,16.8861
"Quantrill, Cal",hull,1,-14.7005,13.1587
"Quantrill, Cal",hull,2,-11.6764,5.9943
"Quantrill, Cal",hull,3,4.012,-6.8786
"Quantrill, Cal",hull,4,3.4314,-0.4043
"Quantrill, Cal",hull,5,2.1914,8.4947
"Quintana, Jose",hull,0,4.5479,16.0701
"Quintana, Jose",hull,1,-9.9707,-0.7978
"Quintana, Jose",hull,2,-5.9199,-6.2775
"Quintana, Jose",hull,3,14.6906,3.7793
"Quintana, Jose",hull,4,13.7975,12.0924
"Ragans, Cole",hull,0,-11.527,-13.0583
"Ragans, Cole",hull,1,16.2122,11.4643
"Ragans, Cole",hull,2,13.7843,16.9715
"Rainey, Tanner",bbox,0,-8.3842,0.8375
"Rainey, Tanner",bbox,1,3.2451,0.8375
"Rainey, Tanner",bbox,2,3.2451,18.4902
"Rainey, Tanner",bbox,3,-8.3842,18.4902
"Raley, Brooks",hull,0,-15.9607,5.0223
"Raley, Brooks",hull,1,17.7079,-0.4823
"Raley, Brooks",hull,2,17.8034,3.9549
"Raley, Brooks",hull,3,-2.9554,6.8354
"Ramírez, Erasmo",bbox,0,-14.3647,6.3906
"Ramírez, Erasmo",bbox,1,0.5846,6.3906
"Ramírez, Erasmo",bbox,2,0.5846,11.7634
"Ramírez, Erasmo",bbox,3,-14.3647,11.7634
"Ramírez, Yohan",hull,0,17.2792,0.4637
"Ramírez, Yohan",hull,1,-10.5071,13.5253
"Ramírez, Yohan",hull,2,12.8793,-7.7297
"Rangel, Alan",bbox,0,-11.0289,12.5356
"Rangel, Alan",bbox,1,-4.3958,12.5356
"Rangel, Alan",bbox,2,-4.3958,19.3879
"Rangel, Alan",bbox,3,-11.0289,19.3879
"Rashi, Taylor",bbox,0,-11.0615,6.3462
"Rashi, Taylor",bbox,1,2.3885,6.3462
"Rashi, Taylor",bbox,2,2.3885,16.8418
"Rashi, Taylor",bbox,3,-11.0615,16.8418
"Rasmussen, Drew",hull,0,-14.3779,13.125
"Rasmussen, Drew",hull,1,4.5312,3.8578
"Rasmussen, Drew",hull,2,-4.1007,17.3449
"Ray, Robbie",hull,0,-1.584,-5.3796
"Ray, Robbie",hull,1,11.4472,11.7221
"Ray, Robbie",hull,2,8.2496,18.164
"Ray, Robbie",hull,3,0.4868,9.1794
"Rea, Colin",hull,0,10.123,-7.4491
"Rea, Colin",hull,1,13.7554,2.0532
"Rea, Colin",hull,2,-8.5035,14.0446
"Rea, Colin",hull,3,-14.5762,8.4231
"Rea, Colin",hull,4,-13.2991,-0.2218
"Reynolds, Sean",hull,0,17.0377,1.2346
"Reynolds, Sean",hull,1,-10.1395,16.8689
"Reynolds, Sean",hull,2,5.7486,0.0023
"Ribalta, Orlando",hull,0,-15.0758,11.5478
"Ribalta, Orlando",hull,1,3.2472,3.2523
"Ribalta, Orlando",hull,2,-7.5209,18.2589
"Richards, Trevor",bbox,0,-5.4529,19.5776
"Richards, Trevor",bbox,1,-5.4529,19.5776
"Richards, Trevor",bbox,2,-5.4529,19.5776
"Richards, Trevor",bbox,3,-5.4529,19.5776
"Richardson, Lyon",hull,0,-9.9078,14.6461
"Richardson, Lyon",hull,1,-16.7982,8.0137
"Richardson, Lyon",hull,2,-15.6778,2.3222
"Richardson, Lyon",hull,3,7.896,-8.1895
"Robert, Daniel",hull,0,12.6215,2.117
"Robert, Daniel",hull,1,-7.988,15.372
"Robert, Daniel",hull,2,2.6909,7.2909
"Roberts, Ethan",bbox,0,2.3515,-0.6665
"Roberts, Ethan",bbox,1,21.4467,-0.6665
"Roberts, Ethan",bbox,2,21.4467,9.6438
"Roberts, Ethan",bbox,3,2.3515,9.6438
"Robertson, David",bbox,0,3.8978,-11.3611
"Robertson, David",bbox,1,7.4078,-11.3611
"Robertson, David",bbox,2,7.4078,14.0852
"Robertson, David",bbox,3,3.8978,14.0852
"Rock, Joe",bbox,0,18.1088,6.675
"Rock, Joe",bbox,1,18.1088,6.675
"Rock, Joe",bbox,2,18.1088,6.675
"Rock, Joe",bbox,3,18.1088,6.675
"Rocker, Kumar",hull,0,-16.7119,6.1917
"Rocker, Kumar",hull,1,8.302,-11.4913
"Rocker, Kumar",hull,2,1.3003,5.285
"Rocker, Kumar",hull,3,-11.11,11.6037
"Rodriguez, Bradgley",bbox,0,-8.7346,16.4538
"Rodriguez, Bradgley",bbox,1,-8.7346,16.4538
"Rodriguez, Bradgley",bbox,2,-8.7346,16.4538
"Rodriguez, Bradgley",bbox,3,-8.7346,16.4538
"Rodriguez, Carlos",bbox,0,-5.1089,16.2556
"Rodriguez, Carlos",bbox,1,-5.1089,16.2556
"Rodriguez, Carlos",bbox,2,-5.1089,16.2556
"Rodriguez, Carlos",bbox,3,-5.1089,16.2556
"Rodriguez, Eduardo",hull,0,-1.0425,9.4434
"Rodriguez, Eduardo",hull,1,15.9304,6.0911
"Rodriguez, Eduardo",hull,2,12.073,12.2775
"Rodriguez, Eduardo",hull,3,5.5557,14.9197
"Rodríguez, Elvin",hull,0,-6.2151,19.341
"Rodríguez, Elvin",hull,1,8.2286,-14.7086
"Rodríguez, Elvin",hull,2,2.3537,6.8274
"Rodríguez, Manuel",hull,0,-14.2033,9.5861
"Rodríguez, Manuel",hull,1,3.7581,0.0039
"Rodríguez, Manuel",hull,2,-3.636,15.9754
"Rodríguez, Randy",bbox,0,-5.4359,2.3163
"Rodríguez, Randy",bbox,1,10.8177,2.3163
"Rodríguez, Randy",bbox,2,10.8177,18.2392
"Rodríguez, Randy",bbox,3,-5.4359,18.2392
"Rodríguez, Yariel",hull,0,-4.0397,13.4136
"Rodríguez, Yariel",hull,1,-16.2667,10.6267
"Rodríguez, Yariel",hull,2,-15.4003,4.925
"Rodríguez, Yariel",hull,3,6.8626,0.5
"Rodón, Carlos",hull,0,10.742,17.5825
"Rodón, Carlos",hull,1,-5.4788,-0.7792
"Rodón, Carlos",hull,2,12.5832,3.7189
"Rodón, Carlos",hull,3,14.5471,6.2931
"Rogers, Taylor",bbox,0,-16.2831,0.4413
"Rogers, Taylor",bbox,1,17.0597,0.4413
"Rogers, Taylor",bbox,2,17.0597,8.0602
"Rogers, Taylor",bbox,3,-16.2831,8.0602
"Rogers, Trevor",hull,0,13.8224,0.6519
"Rogers, Trevor",hull,1,17.8383,8.0167
"Rogers, Trevor",hull,2,11.4581,14.6618
"Rogers, Trevor",hull,3,-7.4213,7.9702
"Rogers, Trevor",hull,4,-5.0205,3.3368
"Rogers, Tyler",bbox,0,-1.483,-13.0122
"Rogers, Tyler",bbox,1,10.9161,-13.0122
"Rogers, Tyler",bbox,2,10.9161,13.8472
"Rogers, Tyler",bbox,3,-1.483,13.8472
"Rojas, Miguel",bbox,0,-1.6956,17.1
"Rojas, Miguel",bbox,1,-1.6956,17.1
"Rojas, Miguel",bbox,2,-1.6956,17.1
"Rojas, Miguel",bbox,3,-1.6956,17.1
"Rolison, Ryan",hull,0,0.8945,11.9592
"Rolison, Ryan",hull,1,-7.9625,-11.3947
